part_id,show,part_number,part_brand,subcategory,part_image,watts_power,voltage,shape,min_dimension,max_dimension,probe_length,probe_diameter,lead_length,ingress_protection,certifications,nema_rating
84BC2D49-3B98-4E4C-907E-7698BD5AF992,,HTR01799,TRANE,,,,,,,,,,,,,
84EB9B69-E228-4AB8-8017-456356CAB58E,,HT32BH234,CARRIER,,,,,,,,,,,,,
85119B2D-4D36-417B-9B54-52293C0D7FEA,,735098329,MCQUAY,,,,,,,,,,,,,
853F667E-C456-4B04-9F6D-1AADC7B0BA14,,HT32BH299,CARRIER,,,,,,,,,,,,,
8555F3D3-57C9-478E-8DFD-DCA09DE96BD8,,HT32ES515,CARRIER,,,,,,,,,,,,,
857BE3DC-0CE3-42E7-A498-A1AF5EE659E7,,PHT04CY014B,CARRIER,,,,,,,,,,,,,
85C9B03C-EE76-432C-8446-5ACBDBF5529D,,P041-4421,CARRIER,,,,,,,,,,,,,
8618584A-E46B-499D-A3A7-65B7F8D044D5,,HT32CH245,PAYNE,,,,,,,,,,,,,
86443535-733C-48CD-88BE-658FD7BED1A2,,025-15525T006,YORK UPG,,,,,,,,,,,,,
864DB4A1-A968-42D1-BF84-31381B7CB1F5,,44-41625-03,RHEEM,,,,,,,,,,,,,
8659DD04-FDF2-4A90-8C8B-807DD89AE32C,,HT32BH859,CARRIER,,,,,,,,,,,,,
865C2C7F-0824-4071-B631-05CD6C6A2E79,,HT32CH210,PAYNE,,,,,,,,,,,,,
869328A5-4851-42E7-9184-9F39AD0D1389,,HTR01568,AMERICAN STANDARD,,,,,,,,,,,,,
878FF9BD-BD9A-451F-9936-53148A1E6252,,44-17402-17,RHEEM,,,,,,,,,,,,,
87BFBDB8-2C80-4F3C-8CC8-B7445E06B353,,C6336101,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
881A585B-0C4E-4F4D-B59B-C7F6F9B0D301,,HTR00422,TRANE,,,,,,,,,,,,,
8836DBB1-BDAB-48BA-B9D5-14701326FF75,,S1-02537009000,YORK UPG,,,,,,,,,,,,,
886F74F2-B4E5-477B-AA9F-31F7C1BE28B5,,CPCRKHTR005A00,BRYANT,,,,,,,,,,,,,
887CD81F-B291-4F1A-B95E-6132F6B4C680,,HT32TC909,CARRIER,,,,,,,,,,,,,
8890D474-5F15-4B21-853D-B4D2D8899CBD,,308793-702,CARRIER,,,,,,,,,,,,,
889238B5-A32C-4B3C-B8EC-327C9BFB24EB,,44-17402-19,RHEEM,,,,,,,,,,,,,
88A8AC95-A7E6-4396-9E5C-080F3E2AC93B,,HTR03001,AMERICAN STANDARD,,,,,,,,,,,,,
891A0D2C-7DCA-4FEF-B7D3-BFEE7CCB404E,,0130L00023,DAIKIN,,,,,,,,,,,,,
8934EEE6-2A88-4AFE-B947-4C83D6485DD6,,HT32TC701,CARRIER,,,,,,,,,,,,,
8979B016-472A-4EC5-8095-6BC25FC09B6B,,HT32CT764,CARRIER,,,,,,,,,,,,,
8AB15B4F-9EAD-47B7-B9BB-7CEC2ABE23C4,,17402001000119,CARRIER,,,,,,,,,,,,,
8AF056FA-60A7-4E69-97C1-F9CA20BAB163,,HTR01126,TRANE,,,,,,,,,,,,,
8B15B32B-37F6-4BD8-BAE6-19676715C530,,B5190405,AMANA,CRANKCASE HEATER,,,,,,,,,,,,
8BE65C7B-0E64-4654-ACDF-4EF14D266A09,,44-40511-06,RHEEM,,,,,,,,,,,,,
8C2FF692-A932-4147-B3C2-CC355EA9454E,,HTR03000,TRANE,,,,,,,,,,,,,
8C70D585-522D-4DAA-846F-78DA7EEC1FD9,,8604-6,WEATHERKING,,,,,,,,,,,,,
8C884D57-9739-4BB9-A5A4-4AE4F695E262,,100499-11,AIREASE,,,,,,,,,,,,,
8CCF15BD-24C4-4339-9509-216132CECB8B,,HTR04907,TRANE,,,,,,,,,,,,,
8CED563E-9F5B-4394-ADD6-F9A482295939,,WW8X63,TRANE,,,,,,,,,,,,,
8D0300F0-7989-4DA7-BA5D-1F84938FF05C,,9900132019,FUJITSU,,,,,,,,,,,,,
8D5184DC-1396-4969-8AF9-C7355E617BBD,,HT32CH765,CARRIER,,,,,,,,,,,,,
8D68B719-A63E-4F7C-BE06-B9E0B787AA62,,CPCRKHTR007A00,CARRIER,,,,,,,,,,,,,
8D712738-67ED-485E-8F2E-796FB29CCD5F,,P041-4444,CARRIER,,,,,,,,,,,,,
8D7281D5-CB69-4B99-ABA4-35C6A2D16B4B,,100499-13,LENNOX,,,,,,,,,,,,,
8DA1CE17-49DF-4409-8975-2B04A628C1A8,,S1-02520565002,YORK UPG,,,,,,,,,,,,,
8DC014BC-F134-4771-99DF-F0BB70B89E18,,44-40294-08,RHEEM,,,,,,,,,,,,,
8DF1D97B-D736-496E-A128-34889688036B,,PHT04CY0470-R,CARRIER,,,,,,,,,,,,,
8E19868C-B386-4C94-A490-C1F168308B55,,HTR02197,AMERICAN STANDARD,,,,,,,,,,,,,
8E3BECED-9CB4-4A49-9E53-CCA1196F395A,,HTR02997,TRANE,,,,,,,,,,,,,
8E49E9DB-A04A-47F3-B46B-0FF7BF743548,,100499-02,LENNOX,,,,,,,,,,,,,
8E969504-A7D3-4C17-80EA-83531CA42A0D,,P-8-10846,LENNOX,,,,,,,,,,,,,
8EB2D472-2307-4E91-9209-8010BA6B5792,,1097487,HEIL,,,,,,,,,,,,,
8M3N5BTACSOWF3NAATWDWS78HYH97RI1CXNN,,632576,NORDYNE,,,,,,,,,,,,,
901EDD34-53BC-47ED-B71B-4CAC6BC36F8D,,HTR00084,TRANE,,,,,,,,,,,,,
90410BD4-49D1-4B5B-BE54-25630D4CF838,,99K42,LENNOX,,,,,,,,,,,,,
90565AE4-C545-4B49-A59C-E6A66D2BA762,,444029403,HEIL,,,,,,,,,,,,,
90873C37-6382-4726-B4B6-806228600453,,S1-02518611002,YORK UPG,,,,,,,,,,,,,
9098CF01-FB57-4DBC-A2D9-2B635846E51E,,S1-02518611004,YORK UPG,,,,,,,,,,,,,
90E836FD-EF97-4B86-9059-E3812E109535,,HT32CH904,CARRIER,,,,,,,,,,,,,
911FAFC7-FBEA-40FE-8C97-60A29A2BAFDD,,HT32CH234,CARRIER,,,,,,,,,,,,,
912DE579-F8FF-4114-8FE7-8EB040357905,,S1-02541367000,YORK UPG,,,,,,,,,,,,,
912E6126-B8BE-4ED1-9095-E7CD76707AD9,,44-101884-05,RUUD,,,,,,,,,,,,,
914DA5B9-196A-42F3-A7CF-9870AB9DB2C1,,HT32BH600,CARRIER,,,,,,,,,,,,,
9151A252-1A0C-4EEA-AA7D-35517AB72A05,,42J85,LENNOX,,,,,,,,,,,,,
9182BE14-FBFA-4533-B159-643ABF8F7D5F,,RCP-3014,REFPLUS,,,,,,,,,,,,,
9188A814-3581-4E32-97FA-2931EF7D58A0,,55-40511-04,RHEEM,,,,,,,,,,,,,
91A9CDD4-A45E-41BE-93E2-894434A72FEF,,22-9519,LUX,,,,,,,,,,,,,
91C3C14D-0665-46E3-9508-321A1E61A79A,,202403100503,THERMAL ZONE,,,,,,,,,,,,,
91C9D216-252B-424E-BF0F-99A8C5F08352,,HT32CH216,CARRIER,,,,,,,,,,,,,
923541C0-728F-447D-9BEB-6D195E4BE7FE,,HT36ZE120,CARRIER,,,,,,,,,,,,,
92C3B614-0682-4D75-8CE7-9E8BE8F16C48,,06EA660108,CARRIER,,,,,,,,,,,,,
92E02C4A-42ED-4440-8567-3E5BF2E30111,,HTR04943,TRANE,,,,,,,,,,,,,
92E2565E-BC04-468C-BD0F-1D28066710CB,,HT32TC905,CARRIER,,,,,,,,,,,,,
92E9FD81-DF3F-41C9-A726-D7D3ACD99DD1,,44-17402-48,RHEEM,,,,,,,,,,,,,
93147E2C-20C2-439D-839F-944220919AC6,,HT32CH207,PAYNE,,,,,,,,,,,,,
93196071-7326-40BC-9812-A80E2DCB9303,,8733907042,BOSCH,,,,,,,,,,,,,
936073C5-1035-4169-A62F-4586DD4BD0E8,,100499-20,LENNOX,,,,,,,,,,,,,
937FA85E-AF63-4DFD-BB67-C8860637B565,,202403100508,THERMAL ZONE,,,,,,,,,,,,,
93D5DB4F-A434-41D3-A516-632A33ABCF53,,R1000203,AMANA,PROBE CRANKCASE HEATER,,,,,,,,,,,,
93E5A22E-B4DE-44D1-B745-23D5447ABCBC,,44-17402-45,RHEEM,,,,,,,,,,,,,
9435A12E-5A45-44DE-8E3B-9F96E2399974,,S1-02525942000,YORK UPG,,,,,,,,,,,,,
94E9988B-8314-46F8-9E68-0A4377FFADB5,,KAACH1200AAA,CARRIER,,,,,,,,,,,,,
94F0C22F-234D-4531-B22E-3E8EE0B46403,,R0100247,AMANA,CRANKCASE HEATER,,,,,,,,,,,,
94F3C00B-AADB-4573-80EE-DCEFB094EEB0,,S1-9336-3911,COLEMAN,,,,,,,,,,,,,
94F4A34E-BE10-4DBF-A741-BD4F1AF5E1C2,,HTR01123,TRANE,,,,,,,,,,,,,
94F4A708-61D2-4C33-B37E-B564CE2D7CCC,,102125301,KOLDDRAFT,,,,,,,,,,,,,
950311DE-A92C-4459-839E-6CC5090A72E9,,44-40294-06,RHEEM,,,,,,,,,,,,,
952450C0-5F6A-4848-AF06-D212AD63D054,,HTR00156,TRANE,,,,,,,,,,,,,
95480BE7-93CF-4BBF-9ED3-B1EC98E137C2,,P-8-7160,ALLIED,,,,,,,,,,,,,
955035EF-377A-46D0-A199-60C4A9DBCC4A,,S1-02528381000,YORK UPG,,,,,,,,,,,,,
962632FF-3F94-459F-93A6-A68459C153D4,,06EA660165,BRYANT,,,,,,,,,,,,,
963111D2-B7CE-47A1-AC77-868BF166B9C9,,632352,GIBSON,,,,,,,,,,,,,
96584AFB-5B7A-4B71-B7A3-6254F23F0586,,1173704,HEIL,,,,,,,,,,,,,
96665B27-268E-4A4A-8EB5-5504E98C0E1A,,8604-59,WEATHERKING,,,,,,,,,,,,,
96C74903-2D93-463B-B72C-E7FF9378885F,,R61003236,MITSUBISHI,,,,,,,,,,,,,
96C8E1FD-AE23-47E5-84D5-B63D9757B9B8,,HT32BH975,CARRIER,,,,,,,,,,,,,
971CBF4C-514F-4106-BAA4-983F77696B45,,50EG680002,CARRIER,,,,,,,,,,,,,
97239656-E475-4903-B5B0-593472301AB5,,HT32BH861,CARRIER,,,,,,,,,,,,,
974D38B1-5843-4EF5-8914-BFB43A235C60,,44-101884-08,RHEEM,,,,,,,,,,,,,
97602B2E-4908-43F5-8033-F7261F71C3B4,,20241001,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
97CBE2CF-6EA8-45AB-810A-DCE9BC0BA003,,1147708,HEIL,,,,,,,,,,,,,
9807A409-3D7C-4A99-82DF-EDFC280B401F,,T7WA11236,MITSUBISHI,,,,,,,,,,,,,
98335F1F-F6AB-4143-A51B-E7862E7E43AC,,HT36DM432C,CARRIER,,,,,,,,,,,,,
9839698E-B6E4-4929-95F2-9EBDDD5E479F,,50BH900,CARRIER,,,,,,,,,,,,,
98BCE1D7-2473-4CE9-BD1B-636A497773F5,,1950427,COMFORT,,,,,,,,,,,,,
98D04753-EEED-49B6-A61B-109FFA6F4DF3,,06EA660149,CARRIER,,,,,,,,,,,,,
9904C20E-6291-41D0-A5D9-0C9476843C67,,14124703,HEIL,,,,,,,,,,,,,
993F3A1B-273E-411E-B40C-46E8708AEB38,,B735036,LENNOX,,,,,,,,,,,,,
99468BE1-0379-4A34-BEA8-9BF32EBE635E,,S1-02537399575,YORK UPG,,,,,,,,,,,,,
9977F259-6CAB-4D50-9A62-BDCD4898421E,,P041-4423,BRYANT,,,,,,,,,,,,,
9A0AC33E-6199-4A30-AF4A-05DEB6D2492A,,P-8-8852,LENNOX,,,,,,,,,,,,,
9A5D4447-D08A-45CB-AAF7-822451442306,,KAACH1701AAA,CARRIER,,,,,,,,,,,,,
9A8B046B-27A7-4D6D-8BE5-655BE06E98ED,,50QE580002,CARRIER,,,,,,,,,,,,,
9A9771EE-077A-4CCB-9F6B-FB3778928ADF,,100499-10,ALLIED,,,,,,,,,,,,,
9AEB0C37-22D0-4EFD-B3FB-1A872208D31F,,312991-401,CARRIER,,,,,,,,,,,,,
9B260796-381C-43C9-A302-5426FC958CD2,,HTR00210,TRANE,,,,,,,,,,,,,
9B747C3D-40A2-4F26-9299-ECFC4DD5D9D3,,P041-4443,DAY & NIGHT,,,,,,,,,,,,,
9B7BD280-9ABC-43B9-AFC7-FC1DDB9B1795,,38GP900052,CARRIER,,,,,,,,,,,,,
9B89A9DE-D011-4153-BC0E-D1DE1D2ACB3F,,HTR03384,TRANE,,,,,,,,,,,,,
9B98AEE0-B061-44AC-B01D-1D5B8B234E04,,HT32BH914,CARRIER,,,,,,,,,,,,,
9BACAB5A-DDDF-43A0-A1E2-3A3245189D55,,R61Y08236,MITSUBISHI,,,,,,,,,,,,,
9BB443AC-F3D5-45A7-9413-6105FCA68274,,9044-052,BARD,,,,,,,,,,,,,
9C15C0D7-48B9-4866-810D-9EF9BCB227BF,,44-19493-01,RHEEM,,,,,,,,,,,,,
9C6E44B2-6EB9-4291-8E8A-2120C8EA7315,,HT32CH905,CARRIER,,,,,,,,,,,,,
9C74ECA1-0C7B-4E5A-A907-7202B493EDFA,,02-6331-03,CARRIER,,,,,,,,,,,,,
9C88D17F-B209-4B30-8822-8F87B5059D39,,325-12247C-003,YORK UPG,,,,,,,,,,,,,
9CD00445-64FE-434A-8244-0D4AB6CD553D,,C6182901,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
9D7B02B9-D287-46CB-9975-BED1C61C09A1,,14124701,ARCOAIRE,,,,,,,,,,,,,
9E0E8E80-862F-4535-9CB9-7EDCC5320F1C,,1053477,HEIL,,,,,,,,,,,,,
9E1317FD-F10C-4653-B052-E7B869879E53,,5300AR2915C,HEIL,,,,,,,,,,,,,
9E68F934-D797-40D0-8FD5-AF2F689E73E5,,44-17402-46,MCQUAY,,,,,,,,,,,,,
9ECB3CE0-8395-444B-8E38-FB3708CBFA4C,,S1-02524725000,YORK UPG,,,,,,,,,,,,,
9F1FE68A-9B60-44A8-B34C-9B26E7460596,,HTR05954,TRANE,,,,,,,,,,,,,
9F2C20E3-48EC-45E4-AFC5-6E9476C8A911,,B5161002,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
9F3EC85A-E2F7-415B-908D-1D90026AD5F6,,0163R00021,DAIKIN,,,,,,,,,,,,,
9F84ADB1-A852-4AB2-A1BA-3208BB368C41,,S1-02537421460,YORK UPG,,,,,,,,,,,,,
9FCD19C8-B04E-46F7-A3A2-16CE87375186,,1082628,EUBANKS,,,,,,,,,,,,,
9FD2F735-DFEE-4504-9F59-90EDF05DEC7D,,HT36FL379,CARRIER,,,,,,,,,,,,,
9FDDDE68-DEA6-4405-9DBB-31A538E7E165,,44-17402-09,RHEEM,,,,,,,,,,,,,
A031DEEF-1AEA-4A76-90C2-2369CCB271D8,,HT32TC244,CARRIER,,,,,,,,,,,,,
A03B14D9-1891-48F5-A4DF-78BEE4B1B0F2,,48G84,LENNOX,,,,,,,,,,,,,
A03FCAE3-A1F6-45FC-A2B3-32D703732699,,02-6333-03,CARRIER,,,,,,,,,,,,,
A05AF1BD-89DE-4FEC-9151-D5A5ADA40507,,H532CH248,CARRIER,,,,,,,,,,,,,
A06A8F2A-AAC5-4AE3-B652-3D19C5DC1678,,8605-018,BARD,,,,,,,,,,,,,
A072AA00-BE9C-45DD-B8B2-C6B348D0F843,,1175111,HEIL,,,,,,,,,,,,,
A09D33D3-EDA4-4054-8445-E41C8F043C92,,HTR02529,TRANE,,,,,,,,,,,,,
A0C52CD1-9468-4F4B-9DD3-11FDF27FCFF9,,0230G00006,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
A0E28681-0819-4DE8-8B38-60397DA89D41,,8604-035,BARD,,,,,,,,,,,,,
A10BE958-17B9-4A81-917E-28ACDBCCF4B2,,50QE680001,CARRIER,,,,,,,,,,,,,
A133B72D-30C8-43DD-9C69-A9DAAA7944C6,,8733945648,BOSCH,,,,,,,,,,,,,
A137C0CD-B6EF-4EE8-81B1-4503A1DAB676,,KAACH1201AAA,CARRIER,,,,,,,,,,,,,
A160D95E-4346-4F89-A51B-81662DD59AF3,,05879C002,ARMSTRONG,,,,,,,,,,,,,
A1973879-0404-4CF7-ABD3-B3CAFC83F4F0,,444126401,HEIL,,,,,,,,,,,,,
A1A2A6B2-584A-464C-B463-F5611AFD816A,,HTR03493,TRANE,,,,,,,,,,,,,
A1A31C0F-BA50-4D8F-9D6C-869206D30303,,60-4118,YORK UPG,,,,,,,,,,,,,
A1A4F930-CDAA-4F18-A5FD-87362F03C09F,,100499-08,ALLIED,,,,,,,,,,,,,
A1CA3C76-6DAB-4DAD-8B94-59E7085C72C0,,S1-02516313000,YORK UPG,,,,,,,,,,,,,
A227AEB9-14C5-42A3-94AB-51E8AEA7CA36,,8605-021,BARD,,,,,,,,,,,,,
A23DFA28-869C-4139-8EC4-C0EF215BFCCE,,S1-02524846001,YORK UPG,,,,,,,,,,,,,
A2A7F1A5-FA6B-48C1-A8DA-87AF5EE5FDC5,,1173514,HEIL,,,,,,,,,,,,,
A2B53D0C-3261-4771-9FFC-FB6A57BD8BD4,,HT32BH274,CARRIER,,,,,,,,,,,,,
A2CF71DF-6D79-476B-9F20-67C94DEFE4EA,,HT32DF713,CARRIER,,,,,,,,,,,,,
A3395BDE-A284-4BDF-8A87-7F840CA60538,,RCP-3038,REFPLUS,,,,,,,,,,,,,
A368B4C1-F9FA-48D7-BE9E-F9E89AFEDB2A,,HT36FL480,CARRIER,,,,,,,,,,,,,
A36A42B7-3E7D-472B-BFA7-541B03D72AC6,,HT32BH290,CARRIER,,,,,,,,,,,,,
A3893F6F-A166-458B-A4CE-90E24D6B5189,,HT32CH220,PAYNE,,,,,,,,,,,,,
A39C0DBE-3A28-40F3-86A8-16A362FF9C67,,HT36FS374,CARRIER,,,,,,,,,,,,,
A3B47A6F-2C89-4CF3-A411-1D6B7B457BFF,,5300AR2915A,HEIL,,,,,,,,,,,,,
A3E0732C-BCCF-49BE-BB7F-211D6F880925,,48G89,ALLIED,,,,,,,,,,,,,
A3F3C18E-A674-4BBF-8166-7BB3E585C921,,8605-017,BARD,,,,,,,,,,,,,
A44C9C13-D564-4331-9989-28AF6CD06472,,C6304802,AMANA,PROBE CRANKCASE HEATER,,,,,,,,,,,,
A45E926C-F7CA-4E25-A099-F1865FF16F5E,,R1000202,AMANA,PROBE CRANKCASE HEATER,,,,,,,,,,,,
A470936A-E36C-4F41-990B-90251B4D34B7,,HT32BH752,CARRIER,,,,,,,,,,,,,
A4B646D3-1BE7-46C9-9D48-BE9111F18232,,HT32CH248,CARRIER,,,,,,,,,,,,,
A4D11662-AEAA-48E2-8CD6-573396527FB8,,S1-6152-3911,COLEMAN,,,,,,,,,,,,,
A4FAD4F7-4D66-4A8A-9C94-A8C143C12072,,1950426,COMFORT,,,,,,,,,,,,,
A541A805-8CA9-4993-BDDC-01DF93F80E28,,CPCRKHTR001A00,CARRIER,,,,,,,,,,,,,
A5486DA3-FD8C-4922-88BC-EAADDC4F3ADB,,1148113,HEIL,,,,,,,,,,,,,
A58C7F83-F94A-4FCE-A907-1EB4B7DBE0F0,,HTR02996,TRANE,,,,,,,,,,,,,
A5A6D242-9ED9-4834-B89C-1EE5B094CE74,,72H66,ALLIED,,,,,,,,,,,,,
A5B5BDA0-4BA8-448C-8938-A1AD26F3F012,,HTR00129,TRANE,,,,,,,,,,,,,
A5D135AF-E04A-4093-87A6-720247AAC284,,S1-02532712480,YORK UPG,,,,,,,,,,,,,
A5E70251-D12A-4CE1-A592-31DAED7EECAE,,CPCRHTR007A00,BRYANT,,,,,,,,,,,,,
A616FA94-A9D8-4683-9C26-DA52DF74B55A,,KAACH1301AAA,BRYANT,,,,,,,,,,,,,
A66E17BB-A575-4D59-9E5E-2CAF501B4A87,,HTR00148,TRANE,,,,,,,,,,,,,
A66F0307-1AA8-4CA3-A4A4-9A943AC9C176,,KAACH2001AAA,CARRIER,,,,,,,,,,,,,
A67D51B6-9F85-48A6-A226-549191738EA4,,48KH900221,CARRIER,,,,,,,,,,,,,
A68BA171-F82F-4D89-ADB4-1491E085E021,,0230L00001,GOODMAN,BAND CRANKCASE HEATER,,,,,,,,,,,,
A6E905CB-BD02-40E2-8096-BDA3FC40F019,,HTR02063,AMERICAN STANDARD,,,,,,,,,,,,,
A72145E3-F694-478B-BA91-4D5B433BC661,,202403101784,GRANDAIRE,,,,,,,,,,,,,
A744CC01-8EF5-4653-8031-D4EBE889A3A2,,HT32CH912,CARRIER,,,,,,,,,,,,,
A74ACECA-ABF1-48C0-A7F7-61AEE403812F,,HT32BH856,BRYANT,,,,,,,,,,,,,
A75D8854-7D97-4992-9C30-E29B609A8769,,HT660001,CARRIER,,,,,,,,,,,,,
A769EB7F-E09D-4DAB-AF99-D28BD9A1B966,,100499-07,LENNOX,,,,,,,,,,,,,
A77B1919-A558-4185-8DC8-F67CF4120B54,,S1-02512335000,YORK UPG,,,,,,,,,,,,,
A782081E-22FA-4E25-9820-865CAF88FBDB,,7009598,DAIKIN,,,,,,,,,,,,,
A78C70E9-E865-46BB-8943-400419E1171E,,HT32BH865,CARRIER,,,,,,,,,,,,,
A7B59DC5-7807-4ABC-8D33-51F0D6E94EFB,,HT32BH837,CARRIER,,,,,,,,,,,,,
A7F5E471-376A-4720-B695-4F15B1E5D82C,,751943,HEIL,,,,,,,,,,,,,
A7FF158A-1DC3-4147-AFA0-422697788545,,HT32CH764,CARRIER,,,,,,,,,,,,,
A83039AD-B714-4F0F-9893-E49C716E6DB2,,202403100500,CARRIER,,,,,,,,,,,,,
A862D239-5839-42B3-9A38-674D8E632581,,1173670,HEIL,,,,,,,,,,,,,
A8677792-F382-43FE-B8F9-B607B70F25BD,,1178134,HEIL,,,,,,,,,,,,,
A893918A-1856-4B56-9BAD-91765336D258,,8733907048,BOSCH,,,,,,,,,,,,,
A8C2D4AB-D5CA-4688-AF06-3883F556A9B0,,R1000205,AMANA,PROBE CRANKCASE HEATER,,,,,,,,,,,,
A8D788C0-5D19-4EE8-BFC1-28481EE28DC5,,HTR00215,TRANE,,,,,,,,,,,,,
A94D89E4-2E69-4A35-8E94-B3F7C9540EB5,,44-103663-01,RHEEM,,,,,,,,,,,,,
A9C7F494-76AB-49C7-A7E5-7D2722138C61,,701327,HEIL,,,,,,,,,,,,,
AA015F41-656A-4A10-B8F0-FB58F1F8F6BE,,44-103663-01,THERMAL ZONE,,,,,,,,,,,,,
AA3B0F4E-0A65-4A65-9355-1E5FFC61DE9D,,1097448,HEIL,,,,,,,,,,,,,
AA780C08-22D7-4186-BA12-B65454CDCED6,,KAACH1201AAA,PAYNE,,,,,,,,,,,,,
AA8EA4BB-768B-4649-AE06-19B4E10D5ADB,,44-20656-01,RHEEM,,,,,,,,,,,,,
AAAEA702-B349-4A20-89E2-8497AB22BBA0,,HT32BH851,CARRIER,,,,,,,,,,,,,
AAC69D3C-0096-44F4-989A-91CDA66899FF,,S1-02518611011,YORK UPG,,,,,,,,,,,,,
AAEB4250-95A0-42BF-9855-1E3A372F16C3,,38GC5A1204A,CARRIER,,,,,,,,,,,,,
AB0B1B77-F920-461C-9962-46E68E7BA914,,CPCRKTR004A00,CARRIER,,,,,,,,,,,,,
AB132576-0ADB-43C4-BB0B-99F2CF0FBA50,,76510010,GREE,,,,,,,,,,,,,
AB9B55DE-0037-4EAB-AC01-C5124F0A6FF2,,P041-4651,CARRIER,,,,,,,,,,,,,
ABA179B8-3138-419D-A168-811001584A34,,CPCRKHTR005A00,CARRIER,,,,,,,,,,,,,
ABC11007-9F6E-4002-A0F3-00E6330753D7,,O6EA660149,CARRIER,,,,,,,,,,,,,
ABDDF033-CECC-4ACB-86F3-CEB2C7B61789,,1173516,HEIL,,,,,,,,,,,,,
ABEA5448-6F32-4FAD-9A54-A3F133738684,,06EA680148,CARRIER,,,,,,,,,,,,,
AC243336-635A-4571-A03A-756E061E31A1,,P-8-7246,LENNOX,,,,,,,,,,,,,
AC2A0A76-540D-45E2-9D86-A137A3C2725D,,S1-02638079006,YORK UPG,,,,,,,,,,,,,
AC393DA9-61CD-4570-A52F-1FC263C7F189,,T7WA12236,MITSUBISHI,,,,,,,,,,,,,
AC705714-1289-42BE-8C08-0263A6394DDC,,HTR02530,TRANE,,,,,,,,,,,,,
AC76FBCB-7E59-4AE4-9466-B12AD1CAC6B5,,632346,GIBSON,,,,,,,,,,,,,
AC9604D9-3C2F-4153-9160-63386C8306C8,,HT32CH767,PAYNE,,,,,,,,,,,,,
ACCBC1EB-4D5A-4081-AE38-F272CCC227BF,,KAACH1501AAA,PAYNE,,,,,,,,,,,,,
AD9D7226-FEF9-4367-BA52-35A78DCAC8AE,,0163R00002S,GOODMAN,BAND CRANKCASE HEATER,,,,,,,,,,,,
ADB0265E-9D31-4114-B881-CD6FF33EA60A,,HT32BH907,CARRIER,,,,,,,,,,,,,
ADD0DD6C-7C9E-4C6A-BE92-3B29D8AF4416,,HTR01298,TRANE,,,,,,,,,,,,,
ADD3E79E-D55B-42CB-98B6-9C14A9E18D60,,44-17402-47,MCQUAY,,,,,,,,,,,,,
AE10D91B-7976-462B-8359-B8547BD8A731,,P041-4444,BRYANT,,,,,,,,,,,,,
AE5EE293-856B-4BC7-99B3-A2FE6EEFE565,,8605-015,BARD,,,,,,,,,,,,,
AE77D7F3-74CA-4A33-B2D2-BCF2A0F80C99,,02-6331-00,CARRIER,,,,,,,,,,,,,
AE9DF8A6-A9E3-44A2-98E4-6F6F600759AC,,B5190403,AMANA,BAND CRANKCASE HEATER,,,,,,,,,,,,
AEC8B721-EAD6-403C-B29B-0FE87BA7BDED,,100499-01,AIREASE,,,,,,,,,,,,,
AEDDED1D-701E-4EE5-A077-A153AB3A885F,,HTR01550,TRANE,,,,,,,,,,,,,
AEEFF5FC-AAD2-4CF0-9FD2-6F7C2CA1F4E5,,HTR00100,TRANE,,,,,,,,,,,,,
AEF5753C-874F-4493-9D9E-0822EC10D1BC,,1067525,HEIL,,,,,,,,,,,,,
AF29D04A-D977-41A7-A4DC-452E3B7A73CA,,06EA660166,BRYANT,,,,,,,,,,,,,
AF375B60-0418-4EDD-8A5F-200A768E7DD5,,HTR01082,TRANE,,,,,,,,,,,,,
AF883565-4AF1-4C85-A4CC-3090446F70A5,,100499-02,AIREASE,,,,,,,,,,,,,
AFA5F50B-B20A-40E7-87AE-AC4A19B5EE38,,8604-5515,WEATHERKING,,,,,,,,,,,,,
B0A29ED1-6EF0-4BF0-8295-5B1748B403C7,,HT36XS574,CARRIER,,,,,,,,,,,,,
B18DACBA-703C-410D-BA36-2D896810686D,,HTR02379,TRANE,,,,,,,,,,,,,
B1BEF25B-1A6E-42DC-BE38-2E27C92A2553,,HTR05976,TRANE,,,,,,,,,,,,,
B1C243F3-1CCF-455A-9BD8-45FCF068AC5B,,HTR04119,TRANE,,,,,,,,,,,,,
B1F7783C-F7C5-4684-9C31-92CB9DD80219,,55-40610-01,RHEEM,,,,,,,,,,,,,
B2534837-037F-4B5C-AFA9-67445D3C2D46,,HT32BH225,CARRIER,,,,,,,,,,,,,
B27A581E-061E-415E-80E5-A00689B9E576,,44-20656-02,RHEEM,,,,,,,,,,,,,
B289C7EC-4DAC-4589-A414-14E3479FC6BC,,HTR00104,TRANE,,,,,,,,,,,,,
B2B796CA-5A19-4FD4-8432-C94F9EDA6FFE,,025-16151B001,YORK UPG,,,,,,,,,,,,,
B2DC535A-3803-4B51-91AF-F441D2F09628,,17402001A00003,CARRIER,,,,,,,,,,,,,
B2FCB8AF-9C7D-40E0-9DFC-1431720C26B0,,HTR01222,TRANE,,,,,,,,,,,,,
