part_id,show,part_number,part_brand,subcategory,part_image,microfarads,voltage,shape,tolerance,operating_temperature,depth,height,width,ingress_protection,certifications,nema_rating,part_number_correction,notes
05855757-4192-49B5-AD3B-4FABC0CCAD29,1,REC-0006,REFPLUS,RUN CAPACITOR,,5,440,,,,,,,,,,,
058DA528-38C7-4908-BD1E-6C358B762524,1,1605-00730-028,FEDDERS,,,,,,,,,,,,,,,
0595DDFD-7C38-4D55-82BF-850D744337D2,1,WJ20X10001,GE,,,,,,,,,,,,,,,
05980FC7-6B62-4DEE-B4BB-18D4E4973EF1,1,87387212380,BOSCH,,,,,,,,,,,,,,,
059F3626-3DAA-4AEB-9C0B-F5368CF58607,1,47A88,LENNOX,RUN CAPACITOR,,,,,,,,,,,,,,
059FDF44-651B-4FB5-AA26-D78D59FE3734,1,4223956219,SANYO,,,,,,,,,,,,,,,
05A054C7-CA60-40BD-81B1-41A9226DF47D,1,CPT00320,AMERICAN STANDARD,DUAL CAPACITOR,,,,,,,,,,,,,,
05A9CF5D-8E59-45ED-86B1-23975C78E673,1,85PS110C76,TECUMSEH,START CAPACITOR,,,,,,,,,,,,,,
05BAA96E-C20A-40FC-BCCB-30B438B46C3E,1,43-17086-01,RHEEM,START CAPACITOR,,,,,,,,,,,,,,
05CAA59C-962D-40D7-85F9-DFC63D655BC4,1,CPC-K20B,SKYMARK,RUN CAPACITOR,,20,440,,,,,,,,,,,
05D12ECE-9A1A-497D-84F0-1232B5257FA7,1,43-23204-23,WEATHERKING,DUAL CAPACITOR,,35/5,440,Round,-0.06,70C,,,,,,,,
0613OEXR2CJT603A3HZAAQ0MENYHSZUWMUGR,1,5304426824,FRIGIDAIRE,DUAL CAPACITOR,,50/10,250,,,,,,,,,,,
061F1419-FAD5-47CC-A818-B5C60271ABA7,1,706414,HEIL,,,,,,,,,,,,,,,
062101BE-4DF0-4BF0-B8B2-2357F36B89CE,1,20280850,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
06214BB8-E2EE-4EEB-AB51-25020D824DC9,1,43-101665-03,THERMAL ZONE,DUAL CAPACITOR,,30/3,370,Round,-0.06,70C,,,,,,,,
063095D7-1D2C-4B8A-837B-D771250BF0F9,1,P291-6073RS,PAYNE,DUAL CAPACITOR,,,,,,,,,,,,,,
06323A3B-AA47-4E6A-BFBA-015A78450D84,1,96C48,ALLIED,RUN CAPACITOR,,,,,,,,,,,,,,
06387C5E-773D-4C9F-B361-6368CC0AF6C7,1,CPT00186,TRANE,RUN CAPACITOR,,5,370,,,,,,,,,,,
064069F6-72D3-4B04-A97F-857AD0EB60F1,1,5303201107,WESTINGHOUSE,,,,,,,,,,,,,,,
064AC2D0-10F1-4E5E-B23E-6FFABE2CEF2C,1,P281-0002,BRYANT,RUN CAPACITOR,,,,,,,,,,,,,,
064C34FB-D606-45A4-A70C-1BE75D9DDB43,1,WJ20X572,GE,START CAPACITOR,,,,,,,,,,,,,,
065048FB-851D-4D21-9366-E66BEBC6F1BB,1,G511898-08,GIBSON,,,,,,,,,,,,,,,
065567EA-C8D4-48BE-8135-4FCE3A835BE3,1,4223951170,SANYO,START CAPACITOR,,,,,,,,,,,,,,
065F4F37-38E5-4E40-A2EE-89AC85281775,1,995596,WHIRLPOOL,,,,,,,,,,,,,,,
0662D1AF-9701-4B95-94C3-797DFEC8459E,1,G511898-10,GIBSON,,,,,,,,,,,,,,,
06636A33-8EFE-493F-B6AC-7700D9A32236,1,5706047,CARRIER,,,,,,,,,,,,,,,
06706038-0A96-4AB1-AC7D-29FD6C2B50ED,1,E-0211,AIR ENERGY,DUAL CAPACITOR,,,,,,,,,,,,,,
0674D646-0206-4C6F-ACB9-C1821E83ED83,1,1605-00720-108,CREST,DUAL CAPACITOR,,,,,,,,,,,,,,
067FC592-5C9F-44E6-A8B6-FBA93D342F96,1,1605-00720-138,FEDDERS,,,,,,,,,,,,,,,
0680AA72-E348-4D3B-8CBA-168B80831938,1,CPT00114,TRANE,START CAPACITOR,,72-88,330,,,,5.6,3.4,5.3,,,,,
0685D518-E549-4219-B806-1BAC07EE80F8,1,HC93DA056,CARRIER,,,,,,,,,,,,,,,
069941CA-2316-4FAE-AF1F-8223783500BC,1,G508501-11,GIBSON,,,,,,,,,,,,,,,
069AE89D-19A2-4528-B45E-6BB7E99CC6E3,1,70650B13,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
069F0827-0845-45B2-94C0-DE59DD49FDB4,1,101074-02,AIREASE,DUAL CAPACITOR,,,,,,,,,,,,,,
06A7192B-E45F-419E-8CA6-58C58E7B61C2,1,P281-2106,CARRIER,START CAPACITOR,,21-25,330,Round,,,,3.37,1.43,,,,,
06BEN5SO9E3INQMMP1TKIGRN6JFE7U0JBF6G,1,CS145-175X330,SUPCO,START CAPACITOR,,145 to 175,330VAC,Round,,\-40°F to 149°F (-40°C to 65°C),,4-3/8\",2-9/16\" Diameter,,UL,CSA,VDE,,,
06BF70D9-954C-4A29-883D-1514B7C64787,1,HC91PD002,CARRIER,,,,,,,,,,,,,,,
06C6F4E2-926B-4551-B0AB-40A5AA87EA4F,1,HC90AB003,CARRIER,,,,,,,,,,,,,,,
06C795C2-79AA-46C5-8899-38D52E5E9E4A,1,CPT00129,TRANE,,,,,,,,,,,,,,,
06CCB3A0-75EF-410A-98BC-60D6AA439E3C,1,1605-00550-007,FEDDERS,,,,,,,,,,,,,,,
06D03038-481C-4B0E-A6B5-EA641F3DBD94,1,36003C,ELKAY,START CAPACITOR,,,,,,,,,,,,,,
06D7CDE4-F56A-4D60-BA80-904F67BBFC18,1,202401400004,MIDEA,,,,,,,,,,,,,,,
06E733B6-A53E-4F3B-AD30-34E74FD4CF41,1,R76700389,LENNOX,,,,,,,,,,,,,,,
06E81753-514B-478E-8821-36946D794EA1,1,E02268350,MITSUBISHI,RUN CAPACITOR,,,,,,,,,,,,,,
06F8E368-4B8B-4F7D-AFAB-AB65D4FE9552,1,S1-02420063000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
06FB4671-E085-4E3C-A2C1-C1D075551D04,1,6120AR2194P,HEIL,,,,,,,,,,,,,,,
06RGVXQUX2L0B8BHWMF7CKWBHKK91I2P33NF,1,CR45X440,SUPCO,RUN CAPACITOR,,45,440VAC,Oval,+ / - 5%,\-40°F to 185°F (-40°C to 85°C),2.8125\",4.375\",1.75\",,UL,CSA,VDE,,,
06YFSH3KFUKSZXTOHCN2EFEUUYKQU7QKQPEC,1,5303272870,KELVINATOR,DUAL CAPACITOR,,25/6,370,,,,,,,,,,,
0703DD44-F0CB-4E29-B2AE-ABBD2B4B0FC9,1,706436,WHIRLPOOL,,,,,,,,,,,,,,,
070WS76Z6X18JSWDSPOA7P98H7K8FZ0RYGDM,1,6578421,FRIGIDAIRE,RUN CAPACITOR,,,,,,,,,,,,,,
071C35E5-16B8-4ABA-86BC-E3A537B89593,1,G508411-13,GIBSON,,,,,,,,,,,,,,,
0725DBE3-26C8-4D0B-A6BF-8A399CA4F3A0,1,1058104,HEIL,RUN CAPACITOR,,5,370,,,,,,,,,,,
0727A064-70BF-480E-9634-92CBA5A5396A,1,96C56,ALLIED,RUN CAPACITOR,,,,,,,,,,,,,,
0727D019-5FC7-4817-A985-79DFBCCB275C,1,1050837,HEIL,,,,,,,,,,,,,,,
07420EA8-788D-4B91-A01B-26CB2B3717B0,1,WJ20X661,GE,,,,,,,,,,,,,,,
074659E2-17DE-47F3-A8CA-FAFFAAB7B820,1,WJ20X10044,GE,,,,,,,,,,,,,,,
0746802D-5067-45FF-A6B2-AB320E4D8754,1,1605-00720-053,FEDDERS,,,,,,,,,,,,,,,
075052D1-7570-46AD-98C5-7B4BBC6054DB,1,1605-00730-008,AIRTEMP,,,,,,,,,,,,,,,
075677FA-34D1-449D-9BE9-E9435F30ABB2,1,5308009152,WESTINGHOUSE,,,,,,,,,,,,,,,
0757936B-65B7-4F94-BAEC-485A8E585B94,1,6230011038,SANYO,START CAPACITOR,,,,,,,,,,,,,,
075A9011-5DD3-43F2-AF91-B56497E2351D,1,D6889059,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
0766FFEE-B4E2-42F8-96C2-4C86A0AB1F62,1,WW20X118,TRANE,,,,,,,,,,,,,,,
076BB8CC-6E0D-4C6D-868B-2E90B8723F08,1,HC91CA030,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
0784191F-548D-4C35-AD02-EB0BF1EE4EDF,1,HC90BB030,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
0799C6A9-361C-47D5-83D7-F39D64DD55C4,1,P294-3503,CARRIER,,,,,,,,,,,,,,,
079BF2E0-F1B5-401C-8662-933315886FED,1,43-19183-01,RHEEM,DUAL CAPACITOR,,,,,,,,,,,,,,
07A5F1D3-894D-47BE-80FB-E82F7EF68E6B,1,1605-00710-107,FEDDERS,DUAL CAPACITOR,,25/5,370,,,,,,,,,,,
07AFBB1B-9303-4D55-96C6-702B5B26E8D7,1,WJ20X10005,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
07B9601A-700A-4AE6-AAEE-10851B5D629E,1,B945650,GOODMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
07C25BDF-95D8-48B8-9783-5AF720937BDE,1,OCZZA20001X,LG,,,,,,,,,,,,,,,
07C4F26D-297D-4C36-91DC-1C2A2F898A01,1,43-17075-07,RHEEM,START CAPACITOR,,270-324,330,Round,,,,,,,,,,
07D3E2AA-7B34-4BDF-8842-3E00A2DCC4CB,1,0353101X66,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
07E47E06-33A2-4DC8-8C28-B42C39D9F93D,1,24280801,HEIL,,,,,,,,,,,,,,,
07E85B1F-3C13-48F5-9CA7-CEF41424277A,1,P291-5054RS,DAY & NIGHT,DUAL CAPACITOR,,,,,,,,,,,,,,
07WA4SFVKOIS1H3VZW4NWNV24WHM7GV5ZVLX,1,621635,NORDYNE,RUN CAPACITOR,,,,,,,,,,,,,,
07XFYE9JNYALFGGB3B7JEUHS5QKTMDCJBL67,1,CD85+10X370R,SUPCO,DUAL CAPACITOR,,85+10,370VAC,Round,+ / - 5%,\-40°F to 185°F (-40°C to 85°C),,5.125\",2.375\",,UL,VDE,,,
0809E2A8-A7CA-4F29-8685-146F6CB19CEC,1,S1-02421703003,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
081D09CA-F531-4BBC-8638-5770A9EA43CB,1,D5515642,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
082274A7-9480-42F7-9437-579B4A11EAD1,1,WG20X92,TRANE,,,,,,,,,,,,,,,
0826F46F-605A-4890-8492-CBF1D461AAA6,1,43-22362-06,RHEEM,DUAL CAPACITOR,,45/3,440,Oval,-0.06,-40 to 70C,,,,,,,,
0853DC78-7891-49DB-8A6B-3A319A52E409,1,38QZ43155064,CARRIER,,,,,,,,,,,,,,,
08562C25-1245-4E9B-A8F5-BB714738AEEB,1,WJ20X590,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
08575BBF-D3D3-4C67-954A-A5CAE5FA97A2,1,38AQ680032,CARRIER,,,,,,,,,,,,,,,
085948D9-B8E7-430C-8369-4959BFB85198,1,43-26261-39,ICP,,,,,,,,,,,,,,,
085B727D-EF78-4F54-8ED4-4A530D029D72,1,HC96FU014,CARRIER,,,,,,,,,,,,,,,
0864FD4B-3DB3-4FED-8FBF-E113E2FE8602,1,24280837,CARRIER,,,,,,,,,,,,,,,
08658C9E-4073-4CF0-882D-624C48E11146,1,BT9457011,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
08699830-C1D3-4AA0-A234-56ADCE433F70,1,P291-1553,CARRIER,RUN CAPACITOR,,,,,,,,,,,,,,
086CC01F-DBCF-4C84-84A8-9ECC706F42ED,1,CPT00683,AMERICAN STANDARD,DUAL CAPACITOR,,,,,,,,,,,,,,
086CC3FB-10B7-4610-B7C1-D7939E8ABEE5,1,WW20X33,TRANE,,,,,,,,,,,,,,,
0872F412-8BF5-4309-AE42-CC54FEF78ADD,1,60-0412,LUX,,,,,,,,,,,,,,,
08750AD6-3471-49E8-A5A0-50771E27B90C,1,C5825004,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
08750F1F-39C9-4E70-A1E1-34072EF66DC1,1,S1-02415035000,YORK UPG,,,,,,,,,,,,,,,
08760392-AD34-4EF3-924A-11FF183F7D91,1,E47310,QUIET KOOL,DUAL CAPACITOR,,25/5,370,,,,,,,,,,,
087BD43A-5C36-4A91-9FC3-5FE2846541EA,1,2007852,MCQUAY,,,,,,,,,,,,,,,
08814D8A-D3AB-4C89-A05D-F0C0EA413716,1,LA484507-1210,MOVINCOOL,,,15,440,,,,,,,,,,,
088A4613-1CFA-4D48-BCB9-78AF6708FC05,1,43-21298-98,RHEEM,,,,,,,,,,,,,,,
089A3CA6-7111-442A-A255-3CE580BDE193,1,S1-02425191700,YORK UPG,START CAPACITOR,,,,,,,,,,,,,,
089B0320-26AC-4954-995A-E9C94110F200,1,51301830400,HEIL,RUN CAPACITOR,,4,370,Round,,,,,,,,,,
08A10E58-A556-4931-B0E3-44B9C836D6AA,1,D6789044,GOODMAN,DUAL CAPACITOR,,,,,,,,,,,,,,
08A57AE8-392D-4E17-B0BF-40A4D0568387,1,CAP200000370RP,GOODMAN,RUN CAPACITOR,,,,,,,,,,,,,,
08AF4623-949C-47B7-A6D4-27C2F6A33F77,1,30010065,SEA BREEZE,RUN CAPACITOR,,35/5,440,Round,,,,,,,,,,
08B14028-E471-4C65-BA5B-18ABF3C3D04D,1,33010064,SEA BREEZE,RUN CAPACITOR,,5,450,Rectangular,,,,,,,,,,
08BA9C99-A3B6-4823-9018-0B1DB518A76C,1,16P002D21,JOHNSON CONTROLS,RUN CAPACITOR,,45,370,Round,,,,,,,,,,
08BF1AA3-63A2-4C08-B072-1B934FD6FAB4,1,S1-024-8411P,YORK UPG,START CAPACITOR,,,,,,,,,,,,,,
08C38331-2767-44FD-9AE2-247D974C52DB,1,D6789037,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
08CA7D11-B44D-478F-9E99-2E19C8A80DC9,1,1605-00590-039,AIRTEMP,,,10,240,,,,,,,,,,1.60501E+11,
08D49F6F-8543-4F80-9193-33EBEF5F8371,1,1094963,HEIL,RUN CAPACITOR,,3,370,Round,,,,2.5,1.5,,,,,
08DE9B56-BA3D-452D-A3EE-283F3EB583B5,1,CPT00274,AMERICAN STANDARD,RUN CAPACITOR,,,,,,,,,,,,,,
08DFF561-04AC-4422-AA70-D75D694C3FE5,1,S1-02525076700,YORK UPG,START CAPACITOR,,,,,,,,,,,,,,
08EA72DE-3C83-4209-B29D-FA6FF658FC29,1,100224,HEIL,START CAPACITOR,,72-86,330,,,,,,,,,,,
08F195E1-7458-41F9-9767-A6FA68867139,1,1605-720-106,MARTA AMERICAN,DUAL CAPACITOR,,,,,,,,,,,,,,
08F40D4D-87B7-4E8F-B3DF-EC24F235198D,1,519416-05,SEARS,,,,,,,,,,,,,,,
08F7229E-3432-46B6-ADDD-AD55F0A4ADEC,1,504165-6,COLDSPOT,,,,,,,,,,,,,,,
09279DC3-2842-44B1-B2F0-EF64852BFB11,1,D6879722,GOODMAN,RUN CAPACITOR,,,,,,,,,,,,,,
092B088D-4B02-494B-B0D2-AFD0FD71C045,1,CPT00179,TRANE,RUN CAPACITOR,,35,480,Oval,,,,,,,,,,
092D4B94-1C97-4EAC-946B-CDE726A80DD8,1,PD-116-20,CARRIER,,,,,,,,,,,,,,,
0935F1EF-53BF-42AD-BF20-7C3A12C3215B,1,3019026,GIBSON,,,,,,,,,,,,,,,
09375C93-14CC-472C-8C5D-DE8736C62AC5,1,HC96KA045,CARRIER,,,,,,,,,,,,,,,
09410830-B26D-402A-A1CB-5529F7A04223,1,34020D014,ARMSTRONG,,,,,,,,,,,,,,,
09415B75-38E4-4311-8EBF-67E36B031F0D,1,HC98KA081,CARRIER,,,,,,,,,,,,,,,
09458DB2-58D0-4866-A122-234EDB34F586,1,700-043,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,
09462F9A-143B-409D-9CE4-7F45C14DF8F4,1,3016854,CARRIER,,,,,,,,,,,,,,,
0946A3CA-A795-437F-84DD-883628B4E44C,1,5303303125,FRIGIDAIRE,,,,,,,,,,,,,,,
094CF934-444A-4547-9267-BB2E3B9E6522,1,1176131,HEIL,RUN CAPACITOR,,25,370,Oval,,,,,,,,,,
09530C1A-1426-45A5-8D63-34FD02D0F4A2,1,CPT00232,TRANE,RUN CAPACITOR,,55,480,Oval,,,,,,,,,,
0962855F-F314-490E-B009-10136AC07DDD,1,D6711805,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
096D8EE6-F4BF-44EA-B244-EECF34365413,1,WW20X29,TRANE,,,,,,,,,,,,,,,
096E3ED4-BC5D-42D8-A3CC-7DE447E712A1,1,A274714,WESTINGHOUSE,,,,,,,,,,,,,,,
096ED4E1-7348-4E04-86A7-FC1C252A96FF,1,17400103000052,CARRIER,,,,,,,,,,,,,,,
0973DB63-3AEC-48ED-8895-D2B302F2487D,1,D5515620,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
09856F56-E9DF-4D7F-9539-38BD8C5F7670,1,022-3644,YORK UPG,,,,,,,,,,,,,,,
099EABC6-62E2-4435-8644-6DFEE6F63553,1,1605-00720-138,ICP,,,,,,,,,,,,,,,
09A6FE87-81D2-4365-8BE7-33E99995AC91,1,1605-00710-018,FEDDERS,DUAL CAPACITOR,,,,,,,,,,,,,,
09CCDFC0-E1CB-4D0A-BC50-E4AE0747E47A,1,856-15,HEAT CONTROLLER,,,,,,,,,,,,,,,
09D03197-5524-4EB2-B89F-03EE5CF7711B,1,CAP050600440RT,GOODMAN,DUAL CAPACITOR ,,,,,,,,,,,,,,
09D9DD81-4789-48FC-A64F-FF992C1C803E,1,D6879829,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
09E6ED93-FC3B-4D7C-9AD5-79CF1E43B2C0,1,484507-2060,MOVINCOOL,,,60,450,,,,,,,,,,,
09EB20BE-354D-4860-B9A4-0F73BDA120CA,1,S1-02425897000,YORK UPG,DUAL CAPACITOR,,60/7.5,440,Round,,,,,,,,,,
0A204F03-7356-4DD9-8E70-A0E73D9DC691,1,100229,AMANA,START CAPACITOR,,,,,,,,,,,,,,
0A22B665-C7CB-4579-9B0E-00103FB47716,1,33010009,SEA BREEZE,RUN CAPACITOR,,7.5,450,Rectangular,,,,,,,,,,
0A3436F5-2258-4221-BF95-F0A653BE5CD9,1,S1-02425338700,YORK UPG,DUAL CAPACITOR,,,,,,,,,,,,,,
0A3DF558-D0DC-45D7-9B6C-1088FED56157,1,14509-9,HEAT CONTROLLER,,,,,,,,,,,,,,,
0A41DD64-6485-42AD-A0A8-1F52A84DBC9F,1,A274928,WESTINGHOUSE,,,,,,,,,,,,,,,
0A437AB5-2E97-45E8-A445-011EBABDBEBA,1,2007409,MCQUAY,,,,,,,,,,,,,,,
0A5AB40C-AB63-4533-86EC-59B59C32F060,1,WJ20X707,GE,,,,,,,,,,,,,,,
0A6D2720-AFCB-43CA-9A9F-FC4D5AB8BCC8,1,1.5-400V,TOSHIBA,,,1.5,400,,,,,,,,,,,
0A74F9C0-BD1B-4116-9DB9-93E65B894571,1,WJ20X658,GE,RUN CAPACITOR,,,,,,,,,,,,,,
0A7C036B-7BEE-4B6D-96DE-D45650E76960,1,34001D007,ARMSTRONG,RUN CAPACITOR,,10,370,,,,,,,,,,,
0A90D1B5-8422-4153-91B3-CCB4950BB19D,1,1605-00720-145,FEDDERS,,,,,,,,,,,,,,,
0A92AB54-FF70-4524-8DB8-5BD97ECE645E,1,1200-201,,,,,,,,,,,,,,,,
0A94430E-A6AE-428F-A490-7AF93283730D,1,HC96FH007,CARRIER,,,,,,,,,,,,,,,
0A9CF416-3242-4DF3-8095-7627FA402921,1,1605-00720-103,AIRTEMP,,,,,,,,,,,,,,,
0AACD842-6810-488B-9903-1920FAEF4383,1,S1-02427558000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
0AB7899C-E3AA-467A-A80B-C4F9E7758F8D,1,53H2001PR,LENNOX,DUAL CAPACITOR,,20/5,370,,,,,,,,,,53H2001,
0ABC4925-7E39-4718-8092-6B5A89FF2716,1,1086337,HEIL,DUAL CAPACITOR,,,,,,,,,,,,,,
0ACADA92-0CE2-4B77-812E-BFDED7783FB4,1,49M69,LENNOX,DUAL CAPACITOR,,,,,,,,,,,,,,
0AEBE6E0-90E6-472E-A7CE-39C532961E80,1,WW20X127,TRANE,DUAL CAPACITOR,,,,,,,,,,,,,,
0AF290E0-04A1-4B92-9BA1-8C1C3A4CE982,1,8007201,GIBSON,,,,,,,,,,,,,,,
0AF3F9D1-E669-4404-AD89-B63321418661,1,WP20X50,GE,,,,,,,,,,,,,,,
0AFD35AD-345A-4C9C-9F55-F9EB8EFD4963,1,43-53148-01,RHEEM,,,,,,,,,,,,,,,
0ARGARNYM2KF7KJ5O3YTVQMVUZB5Q1SDS3F3,1,CR25X440,SUPCO,RUN CAPACITOR,,25,440VAC,Oval,+ / - 5%,\-40°F to 185°F (-40°C to 85°C),2.8125\",3.125\",1.75\",,UL,CSA,VDE,,,
0B0DED58-4F88-4F50-834C-4FB6468AEAF6,1,1605-00720-145,SEARS,,,,,,,,,,,,,,,
0B0DFB43-6E77-4C53-A9C6-F0568193B515,1,1061880,SEARS,DUAL CAPACITOR,,25/7.5,370,Round,,,,,,,,,,
0B20E445-6838-4E6B-BBDB-4CAAD2F81403,1,61080500,FRIEDRICH,,,,,,,,,,,,,,,
0B2D6E1A-6044-4C30-8543-830D9A2B8E5D,1,1172299,HEIL,DUAL CAPACITOR,,60/7.5,440,Round,,,,,,,,,,
0B3230DD-1C26-4869-82C8-272C45DDB202,1,HC98JA083,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
0B3EEEA6-0329-4862-99AA-9FDE53A5E106,1,P291-3514,CARRIER,DUAL CAPACITOR,,35/10,440,Oval,,,,5.9,,,,,,
0B41A466-66FA-404D-B4CE-EFE8525FC35B,1,100600-04,LENNOX,RUN CAPACITOR,,,,,,,,,,,,,,
0B44B4A2-9407-4EE5-A916-FD9B9E735FEA,1,WG20X6,TRANE,,,,,,,,,,,,,,,
0B45146E-C2A4-46F6-B3B7-CC1D655F0E06,1,410040,AMANA,RUN CAPACITOR,,,,,,,,,,,,,,
0B5C46FF-E429-4513-A854-AAA609AAA749,1,HC93DA047,CARRIER,DUAL CAPACITOR,,,,,,,,,,,,,,
0B5E84B2-4E0D-4A29-9586-5FF17691210B,1,4223956337,SANYO,RUN CAPACITOR,,,,,,,,,,,,,,
0B5F4D8D-134A-4864-AE72-1ACAB76DB646,1,62024D3,CARRIER,,,,,,,,,,,,,,,
0B607877-32D1-46EA-8F6A-BC56E9FF95E2,1,R61008252,MITSUBISHI,RUN CAPACITOR,,11,440,,,,,,,,,,,
0B630B55-8090-4825-A3B4-C96CAB05207D,1,8552-024,BARD,,,,,,,,,,,,,,,
0B6BF3E8-FF6A-4883-9F9C-7063D2471CB0,1,61080557,FRIEDRICH,DUAL CAPACITOR,,45/7.5,370,Round,0.04,-40 to 70C,,,,,,,,
0B6DE67B-B1F8-4D09-9C3F-E4EC5CE71D8B,1,4223951164,SANYO,START CAPACITOR,,,,,,,,,,,,,,
0B806D47-1796-45E8-B4F0-E373159ABD6E,1,1167531,WHIRLPOOL,RUN CAPACITOR,,,,,,,,,,,,,,
0B8E327A-E958-4229-A5FF-A605A36FE619,1,8552-047,BARD,DUAL CAPACITOR,,,,,,,,,,,,,,
0B92ECE9-EB04-43EE-BBA2-AB963A1E5A3A,1,S1-02427758000,YORK UPG,,,,,,,,,,,,,,,
0B94DAFF-5928-4CEC-AA6C-E4C51B909BE4,1,R61Y37252,MITSUBISHI,RUN CAPACITOR,,7,440,,,,,,,,,,,
0B95C53A-D7E2-4CB2-AD56-2C564CCCA370,1,S1-02525033000,YORK UPG,DUAL CAPACITOR,,60/5,,,,,,,,,,,,
0B9EAC69-CF84-4094-984C-BB01B6E837B0,1,3106901500,DAEWOO,,,,,,,,,,,,,,,
0BA0EF50-53BD-4716-A8A8-AD0D1B9EC44D,1,D6711845,AMANA,DUAL CAPACITOR,,,,,,,,,,,,,,
0BA3CA11-8D9B-4CD4-A2CC-11A3F01F84DB,1,AC-1400-57,RHEEM,RUN CAPACITOR,,55,440,Round,-0.06,70C,,,,,,,,
0BACCF11-F7F1-49CE-9748-A475CC0758FC,1,WJ20X10062,GE,,,,,,,,,,,,,,,
0BBE44D3-D637-44AD-A67B-EF1AD6867922,1,STD377405,HEIL,,,,,,,,,,,,,,,
0BC03B93-6B3F-42FD-A53C-1003FC3C7E3F,1,WO20X57,GE,,,,,,,,,,,,,,,
0BC42AA9-3FA4-4D98-B464-F9BF7894EB1E,1,1200010,ICP,,,,,,,,,,,,,,,
0BD68924-0D3A-4A95-A981-F0443DB3B138,1,5006AR4362A,HEIL,,,,,,,,,,,,,,,
0BD789C0-2680-41A2-852C-7295B7A7E059,1,R01827255,MITSUBISHI,RUN CAPACITOR,,3.5,440,,,,,,,,,,,
0BDED2A5-72FD-4EE3-9CE8-D66BF370DFEE,1,21F00,LENNOX,,,,,,,,,,,,,,,
0BEFAE73-0707-433C-BB79-40B2E1DDF1BF,1,S1-1499-4931,COLEMAN,RUN CAPACITOR,,,,,,,,,,,,,,
0BF01C7C-DB7B-4ADE-848E-189F068AD7E2,1,43-20847-10,RHEEM,RUN CAPACITOR,,,,,,,,,,,,,,
0BFC84AF-D88E-4E23-868A-4B10954D5CC3,1,22-3768,LUX,,,,,,,,,,,,,,,
0C0CEE49-13ED-4CC9-BB8F-1DE8D91C9401,1,HC98KA051,PAYNE,DUAL CAPACITOR,,,,,,,,,,,,,,
0C10C781-D8C7-4B78-9F15-1AA3C6875DFA,1,450362,EUBANKS,DUAL CAPACITOR,,35/7.5,370,,,,,,,,,,,
0C1408B8-62DE-4B68-8BF3-7DAB3ACD551A,1,S1-02421774000,YORK UPG,RUN CAPACITOR,,,,,,,,,,,,,,
0C1FE08D-3FA9-4192-AF71-AEF9FBACEFDD,1,1670114,ICP,,,,,,,,,,,,,,,
0C366D62-94A2-4CC1-9FC1-29DCAF3EDF92,1,WJ20X10027,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
0C377E07-6265-4986-8732-F7F1DC510877,1,T7WA02254,MITSUBISHI,RUN CAPACITOR,,,,,,,,,,,,,,
0C397C8C-AB73-4A2F-BBD3-73143FA022DF,1,8552-061,BARD,DUAL CAPACITOR,,80/5,370,Round,,,,,37288,,,,,
0C3C0A72-9EF3-4EFD-838E-4810CFAF3C49,1,76K02,LENNOX,RUN CAPACITOR,,,,,,,,,,,,,,
0C410B65-BACC-4B91-BD73-CC924F9CF5D4,1,CAP200000370RPS,GOODMAN,RUN CAPACITOR,,,,,,,,,,,,,,
0C585EE4-AF20-4030-86A9-43143995AF43,1,PCA02VD0250,CARRIER,,,,,,,,,,,,,,,
0C6772DF-FC0C-4B4D-8E87-540E134DF2EC,1,5304459677,CARRIER,,,,,,,,,,,,,,,
0C764530-CCF9-4D1F-8A6A-873010FF7010,1,WJ20X391,GE,DUAL CAPACITOR,,,,,,,,,,,,,,
0C778D77-9033-4686-9BCC-6EFCCCF94E4E,1,24280817,ICP,,,,,,,,,,,,,,,
0C7C32AD-8396-405F-9EAC-DF4BA8E4965C,1,85PR440F18,TECUMSEH,RUN CAPACITOR,,,,,,,,,,,,,,
0C7E1436-BD68-4AAB-ADF0-2C91C7477C55,1,1605-00590-004,FEDDERS,,,,,,,,,,,,,,,
0C7FB96D-5829-4A3E-BC51-995E742F69D2,1,WP20X51,GE,,,,,,,,,,,,,,,
