part_id,show,part_number,part_brand,subcategory,part_image,volume,inlet_diameter,inlet_connection_type,outlet_diameter,outlet_connection_type,direction_of_flow,desiccant_type,number_of_cores,options,rated_capacity,ingress_protection,certifications,nema_rating,note
BD5E6A69-5C15-40DA-8155-B891278F1563,,1147969,HEIL,,,,,,,,,,,,,,,,
BD60F6EC-D923-4B25-8BBF-8E32AE44BF2F,,HHY00140,TRANE,,,,,,,,,,,,,,,,
BD8DDDE9-F455-4AAD-B21B-4F536B15FF1A,,S1-02614777010,YORK UPG,,,,,,,,,,,,,,,,
BDE48E52-D52E-439C-AEF6-1424BEB0BCB2,,9368116019,FUJITSU,,,,,,,,,,,,,,,,
BDEED1E3-1807-4AA8-B8D7-8A8325BC176E,,P505-830013,CARRIER,,,,,,,,,,,,,,,,
BE054CEB-4110-4E33-85EC-60C20D1E133E,,P504-8183S,CARRIER,,,,,,,,,,,,,,,,
BE604ADF-5115-4548-86CD-1BF07F887AB7,,50EQ400933,CARRIER,,,,,,,,,,,,,,,,
BE6EB3FD-DD24-4B2B-8A13-02C23E0E2A38,,DHY00181,TRANE,,,,,,,,,,,,,,,,
BE8EC429-16E9-45A3-B08C-9D00C570852A,,EK304S,CARRIER,,,,,,,,,,,,,,,,
BEB29B44-42F2-486B-8EF5-F2148442E035,,DHY00058,TRANE,,,,,,,,,,,,,,,,
BEB4D503-3CBA-4016-9E74-9A0B3268DB75,,38YC8B3015B,CARRIER,,,,,,,,,,,,,,,,
BF166FCD-5DDB-4EF0-B8F8-8F5249BD5E8D,,00PPG000452501A,CARRIER,,,,,,,,,,,,,,,,
BF2C1FDC-12E1-4041-8CC6-A70311247FAE,,S1-02611902000,YORK UPG,,,,,,,,,,,,,,,,
BF4B2CD7-5933-4459-9593-9F5F42CCB13F,,1915-00670-016,CLIMATROL,,,,,,,,,,,,,,,,
BF8A2880-DD78-4C24-B1DB-31CA92A001BD,,322937-310,BRYANT,,,,,,,,,,,,,,,,
BF9A0320-4EFB-499E-AA39-6CF6DC0146B7,,30GT411563,CARRIER,,,,,,,,,,,,,,,,
BFA271BC-C4BC-4A58-8AEE-6CEAA64F4F7E,,8004930,KELVINATOR,,,,,,,,,,,,,,,,
BFB39B88-0D06-4DB1-AA2E-384A09754E20,,50DW400703,CARRIER,,,,,,,,,,,,,,,,
BFCC2766-ABA4-44AD-B877-6C1A4642713F,,S1-3230-3361,COLEMAN,,,,,,,,,,,,,,,,
BFE33E0B-A67A-4881-8E4C-BC36C151C31B,,WW22X29,TRANE,,,,,,,,,,,,,,,,
BFFE9323-CBF6-48AB-849F-500C4AB38953,,24370900,ARCOAIRE,,,,,,,,,,,,,,,,
BFFEE4CE-4758-42C3-9EBB-92B718BEB133,,309325202,WESTINGHOUSE,,,,,,,,,,,,,,,,
BGYHLUTNWY6BOFR6RYTEHJ2F2MF9Y3O13DZU,,305837011,MILLER,,,,,,,,,,,,,,,,
C00BF7EA-9329-4360-B625-0B77B24F6117,,R100215-007,LENNOX,,,,,,,,,,,,,,,,
C03EE8A8-51DD-4984-B80F-008EAF05982C,,159971J,DAIKIN,,,,,,,,,,,,,,,,
C045F75C-A35C-49B8-A735-7D2C130C7C35,,66703C,ELKAY,,,,,,,,,,,,,,,,
C0F16727-E3E2-4B51-A8B2-9634D012B51E,,1150354,HEIL,,,,,,,,,,,,,,,,
C10140BE-DA21-4658-BB9F-6544BB7ADF2E,,DHY00226,TRANE,,,,,,,,,,,,,,,,
C12CC1FE-96D2-4AD3-9F75-1D10CC85BC64,,70425,MARVAIR,,,,,,,,,,,,,,,,
C14F355D-703D-40F5-9CB9-B3B0ECE78DC4,,40872-001,ARMSTRONG,,,,,,,,,,,,,,,,
C1895422-2A80-4143-8AD8-9C54E7429F0F,,713894,HEIL,,,,,,,,,,,,,,,,
C1A2D611-FA43-4AD7-9572-11EFFC71B64E,,P-8-10807,LENNOX,,,,,,,,,,,,,,,,
C1B5F16E-6116-4FB7-9614-912C92528AC1,,P-8-4759,LENNOX,,,,,,,,,,,,,,,,
C1CAD9FA-1A86-488C-8189-E525140F75DC,,50EZ400435,CARRIER,,,,,,,,,,,,,,,,
C1D7EFB0-46C0-4BDB-8398-93B5D889B7C4,,5201-019,BARD,,,,,,,,,,,,,,,,
C20DF890-BF7B-4654-A3F8-A7292D051362,,B1219220,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
C21D1C99-671E-4BF6-AA10-7BDE817B1E19,,P505-8487,CARRIER,,,,,,,,,,,,,,,,
C24CB36B-BA91-4BB0-8743-BA13559B582F,,1171232,HEIL,,,,,,,,,,,,,,,,
C2988F98-7FA3-4683-B907-01C8CC5DBBF7,,B1219203,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
C2E73077-6C1B-4194-BAF0-0BA8D92DCDAD,,30HX401211,CARRIER,,,,,,,,,,,,,,,,
C30400B5-3426-4475-A488-A32A7D3E620A,,302399-701,CARRIER,,,,,,,,,,,,,,,,
C3338D51-C279-4BEA-9082-210207226B7C,,DHY00091,TRANE,,,,,,,,,,,,,,,,
C33D9D21-9927-4BE3-B40F-C3324F5FDDAB,,7953B,ARMSTRONG,,,,,,,,,,,,,,,,
C36D00F1-6691-4404-9433-9493B7920749,,S1-05636219000,YORK UPG,,,,,,,,,,,,,,,,
C36DCA40-BA19-4C99-9C05-AA35A57B6B0E,,322937-315,CARRIER,,,,,,,,,,,,,,,,
C3766E29-AE48-4077-A9B1-A706E1BEFDC4,,DHY00184,TRANE,,,,,,,,,,,,,,,,
C39E91B9-CDBD-4D8D-86A6-9E606D33370B,,097553J,DAIKIN,,,,,,,,,,,,,,,,
C3D77972-41E1-4F29-A978-EF3D5EA22944,,P-8-9588,ALLIED,,,,,,,,,,,,,,,,
C3E527A4-2140-49ED-A744-CFF8D12AFDDF,,30GT411564,CARRIER,,,,,,,,,,,,,,,,
C425E515-BE3F-4E33-A0EE-0BAA83249BE4,,6230433656,SANYO,,,,,,,,,,,,,,,,
C45FEB05-F9FF-4BC4-8122-865C230B9B34,,KH43LE126,CARRIER,,,,,,,,,,,,,,,,
C46E9E2D-9ECC-4E3F-ABF3-D48CCC6133B7,,WW22X33,TRANE,,,,,,,,,,,,,,,,
C4EIAKC7WFC5RHOAA4317ZIAWZASUZKNS9ZA,,669762,NORDYNE,,,,,,,,,,,,,,,,
C51D428E-3E6E-4FE4-84F7-F218E5CB489B,,WW22X84,TRANE,,,,,,,,,,,,,,,,
C5321947-68E1-426F-89DF-7B20C83F599E,,2319431,COMFORT,,,,,,,,,,,,,,,,
C53DB132-B5A4-4C7F-9994-5144F83B3768,,1912586,DAIKIN,,,,,,,,,,,,,,,,
C5DD229E-33CF-42B8-AB4A-A58D3A773424,,100215-07,LENNOX,,,,,,,,,,,,,,,,
C61A2AA6-73BA-4071-89AE-A8A6CC98F875,,WP56X86,GE,,,,,,,,,,,,,,,,
C6A903AD-E366-4782-ADB2-11FD921DBD9F,,47-104283-01,MCQUAY,,,,,,,,,,,,,,,,
C6C00FF8-B14E-4EBE-B53D-9D7CAEA5A318,,50DT400035,CARRIER,,,,,,,,,,,,,,,,
C6C83C5D-C3B0-44C0-87C9-F87D5EDD90AA,,61834801,FRIEDRICH,,,,,,,,,,,,,,,,
C726DF16-1033-4FEF-937A-6499A0C4596C,,15500504000125,CARRIER,,,,,,,,,,,,,,,,
C7C29769-13E8-400A-86F7-D91935D1EAD8,,00PPY150001600,CARRIER,,,,,,,,,,,,,,,,
C858A4F4-3788-4878-BC62-13259D2EBDD0,,P505-81449,CARRIER,,,,,,,,,,,,,,,,
C86B7BAA-FDFB-4AFD-96E6-CDD3AFD56B7C,,73504DP1,CARRIER,,,,,,,,,,,,,,,,
C8A99571-8B61-4AD1-B19B-F16AE8DAFFBD,,50VR400030,CARRIER,,,,,,,,,,,,,,,,
C8CC2712-14E6-4897-8361-C7319D039072,,S1-02614777036,YORK UPG,,,,,,,,,,,,,,,,
C92A18DB-93DA-492A-8D95-A707D2892501,,P503-8167S,CARRIER,,,,,,,,,,,,,,,,
C9407F27-1FB7-4737-929F-7D717BB584FF,,61828202,FRIEDRICH,,,,,,,,,,,,,,,,
C9697025-3279-446B-93EB-A60E3023BD7F,,R100214-002,LENNOX,,,,,,,,,,,,,,,,
C976FCBF-2D41-4C3F-BFB6-E7EDDADBFA66,,WW22X6,TRANE,,,,,,,,,,,,,,,,
C9944889-30DF-4848-B3AF-1E670951129C,,DHY00179,TRANE,,,,,,,,,,,,,,,,
C9AB6308-675F-4CC8-AD89-15F72CC487F9,,P502-8164S,BRYANT,,,,,,,,,,,,,,,,
C9AFBAEB-4D41-47C3-8AF1-B167A777C1D0,,S1-02619122000,YORK UPG,,,,,,,,,,,,,,,,
C9BECF47-D2A6-486B-AAD6-514337FA9095,,DHY01272,TRANE,,,,,,,,,,,,,,,,
C9E1EE49-96EB-4423-8C92-F4489D36B3EB,,1147950,HEIL,,,,,,,,,,,,,,,,
C9F3017B-8DC1-4290-93C2-570BF99EA62A,,B4143101,AMANA,STRAINER,,,,,,,,,,,,,,,
CA16FC90-8A1B-4EB2-8F26-9F56143EA939,,KH28ED200,CARRIER,,,,,,,,,,,,,,,,
CA29A1C5-4FFC-43A6-B56C-BCC07BC3350C,,2319445,HEIL,,,,,,,,,,,,,,,,
CA3FB69D-0D3C-4FED-99A1-5DA8A17C30AB,,100215-1,LENNOX,,,,,,,,,,,,,,,,
CACA5688-1240-4C7E-8C1A-D0B9AB4ECF31,,GBR02750,KOLD-DRAFT,,,,,,,,,,,,,,,,
CB224B1F-75E1-47EE-96C0-27B2BF94D192,,5910006005,COMFORT,,,,,,,,,,,,,,,,
CB25FDF0-6C1B-49CA-BDD9-7EB70C37DD8E,,S1-02619117000,YORK UPG,,,,,,,,,,,,,,,,
CB27DFF1-5C0C-4F0A-AAC8-ED008BC4BB1D,,4311654,CARRIER,,,,,,,,,,,,,,,,
CB40904E-0F6F-4E24-B7E4-E84BD4AAA7B4,,46K86,LENNOX,,,,,,,,,,,,,,,,
CB724C01-0D20-40A9-98F7-FC514A0CB3A5,,DHY01273,AMERICAN STANDARD,,,,,,,,,,,,,,,,
CBA5F038-1000-42E8-A57B-840D9A0A0FE0,,P502-8084,CARRIER,,,,,,,,,,,,,,,,
CBF37EFA-7FFD-49B4-B229-E4DEA002227F,,83-19863-01,RHEEM,,,,,,,,,,,,,,,,
CC1E84A2-0D96-4B91-83C6-5C359EC7EFCC,,2001078,MCQUAY,,,,,,,,,,,,,,,,
CC2E7DA0-836D-4F91-92AB-CCB0E4831F81,,M2122A633,MITSUBISHI,,,,,,,,,,,,,,,,
CC3F44F7-F716-4A9B-AC78-909259787B18,,5851A30001H,SEARS,,,,,,,,,,,,,,,,
CC4C84A2-6461-4B47-8742-4B928AC73281,,5200-34,WEATHERKING,,,,,,,,,,,,,,,,
CC4FD120-1D25-4560-972B-82DB0BE785F4,,2319443,COMFORT,,,,,,,,,,,,,,,,
CC5080C5-F946-4887-B27D-BDE50EC2DCB1,,07210022,SEA BREEZE,,,,,,,,,,,,,,,,
CC58DFF9-D211-42FF-9E20-0D47F90AE348,,DHY00063,TRANE,,,,,,,,,,,,,,,,
CC5C761C-E3FC-4C62-86A7-43B2FB72B8EA,,831956307,HEIL,,,,,,,,,,,,,,,,
CC735589-43D8-4CFB-9716-EC5846BD9A9D,,61415700,COMFORT,,,,,,,,,,,,,,,,
CCA295B0-80F4-4392-98F4-A5C158DD6F1E,,GBR02750,KOLDDRAFT,,,,,,,,,,,,,,,,
CCD8BE51-87A3-4439-B830-5F557A899C7B,,50HJ442134,CARRIER,,,,,,,,,,,,,,,,
CCE5C07C-CF64-458C-B979-53274F5C31BC,,40370-001,ARMSTRONG,,,,,,,,,,,,,,,,
CD084AD6-4F8E-4050-9587-E934A5A57272,,S1-02614777017,YORK UPG,,,,,,,,,,,,,,,,
CD0C1022-E484-4492-9638-3C7ADDF704EE,,P502-8083,CARRIER,,,,,,,,,,,,,,,,
CD53570C-6D9A-4B8E-AEBC-AEAC135116D6,,30GT411229,CARRIER,,,,,,,,,,,,,,,,
CD559A3A-7445-477C-A7E0-54A15672B426,,KH43LG083,CARRIER,,,,,,,,,,,,,,,,
CD65B566-F874-4238-BB43-0D916636B6D6,,5201-021,BARD,,,,,,,,,,,,,,,,
CD7A34B4-790F-4C69-BAA8-9963D3AC5C3F,,KH43LE105,CARRIER,,,,,,,,,,,,,,,,
CD97B0C9-336D-4DDE-8627-1AF09510FF74,,P-8-9663,ALLIED,,,,,,,,,,,,,,,,
CDD8E3B3-DD6C-4709-8068-C6E30288FABD,,D4143101,AMANA,STRAINER,,,,,,,,,,,,,,,
CE26681E-5987-4768-9B95-B40C8865F9F4,,BT1282502,AMANA,STRAINER,,,,,,,,,,,,,,,
CE395378-C744-49AE-A6A8-B11C41825F62,,36P500B02,GEOSTAR,,,,,,,,,,,,,,,,
CE3B77A9-02FB-49BE-B6F9-D367D753B444,,B1219212,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
CE6304F2-A15E-49D0-8194-1E57A535B782,,S1-52636219000,YORK UPG,,,,,,,,,,,,,,,,
CE653AEC-B7FC-48D4-9F00-013582CEF8C3,,KH45LD077,CARRIER,,,,,,,,,,,,,,,,
CF0A6DBA-0F2E-481F-840A-5E88CC64A1B5,,435548,CARRIER,,,,,,,,,,,,,,,,
CFD04F3A-0B15-4AF1-8365-7E7F59599AD9,,S1-02619114000,YORK UPG,,,,,,,,,,,,,,,,
CFEEE7C8-D032-483A-B810-145B39D45D89,,38RQ90008106,CARRIER,,,,,,,,,,,,,,,,
CZ3AQZ7CRNJC1NR4H3LCW5Q65WRQP7W95LHF,,669378,NORDYNE,,,,,,,,,,,,,,,,
D0284BDA-8D1B-419F-81F1-90951B7C3167,,DHY00224,TRANE,,,,,,,,,,,,,,,,
D0513F94-F1E1-4981-B7F1-DBEFF60EFE51,,50EZ400262,CARRIER,,,,,,,,,,,,,,,,
D07A511C-E818-471F-99C9-8A1018637BE9,,DHY00095,AMERICAN STANDARD,,,,,,,,,,,,,,,,
D091B401-5711-4189-B163-F1F5112CFDE4,,50HJ403008,CARRIER,,,,,,,,,,,,,,,,
D095A8B0-2EBD-47E5-BC51-C43F4A408F9A,,1177969,HEIL,,,,,,,,,,,,,,,,
D0AF033C-16B4-4944-972F-23A0CE03FECA,,100215-06,LENNOX,,,,,,,,,,,,,,,,
D0CJSUGKJHIY6NMCXOWMRT8J2WUCEFLDQBBC,,6671190,NORDYNE,,,,,,,,,,,,,,,,
D1196123-8A70-47C8-BF35-CD077B7EC7DE,,20557,ROSS-TEMP,,,,,,,,,,,,,,,,
D12B7934-286E-42F9-9AC5-B0C0164F2AF8,,029-9261-000,YORK UPG,,,,,,,,,,,,,,,,
D1318AF6-5C66-45B3-A3E5-16ED30705120,,AH-163S,RHEEM,,,,,,,,,,,,,,,,
D140F565-033C-499B-9F71-38B4EF564C28,,WK85X10002,GE,,,,,,,,,,,,,,,,
D1654750-B569-4C8A-B249-FFAAFDAB3092,,KH11NH104,CARRIER,,,,,,,,,,,,,,,,
D18053D6-41A7-4965-B738-38CD0230584D,,50VT400101,CARRIER,,,,,,,,,,,,,,,,
D18FED5E-9CE4-4195-8844-B8DE7C8F0FE1,,S1-02911913000,YORK UPG,,,,,,,,,,,,,,,,
D195F9A8-73BF-4D15-A148-937EC8C31E75,,P-8-9623,ALLIED,,,,,,,,,,,,,,,,
D1C70099-03A8-41CD-8534-5E2711949777,,58A63,LENNOX,,,,,,,,,,,,,,,,
D1D1A7D7-4840-4DC6-84F0-A31DA5F23632,,P502-8165,CARRIER,,,,,,,,,,,,,,,,
D1D59563-6640-4A7E-BF5F-BC81490EC1BD,,KH680008,CARRIER,,,,,,,,,,,,,,,,
D1E66AE7-9BD3-4E27-B5CD-E87F2783D116,,30HL403204,CARRIER,,,,,,,,,,,,,,,,
D1EC427F-28A3-4EDF-B0CD-37D759B69838,,DHY00006,TRANE,,,,,,,,,,,,,,,,
D1FB7B58-1AC7-4506-8FD9-1CA19B2FEC53,,322937-312,CARRIER,,,,,,,,,,,,,,,,
D20D8459-D7E1-4939-B9A8-686475035588,,9368113025,FUJITSU,,,,,,,,,,,,,,,,
D224AD30-4A03-49E6-9589-B1DF825FC827,,P505-819211,CARRIER,,,,,,,,,,,,,,,,
D2419434-9641-4ADE-9B81-C27B1A158EB6,,668795,NORDYNE,,,,,,,,,,,,,,,,
D29DC21C-AC22-40E4-9A6D-1D4824B4EF4D,,KH45LE170,CARRIER,,,,,,,,,,,,,,,,
D2A77458-FB80-4032-A745-681130F57C5B,,83-22755-11,MCQUAY,,,,,,,,,,,,,,,,
D2BABD63-C431-4869-A537-16BAA99F0352,,50VL400461,CARRIER,,,,,,,,,,,,,,,,
D2C75B3C-BD48-49B5-8A92-1CB918C38706,,322937-314,BRYANT,,,,,,,,,,,,,,,,
D2F21433-AB27-41DA-88E1-D49B83C0582B,,431-083,CARRIER,,,,,,,,,,,,,,,,
D2F6D954-D30D-4AD1-B0D7-D537668B06FD,,50ZP400794,CARRIER,,,,,,,,,,,,,,,,
D3714F52-4657-4A84-94A1-B63F19CFB0EB,,DHY01085,TRANE,,,,,,,,,,,,,,,,
D381D22F-BE9A-440F-A3C9-23767D00E134,,DHY00189,TRANE,,,,,,,,,,,,,,,,
D38A697C-B3D1-43A9-BE74-CB39515305E4,,321389-701,CARRIER,,,,,,,,,,,,,,,,
D3AF1C69-FDE5-4224-9509-D52F8A11AD67,,B1219221,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
D3CB0BD8-AC52-469D-AC70-074937C1638C,,WW22X59,TRANE,,,,,,,,,,,,,,,,
D3D39793-07E5-4962-86BC-55499EFD5B93,,P-8-10808,LENNOX,,,,,,,,,,,,,,,,
D3F1D6B6-A808-42AF-82B1-E01E9C1FAE38,,B4170207,AMANA,STRAINER,,,,,,,,,,,,,,,
D40D50A6-3761-4AF0-BB63-37463F9A9DE1,,66201C,ELKAY,,,,,,,,,,,,,,,,
D4249BA0-D29F-4590-A80A-B3906EC1F1CE,,83-25151-39,RHEEM,,,,,,,,,,,,,,,,
D45AD0BD-F1C0-4060-82C2-95464D33D35F,,5210-12,WEATHERKING,,,,,,,,,,,,,,,,
D491FA5D-5407-4040-B3CC-705F5BD4109D,,P502-8163S,BRYANT,,,,,,,,,,,,,,,,
D49FAE75-2E3C-4E3D-8FEC-22B3C19D7AD4,,07220016,SEA BREEZE,,,,,,,,,,,,,,,,
D4B0A539-0761-4EF8-A6A8-23695B7C0176,,52A17,LENNOX,,,,,,,,,,,,,,,,
D4BB34C9-8536-422F-A34E-9CB3D3E3FB7A,,50ES400655,CARRIER,,,,,,,,,,,,,,,,
D4C98C20-D4F6-4F4E-860F-1F783C41F2FA,,0150607H15,CARRIER,,,,,,,,,,,,,,,,
D4CF69FB-D7C1-4BE4-8F5E-C1EE6C77E158,,22-1574,LUX,,,,,,,,,,,,,,,,
D5B57EE4-3D5E-4BE3-BA1D-71251C7A39ED,,1072553,CARRIER,,,,,,,,,,,,,,,,
D5D57B59-A8EA-47C7-846F-9B3216A26CF0,,30HX401341,CARRIER,,,,,,,,,,,,,,,,
D5F98B89-6C53-4E3C-BE31-8B4B06ADE503,,5201-012,BARD,,,,,,,,,,,,,,,,
D6109F63-83DD-4739-830A-0C895738A667,,66203C,ELKAY,,,,,,,,,,,,,,,,
D63563D4-D07D-49AA-A1DF-1C5FC99DB45D,,S1-9355-3361,COLEMAN,,,,,,,,,,,,,,,,
D6497FC5-B4DD-4CF0-9965-41CB121C7E67,,30GT411225,CARRIER,,,,,,,,,,,,,,,,
D68547D9-D532-4F54-BBC1-EA4A993C6FB5,,50HJ442223,CARRIER,,,,,,,,,,,,,,,,
D809101A-E606-4A9D-AE38-D5A94E569096,,S1-6315-3361,COLEMAN,,,,,,,,,,,,,,,,
D85155B5-CBB6-4B6C-B96A-26D70A920184,,5200-35,WEATHERKING,,,,,,,,,,,,,,,,
D856DF69-D3DE-4792-820B-238FAC00C091,,S1-02618645000,YORK UPG,,,,,,,,,,,,,,,,
D8FDA16D-87C2-48E4-8B11-78F57FA08600,,5201-009,BARD,,,,,,,,,,,,,,,,
D921C248-470C-4F8B-90DC-7CAD00AA23A8,,DHY00191,TRANE,,,,,,,,,,,,,,,,
D92D20CD-B804-40AF-AB7D-1B0D11D5A19D,,P-8-4758,ALLIED,,,,,,,,,,,,,,,,
D96FC640-8EB1-4492-B31F-40261BE51201,,S1-02614777909,YORK UPG,,,,,,,,,,,,,,,,
D978A730-3EED-492A-8B91-AA99BF93861A,,WW22X92,TRANE,,,,,,,,,,,,,,,,
D987AAF0-AF08-4A63-886A-1DEBA3D6A537,,50PQ501362,CARRIER,,,,,,,,,,,,,,,,
D9898D1D-BBD7-4BCF-83AB-F54AAF9ACAA6,,BT1282503,AMANA,STRAINER,,,,,,,,,,,,,,,
D9C6D723-7B6D-4DB6-85AE-4A1F587157B6,,48NG400811,CARRIER,,,,,,,,,,,,,,,,
DA324CA9-1606-42C4-8442-B405E8D31E41,,DHY00075,TRANE,,,,,,,,,,,,,,,,
DA845BF9-589A-4B89-BD21-6F4D1E772C3B,,010-A-113,KOLDWAVE,,,,,,,,,,,,,,,,
DAA18017-20FF-47CB-8A59-A5BD45667EEF,,1175499,HEIL,,,,,,,,,,,,,,,,
DAF2CC78-B72F-473A-AF03-C6C2A05AEA82,,50EQ400483,CARRIER,,,,,,,,,,,,,,,,
DAFE0129-8954-4F5E-BF7C-A9CC35062471,,S1-02614777012,YORK UPG,,,,,,,,,,,,,,,,
DB160D0D-4A9C-4620-B26B-0E3741872EE3,,58K49,LENNOX,,,,,,,,,,,,,,,,
DB16D121-6649-4039-86AD-96F98C0A0CF0,,360265,THERMO PRIDE,,,,,,,,,,,,,,,,
DB2E1E06-BE50-4637-9464-E2582A6CF277,,46K84,LENNOX,,,,,,,,,,,,,,,,
DB8BD953-4AF9-4803-99D0-D57893A5D1D3,,AH-083S,RUUD,,,,,,,,,,,,,,,,
DBE11F92-A2F1-45F2-8FDC-BF980F3D948D,,KH43LZ072,CARRIER,,,,,,,,,,,,,,,,
DBF12000-BF7C-416B-8987-9BDE3910BDC6,,50VG400098,CARRIER,,,,,,,,,,,,,,,,
DC09C1C6-DAF0-4D49-8541-23A011A67004,,83-25151-17,RHEEM,,,,,,,,,,,,,,,,
DC0A0DC5-D543-4A33-B58E-936A72887682,,DHY00337,TRANE,,,,,,,,,,,,,,,,
DC1A0277-BA70-4EB6-A7D3-AF5CAD5ED222,,5200-5501,RHEEM,,,,,,,,,,,,,,,,
DC1BA463-38A7-4CC7-AE4B-906A006BA45A,,S1-02617738000,YORK UPG,,,,,,,,,,,,,,,,
DC1C495F-F670-4518-8337-1B5579DABAA1,,KH43LG094,CARRIER,,,,,,,,,,,,,,,,
DC9AE60E-6E67-413D-8FD4-3E3E40EF7327,,KH43LG073,BRYANT,,,,,,,,,,,,,,,,
DCB7064B-88B1-465F-AFDB-26898DD66640,,8521450511100,SANYO,,,,,,,,,,,,,,,,
DCF8D0B2-3D3F-4DEF-8194-592E48D84CF8,,83-22755-12,COMFORT,,,,,,,,,,,,,,,,
DD097440-2D1B-4CF8-AC2C-9021DF3E3189,,P506-8D48,CARRIER,,,,,,,,,,,,,,,,
DD0E762B-F190-4984-B2C1-E3535852FC04,,2320330,HEIL,,,,,,,,,,,,,,,,
DD1A98E7-FC6D-47F2-B10E-5655D9F1F27F,,39293B001,ARMSTRONG,,,,,,,,,,,,,,,,
DD7CCF29-6054-48D9-9942-1F0352B5349A,,11012001,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
DD947A53-EA27-4B4C-9DCA-D4690921FA69,,30GT413129,CARRIER,,,,,,,,,,,,,,,,
DE4ACA24-CE58-4EC1-A3EF-9BAF45F48244,,P502-8083S,BRYANT,,,,,,,,,,,,,,,,
DE7BA702-7A3A-4C72-A686-A4B9F7089189,,24372400,HEIL,,,,,,,,,,,,,,,,
DE8D66A2-6A1E-41D4-9DC0-E7CBE1797EF3,,KH43LZ073,CARRIER,,,,,,,,,,,,,,,,
DE9B1614-BCE0-44C2-A25C-F91D8AC39378,,R1000898,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
DEB3E55A-9D63-4370-AB15-12C3C0510831,,30GB413134,CARRIER,,,,,,,,,,,,,,,,
DEB5B1B1-2D86-4BB4-99B1-F28EB7E953D0,,18H79,ALLIED,,,,,,,,,,,,,,,,
DECA1CEC-34B4-4A3E-A237-ED02107790AA,,S1-02630888000,YORK UPG,,,,,,,,,,,,,,,,
DED0E1A7-8CB0-429D-AC21-F56217F01239,,B1219225,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
DEDB8E34-EBF5-4E8F-83A9-D131DC7DB733,,30HX401340,CARRIER,,,,,,,,,,,,,,,,
DEDEE702-A63C-4E9D-86AE-14F877A3063D,,30GB403314,CARRIER,,,,,,,,,,,,,,,,
DF1400F8-1670-4560-9C8E-4D8A9F402CF9,,DHY00211,TRANE,,,,,,,,,,,,,,,,
DF19F965-644C-482A-A2BA-FEA5AA604762,,DHY00187,TRANE,,,,,,,,,,,,,,,,
DF83725F-A5CD-4B76-8014-33B2904BD240,,A265301,KELVINATOR,,,,,,,,,,,,,,,,
DFAE5980-57D5-4B1E-8971-4425AD707A56,,DHY00062,TRANE,,,,,,,,,,,,,,,,
DFC122BE-B53F-460C-BCA9-A5F0559D9F0B,,KH45LD160S,CARRIER,,,,,,,,,,,,,,,,
E0183F2B-0B56-42AA-90DD-5EFF6ED55C56,,36B0003N07,CARRIER,,,,,,,,,,,,,,,,
E02B2B46-D123-493B-A3F7-E8CB5841B086,,P-8-10511,LENNOX,,,,,,,,,,,,,,,,
E07B197E-30A7-439A-8830-71700E261B67,,38QZ43145082,CARRIER,,,,,,,,,,,,,,,,
E08B5E9D-07A6-4A5F-B740-F6DBD6DC04B9,,22-0987,LUX,,,,,,,,,,,,,,,,
E08E01FB-0044-420D-8EC6-7CFE3EA34013,,2001047,MCQUAY,,,,,,,,,,,,,,,,
E0B4B9EE-084F-4289-BF2C-799C2A7DE7ED,,B1276101,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
E0D882BD-AE50-4326-9E8B-E5419CE76468,,B1219201S,AMANA,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
E1012056-E753-4EEB-AAB5-4EEA4AFE86B1,,58A64,ALLIED,,,,,,,,,,,,,,,,
E126A5F0-8766-4FB5-B251-BFDCC8540450,,30GB403324,CARRIER,,,,,,,,,,,,,,,,
E1416D2B-E652-4F10-AFCA-F9EC1172874F,,973425,DAIKIN,,,,,,,,,,,,,,,,
E14F5674-77B7-4E98-9531-793CD429E026,,BT13685-1,GOODMAN,LIQUID LINE FILTER DRIER ,,,,,,,,,,,,,,,
E155A872-F013-4D13-9522-ABA337FB133A,,8356387,CARRIER,,,,,,,,,,,,,,,,
E17C21D0-3C3E-401C-B94E-2320B7CEBCAA,,50VT400472,CARRIER,,,,,,,,,,,,,,,,
E18FFE13-DC89-4654-8E7E-F5881F1B2313,,WW22X90,TRANE,,,,,,,,,,,,,,,,
E1A14DAA-DCB4-4FD5-9EB9-AB33DADB6CB0,,5308000027,SEARS,,,,,,,,,,,,,,,,
E1B2267A-AC1E-45A9-A129-95856F65E01B,,00PPG000452502A,CARRIER,,,,,,,,,,,,,,,,
E1B93353-0031-4C9E-9214-622F4FF22415,,100214-3,LENNOX,,,,,,,,,,,,,,,,
E1CB5C1F-E79E-4051-8E76-8438D6357821,,DHY00186,TRANE,,,,,,,,,,,,,,,,
