part_id,show,part_number,part_brand,subcategory,part_image,rated_refrigerant,oil_type,nominal_capacity_tons,nominal_capacity_BTUH,voltage,ph,hz,run_capacitor,start_capacitor,connection_type,suction_inlet_diameter,discharge_diameter,number_of_cylinders,number_of_unloaders,crankcase_heater,protection,speed,EER,displacement,nominal_hp,nominal_power_watts,fla,lra,rpm,compressor_length,compressor_width,compressor_height,ingress_protection,certifications,nema_rating
02B07A6A-C6E9-418A-851B-50C275C61F7C,,1092714,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02B1C54E-90B5-465D-A743-3C3052367A93,,68376541,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02B650F2-D2A7-4151-87F9-06F120317685,,S1-01505005002,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02B86E97-8FD3-488A-B509-F32A3F86109C,,P021-3425,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02BBBA75-4D40-4DAF-88F0-BF350B901734,,74H53,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02BBD70B-822E-4660-8233-E06968DB0E94,,55-20892-83,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02BCBFCD-4E59-40C5-9B41-501F9E884334,,55-20792-96,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02BDA5B0-98E6-4787-9337-D1B5647C4C48,,1602-01650-001,FEDDERS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02BF627C-1206-4D98-A0AF-2DC28515992A,,30601C,ELKAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02C0901C-B30A-44FA-A2E2-40215A0B7189,,06EX274560,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02C93AD2-A8A4-49D1-8AC1-3F8680CFC441,,1414431,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02CAB36A-EFBB-4E03-9C54-74C5208F02DB,,1082185,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02D11CBA-4F90-42BA-87FA-0445C68B70EF,,21L71,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02D1639C-80CF-4F1C-99B9-6BA75C3AF70D,,P034-1104,CARRIER,ROTARY COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02D49E11-FB54-40C4-BBD7-4D8483815D5D,,EADA-0200-TAC,COPELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02DB79D2-892C-4B91-91A0-74DC863862CF,,505-153,INDUSTRIAL COMBUSTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02E1C020-37EB-44F9-AD32-BB1852320DF6,,P021-42210P,PAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02E6752E-728D-4F0A-8B3B-2BE57B174669,,P032-2226,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02E77423-81A5-44EB-9BE9-9B10A7FBCB70,,24355000,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02E8A5E3-5E4C-4D05-9CC5-C35AF7FFB063,,COND-00103851,DETTSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02EEE0E1-CADE-4D8C-A139-BB5A6E9FF8AD,,P031-3024,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02F2D841-0E5B-468E-98F6-B4F97CF67B22,,38AP400440,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02F2EF01-099D-451F-8B89-65F2776FC191,,GC11JF001,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02F3630D-5739-40A7-9099-3A833FA51E76,,COM00146,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02F43330-0929-408F-B7E3-7D42C7B37919,,COM07335,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02F5B56E-E4A5-4302-8555-75FF0969706F,,S1-01500725000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02F6248E-3BD6-4595-A168-EB6B84324B36,,WW77X123,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02F840E2-9358-4BC6-8393-AFC20308BDF3,,15M78,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02FBFAF6-6158-4C3B-8C3D-629B512C0C51,,70015636,CLIMATEMASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02FDE48E-7CE4-4CFE-8546-5A4B65DD18B2,,55-23156-29S,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02I8NQYCBCEH244RF07Q39I0I6FKKTJMU397,,309616914,FRIGIDAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03034847-71D6-437D-8D9A-67DF2F3D3DE6,,10094,MARVAIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03052A08-0F85-4EF1-BE71-BA865BF818C9,,P021-4253,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0307B335-8B6D-4344-8364-7A7445E91B23,,S1-1450-2049,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0309EED5-F678-4F4C-BFBA-0861FD3AA8C6,,1092723,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
030CE798-8846-4C45-B6B4-3E3F3BE402B4,,CR18K6-PFV,COPELAND,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
030E5B93-55D2-4F27-8B2B-70C06047FD5E,,105-288,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0313C5AC-D251-4CC6-A80E-BA1793D59734,,51301492240,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031A327E-9AB6-4C00-A0E0-CD6666405F4A,,55-102649-03S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
031BD8D2-E8E5-4DA8-BC5E-C3BA9A4D8B78,,06RM238581,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0326523F-50C0-4168-921A-075AF7ED985B,,D6887706,AMANA,ROTARY COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
032829D4-D6C6-4B51-80B5-3FA764CD7CFE,,204303,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0328D08D-2C37-4F22-BF7E-36551635C4A2,,55-20140-04,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
032A2D77-85FC-48ED-8BEE-540F98E0C7DA,,2003133,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
032ACE98-D637-46D1-8581-5BEB59E1DB8D,,50LC400875,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03307F16-B36A-48B7-B320-F20F196F6812,,55-21471-08,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03322CD9-C470-4643-B2BF-2FE59A7B4095,,68376506,CLIMATEMASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03343412-304A-44CD-8133-7E73180F2CB2,,68J63,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0334DAFB-EBFD-4D88-9FED-01300253C722,,51AA660301,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03419FE3-43ED-4669-A829-55BE98DB9C53,,P050-1831,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
034BD82F-2018-4B00-A781-390FCECEEBAC,,30MP400117,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
034EAC07-1FAA-43A6-9BC7-FB4FF851CED7,,35101B001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0352B00A-D89C-46C1-8C26-74B7C6FCDD54,,P-8-10391,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0355E167-3042-4FA2-ABB4-266941D10942,,S1-01502528704,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03646CB3-1277-4476-B085-DC3305A958E0,,S1-01500834000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03676A6C-4AF1-40BF-A437-72072DB12002,,55-100835-06S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0368BBE1-AC07-4D42-B8B6-AC38F7A45F83,,T6217E,EMBRACO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036CA10A-0DC1-44BA-81A1-8D5C2B44B509,,55-20892-71,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036D2F9A-51CD-49C1-AD08-82BFB3E4F3FC,,101062,SEA BREEZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036E078D-C32F-4AC6-8262-52B1279B6919,,P032-2827,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036E1200-A009-4B21-82DC-3EB47F5452EB,,61562804,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
036E592A-DDA2-485D-A097-4CAFFC883ADB,,24L27,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037032F9-C03F-493E-BF0C-AB33249EC69A,,7738005647,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03704A9F-155C-4AEC-AD93-051AC2FAE5CE,,P050-2691,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0371182D-1BB8-43F4-BC20-30C5DBD18AC8,,06NA2174U5NA,CARRIER,SCREW COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0379960C-AC28-48BA-BB84-1E992DD30EAE,,S1-1450-2589,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
037F22ED-1A1E-42FC-98E2-F8CF2C902FA4,,SRY482HC,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0381804B-1740-47FC-B3F9-7CAB5F284E48,,105-368,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038349E7-A9F4-4BB4-A8FF-D96C6C00718F,,P021-1791,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03878FB7-FC83-4146-9377-F480D1C780C5,,COM06811,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
038BE8BF-D500-446B-A12F-AE6A9C1885B4,,105-444,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0399392D-45A6-41E7-AB95-20E2B524CE5A,,S1-37313397000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039C0499-BC90-428D-8266-334DC2DB7800,,48F00,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
039FA306-4BE2-452D-AF38-A64319DBBA6C,,1050814,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03A110AB-C697-440D-92E2-1890C0681250,,ZR52K3-TF5,COPELAND,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03A1A86E-EAEB-4F5B-AC45-29D00AC5B30C,,PCP01AB2880,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03A4EDA5-FC8F-44EE-9B4A-766F8B762787,,1220838,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03AA9B13-E578-4436-9E4E-F4CBEF994079,,61717115,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ABD23F-E6E4-4780-B7A8-5E1859CC8ECF,,55-25332-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03B00F08-4ED8-4FF6-BACC-A7C052C9B98E,,8000-227,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03B12C86-1480-4969-A9B8-6A9D9CA36A26,,1222737,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03B7A4F4-8CCF-4577-8F27-3FDE80D067C7,,10611918,AMANA,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03B91E0A-BEBD-4DFB-A649-14B7489BE601,,P021-5353,CARRIER,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03BB8FAE-BD05-4F2D-AACE-EB4BD738E74B,,WE807706,GIBSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03BFACE1-A962-456A-9CFD-869B348E6020,,47F00,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03C004D0-71DB-423C-B575-B604F19CD5A7,,COM06294,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03C031D9-19A3-406E-8A3B-3731D6E91596,,48LC400290,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03C196D2-197B-49FC-B4AB-36E5ADFC2A23,,WJ98X718,HOTPOINT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03C19A8C-59B3-4145-AA4A-7F388DA8FA30,,55-21737-04S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03C5616D-E629-45D6-99D3-FF9B50243EF7,,A415716,WESTINGHOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03C61F0A-8928-4F51-B5F6-4AD9E980A8BD,,COM03673,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03CA8667-8F95-4F44-949B-9B0F9777BF00,,10611910,GOODMAN,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03CC6778-A5E7-4041-885E-B4A5F8833553,,8000-083,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03D0B03A-1858-420F-8C0D-647BB7357D30,,53J06,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03D21FD1-CD08-416D-B670-AB6738814146,,8000-244,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03D32638-E2F1-43C7-B94B-79E98A16DCE7,,6E275TL360TR,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03E19307-51E8-4C35-BBD9-AC1EA1A541AE,,28AP401932,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03E316DB-DEA6-4B07-BA37-5154346CB4F1,,55-100835-44S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03E48560-C908-4750-B735-D689247CEE87,,55-102045-01S,RHEEM,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03E7DED8-CFE7-4374-B877-E8F6FC28AA77,,25024915,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03EAA628-AC43-47BD-AE73-A13E4AF74271,,P021-6351,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03EB5D31-C0F3-478B-875D-CE2AB88C2510,,55-23156-36S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ECB475-9122-4929-ACB4-84E3BAF612F3,,55-AC1750-11,PROTECH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03EF7B3A-8467-4C0D-BD82-4ED436AA1337,,COM02796,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03F09ED8-931E-4BEC-BF20-7BCFE8655BE2,,55-100835-27S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03F4319F-1217-45AE-99D2-1E177D7C63CE,,3017958,WESTINGHOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03F49EC3-7356-4216-9FD0-1B89A1A8F745,,S1-36525393002,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03FBF0EE-61E5-4F22-A194-89EB7DB1C523,,201400600530,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03FD6F41-A560-42CA-B2D7-B83F18282C2D,,S1-01502660700,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03QTGOH8TT3TWNNAB67AQL6TRNKP9CSNY0XH,,8006999,FRIGIDAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03T59CV6HLFBVGW91G85IL7FPTIYSGXIUHAF,,327603702,FRIGIDAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040161CE-ADB1-48EE-90C4-B5535997938D,,ZB26KC-PFV,COPELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04017A96-C861-4AB7-9DA6-DAB3F27E0EB4,,P-8-10148,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0403A8E6-93DA-4EA8-B16C-A1F0C7F33A15,,100197-07,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0407E508-93F4-4772-BF3E-9B28134FFA8A,,COM08315,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040933AD-E909-490C-8303-F336D50A6311,,SRT942AT,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040A14ED-B530-4404-9764-722758B44904,,819228,WHIRLPOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
040F4DE6-5651-4EB3-B583-FDFC5F975A64,,P021-99710,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04107929-9C33-42A8-AAED-EBCBA68F2592,,61716622,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0410C57D-A244-4ECF-AB51-BAACFE9D7B97,,06ER450,REFPLUS,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04148F2B-8A29-4B2C-9885-ACB4435295F9,,COM00288,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041F2563-8DAF-45D5-A92A-18461E925A4D,,P021-1823,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
041F3146-53B8-4E62-94D6-DE9142D7206E,,1670089,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0427D8CD-F8DE-48E3-8F73-ED36921562DA,,55-20892-74,RHEEM,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
042F7289-ECBD-4FB9-96B6-DDBC87FA3646,,WJ98X1114,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04325451-E7B3-41B5-A63D-AEEBBFC30B8A,,55-102045-67S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0432977E-7E6F-40C0-B3FF-511DC1AD7459,,5416A20045B,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043B8657-C59E-415D-B4FC-D3C60467B16D,,B9266390,GOODMAN,SCROLL COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
043BE99F-E71D-4AA2-A3B7-3A3847E0E9AD,,ARE13C4E-IAA,COPELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0445DFFC-06C1-4A56-BDCE-C8AB81682F09,,101995-20,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04488726-5063-44AD-A62A-80FE5F7133B3,,8000-285,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04490742-C70B-47B4-AFC8-B29688AE4095,,WJ98X784,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
044CF1C7-EA3F-4ECB-8023-30A1F5326441,,1097817,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0453AFF6-F350-4A6A-9A8B-9DEE55215142,,34B0044N02,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046B318A-F6B1-44B3-A2D5-DFC38C307F36,,55-23156-57,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0472A97E-8842-46DB-B0B1-E5DDFA4D0E12,,S1-01502940004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0472C2EE-4AD7-4AAA-8EAC-F0F5515AFEB5,,WJ98X733,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047BB350-7191-4EE8-89DD-4460374FF1E1,,ZB50KCE-TF5,COPELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047CA17D-6CF6-4DF4-8C2B-EBA8C3EF869C,,06ET150620PW,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
047F5208-867F-4332-85F5-46ECCF79D013,,WJ98X904,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04811A9B-1F68-4810-A1BB-4C0B0E658E0E,,COM08769,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0483301F-51E6-44A7-A820-CFFB16BACD15,,WJ98X10064,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04840E83-AC6B-4A38-9604-8C40848455D5,,CR32K6E-PFZ,COPELAND,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0486E18C-6E92-4F73-9A09-8A8F2BA2901F,,S1-01501114000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0486E599-FE3F-45ED-8046-132588A191F2,,34P643-01,GEOSTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0486E953-9113-4291-AB2D-89854A456D89,,WW77X320,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04901602-B204-4076-A24D-88D410D1BB9E,,55-42450-02S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0492866B-052B-4776-B01C-7EECB3CB0037,,9372594070,FUJITSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049563AB-C47F-4B20-A59A-D076CBC13FBB,,6DT3-300E-TSK,COPELAND,SEMI-HERMETIC RECIP (DISCUS) COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04964F38-AE6D-4B6E-BECA-38982C830345,,48NG480516,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049B7669-1E1B-40C2-81D7-4181B0BC0C1D,,1220025,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
049C8A9C-C8EB-46AD-9655-15F0A5646BD6,,68832732,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04AAB27F-D0B2-43E4-A0C8-98D7D55CC8DD,,WJ98X725,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04ABBB3F-86DB-48C5-905B-C6FAE88C6075,,55-20892-16,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04ABF8AC-E296-4492-8871-6077956E01C4,,06DM8246AC0100,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04AEDBF4-1B1F-4009-A082-6ED4D7EAB767,,S1-01503561001,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04AFD193-35EB-499D-9FB2-3637C6639223,,8007002,FRIGIDAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04B00FAD-A58B-46AB-8DA4-78CB12ED3220,,55-102045-51S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04B11AF9-0102-45B6-8D6C-4DBAA1DCC3D3,,S1-06520006000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04B32A22-5F27-4951-88CF-7FAB388612EB,,41579-025,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04B8AB37-39B8-4F39-8E49-D407E7E6BEF5,,800N515A,HEAT CONTROLLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04BF1D25-E307-459B-9232-3BB4DF23A577,,1602-01580-003,AIRTEMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04C2F63E-47E3-4F4B-9069-A41045F168CA,,55-102045-144S,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04C38C16-9FDD-4A38-98FF-54AA0ECA6BBB,,S1-01504615004,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04CA1D6E-6057-44F2-A70E-5F8A33BCE8B1,,P021-4673,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04CD2CF5-12CE-417A-939C-0EF433657065,,78F19,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04CEFAEF-A94D-473C-A859-4BD54D765244,,P033-1103,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04D273DC-EFBF-4914-AAC8-8C18B1CB0655,,ZS38K4E-TFE,COPELAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04D3180E-4E3C-4FA7-8776-5478F2707F73,,48NG400551,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04D4556D-8FC1-4E6C-A859-25A61299D1D3,,26H10,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04DF2EC0-F437-4586-9879-5DA0FA553C1A,,1060987,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04EF30A7-039F-4CEB-8232-B2E44E76B3D9,,COM00514,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04ENMPH6XIVKYGT55IKZ6GMT5UFIASN5FH1T,,5304414117,FRIGIDAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04F1D9CC-1FC7-4903-8D8D-3AB3A5738518,,06EF599200,CARRIER,SEMI-HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04F28E27-E95D-4F79-9A1F-20D63C3519E1,,COM01161,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04F54622-5001-4642-8E01-5E74DE2CCDC6,,41347-001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04F69DF8-2108-4393-B44F-EFFFBECCDF80,,PF6766HD,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04F70BB4-9386-49AD-8966-8F955B80F86B,,61716651,FRIEDRICH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04F8C51F-0DE2-49BF-955D-247AF12C8C26,,911983,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04F9231A-B577-4DA8-BA6C-85FE04A0BD9D,,2DL3-040E-TFD,COPELAND,SEMI-HERMETIC RECIP (DISCUS) COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04F9E2C8-7282-4765-93FB-6E477F2BA8E6,,B9266604,GOODMAN,HERMETIC RECIP COMPRESSOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
