part_id,show,part_image,part_number,part_brand,subcategory,poles,shunts,coil_voltage,operating_voltage,ph,hz,fla,action,lra,connection_type,termination_type,resistive_amps,noninductive_amps,auxialliary_contacts,push_to_test_window,contactor_type,height,width,length,coil_type,nema_size,max_hp,fuse_clip_size,enclosure_type,temperature_rating,current_setting_range,reset_type,accessories,overload_relays,overload_time,ingress_protection,certifications,nema_rating,rla,application,switch_current
0BED0AB6-E68E-4E0C-885E-C5803A1CA579,1,14303002,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0BF47AB3-5036-492E-904B-378D3393F7F2,1,04EC-C,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C057CBA-6900-4CA7-B355-F05AEDEFDE3C,1,38AH400053,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C16D93F-3C84-4D39-95C0-980D73E27145,1,997422,WHIRLPOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C1E255F-A94A-49F9-B4AD-4602697C5AB1,1,S1-02526051000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C1FA484-4793-4EFD-8D00-D15407513986,1,R4214P1024,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C34A676-E265-4CBF-BDF5-87664DACD7BB,1,1054735,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C4F3F31-C49F-465A-82FC-16279E6A7112,1,38AE404064,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C4F8866-2285-4030-83F6-7BF8FF2B41BC,1,202300000053,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C643EA7-5BED-4C10-87A4-FDEC61EB42B5,1,CTR00264,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C70D4DE-3866-4411-BBD9-7295683FD500,1,13P004A03,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C76AEE9-0ED9-4336-B81B-DB10305FB670,1,230928,SUBURBAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0C76DE4F-F6EB-42EE-A04C-7AB1749A6FD6,1,S1-02418056001,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0CA2A490-B51E-4C2C-84F6-A81A74AB7A83,1,1280793,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0CDA176E-B0BF-4745-876B-5699D0D21376,1,C124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0CDEC4DD-D016-4212-84A5-74C0B6E5BE72,1,S1-02425836000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0CE5B991-4632-4944-8B3A-A63995B77197,1,309278-702,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0D199DE0-323B-4812-94C6-33571FD31BB4,1,1280460,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0D2C6763-CD2F-489E-8A7F-F1FB048F052B,1,50VQ601006,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0D51C696-535A-4D1D-A154-639F3ECBE30D,1,HN52CB208,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0D9BABD4-E488-434A-B614-7497BF63612F,1,072-122686-009,CHROMALOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DADA748-5FAF-4B1F-8024-3C7AD24E0608,1,CTR00504,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DAE0CF9-DAF2-4910-8D22-CDF6BA47D903,1,CTR00145,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DAEDFD1-0D26-4FDB-B3E2-915E6584A024,1,841-66,HEAT CONTROLLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DB575C4-2A85-425D-902B-1606B48D9D84,1,8219426,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DBF3CED-F77F-41BD-AF45-1BBEE8CC3C87,1,2252340,BOHN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0DF5EA73-CC8E-456D-AEE3-60D0889C81FF,1,24-8239,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E12B72D-AA9E-4C68-9A52-BFB5BAEACEC1,1,1172786,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E16A831-7BF8-4F70-A249-9895D46D8C86,1,10162601,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E22CB6B-6EF6-4D40-A397-B8754C3AF6D7,1,HN53TB024,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E2D3BD7-751E-4EC8-A755-48DBAECDE916,1,8401-250,HEAT CONTROLLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E43A8F7-8209-4A61-A7BB-D23B6F9B9492,1,38AK400782,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E461923-A4EC-44D2-92F3-DD7E58251FC6,1,42-25261-31,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E6596F5-4A5B-400E-9C71-AEC3ABA0CF74,1,3RT10261AC20,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0E80E850-9660-49B4-B59C-F95986A69A0A,1,8401-026,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0EAB8BFC-3A53-4EE8-A93F-DAC72C0F2D4A,1,R3000801,AIR ENERGY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ED426FA-DB52-46B3-894E-D5D6272983F6,1,HN53EK400,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0EFCC871-11D5-47E7-9D76-57B21EC0030A,1,T7WA13708,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0EFD3903-BFF3-41A8-9D6E-3B540712730F,1,S1-02638066005,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F0292C4-FCAE-4157-B859-AD1FED1B6C84,1,HN53EK150,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F173767-D2BF-46BA-94CF-FA0B8D63B4DF,1,P-8-11116,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F254CEC-1FA2-4012-9DCA-CF7CF9AE8F4A,1,HN52KC010,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F4972C5-5B09-4880-BAD8-DD0E43E83C1E,1,S1-02426025000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F5859E4-2C7C-4E1E-AEDC-DD04B32791E4,1,G120HF122,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F5DF439-86D5-4411-B5E7-DAC61D5DB29C,1,CONT1P030024VS,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F6334E7-13D4-407B-98EF-A4734BA1C66C,1,SRT00062,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F730952-4305-492D-BA2C-DEE9E6E01925,1,3RT1035-3AB00,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F79A87B-B710-4C79-9A64-42545C6E7512,1,C6392501,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F82A144-DABB-4CD9-BB31-5FB5E902ED2F,1,024-8346PB,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F8408C5-18E0-4059-8ACA-331E7209BBCB,1,C135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F8949A8-FDEE-42B5-8D57-E9DA7A16A9ED,1,38AK401072,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0F9E7890-4D29-49E6-9A58-A5AC6D455868,1,HN53HB027,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0FB9AD12-DDCC-4561-B722-7827D1A45758,1,1171161,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0FF2AB38-491D-459E-9121-6E4C7E484C11,1,38AE403154,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0FF842AC-3F32-4AA3-92E4-76C77ED13603,1,8401-036,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002DFF2-C819-46FF-BBC3-84E512BBFA65,1,C5215503,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10134D10-1FF0-430F-B8B0-827EA4976992,1,1645026,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101DCBEC-DD85-4E4C-B700-FCC47F7B0743,1,S1-02416406039,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10223A7B-1B7B-4346-99B7-378AFF302AB7,1,HN53TD208,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102CB23E-E553-4740-9815-2EDDFD470E2E,1,8401-5506,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104CC632-D25D-40BD-82F3-A13E92E43524,1,S1-02723972000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10562224-45A3-46C4-BA3D-CD181B1F61AA,1,38AK401405,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107582AA-85B5-400E-B550-C9D9F1588BA5,1,TTR01015,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10A2210E-F170-4467-9008-A56FF5A58863,1,CTR00259,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10CB7169-C287-420E-958D-0847BCA440C2,1,T7W249708,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10DEBB52-D420-4808-8E4E-EEA92903C436,1,3RT10161AB01,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10E551A3-4FB2-4B90-89D6-1788BAEF09FA,1,63596D1,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10FA177E-E5A5-416C-871B-9279148CEDE3,1,CTR00793,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10FDAAAB-24A1-4B50-8D5B-3A0DF3A76D6F,1,5-0181,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110C09CE-C9D1-4FB7-ACC4-5FE3B0FEF586,1,8401-002,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11184D54-DD6D-45EA-B60A-AF1852996D77,1,HN53TD024,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111CF687-9CCF-4692-BE9E-4289D95D5810,1,P-8-1454,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11257B6B-F7A9-48D7-8234-CD8EED619D42,1,CTR00812,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149C6A0-9D05-4CDD-8B00-280E36C42E5E,1,S1-02414714000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114ACADC-1AA8-4339-8464-D57552977545,1,8401-284,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116400D4-9175-4391-BC67-E7593C5B652E,1,42-21318-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170212C-2E66-46B4-AFFF-0791687B1785,1,CTR01213,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11819EA6-42E4-4F44-B212-E5C1BF37E665,1,HN53HH200,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196164C-0D92-4B39-8C8D-815F02E1E36C,1,30HX404374,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11A37EC9-287D-485B-A19E-6D2D57DE2F67,1,CTR00333,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11AB3251-F2CE-4142-998A-B51CD9295872,1,R1000241,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11C012C4-6B4B-4A9A-9FED-E8E7549838C6,1,8401-040,BARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11C14FF7-2FB9-4FA5-B919-FC9A4E543EE2,1,30GX680010,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11E58A12-4F09-400F-86B4-7482DF847995,1,5H604385D11,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11S4OO5BOO2K94KKU5BPP6O044D0754BIZ8M,1,DP40242,SUPCO,CONTACTOR 40A 24V 2 POLE,,Double-pole,24V,240Vac,277Vac,480Vac,600Vac,,50Hz,60Hz,,40A,,240A @ 240/277V, 200A @ 480V, 160A @ 600V,Screw Mount,Box Lug,50A,,,Recessed Window,Definite Purpose,,,,,,,,,\-40°F to 150°F (-40°C to 65°C),,,,,,,CSA,UL,,50A,,
122361BE-14DC-4D01-AE06-C45792A09BCE,1,ABB-A12-30-10-85,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122EBE09-5E4C-40BB-946D-ACC286B0628A,1,PCC01YL004A,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123B253A-2208-451E-9AFB-601F1D97C867,1,8401-5537,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123C7762-CDF0-422D-A2B8-6B8A481F74E6,1,WW30X79,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12492B37-E64F-42A8-A324-E1C5760D9C67,1,CTR01181,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249AC1E-72DB-446F-939A-D07E4DA8F66B,1,10162001,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124ED881-81A3-4318-99CE-A1CED1B6DDEE,1,SWITCHES,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12522B2A-5449-4F10-A2E2-6B2A6D562070,1,C6170005,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127A5A4D-F011-478D-9DB9-A77BFCD5A5E5,1,38AK401037,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298BD4A-B10F-4341-B9CC-87C9B7567A56,1,L01H023,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129F93FE-A9B2-4217-A91C-3454EE147FE7,1,WW30X44,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12AB3AAD-B129-41DB-8FF7-5792E34528CB,1,C5905301,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12DB5CF1-E6BA-49CD-8141-997FD170CE57,1,13B0003N05,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13084661-41BA-4112-80AA-0BD1B1641A81,1,8401-206,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131F03FF-C48C-4159-A4F6-0B90222C5C61,1,38AE404054,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322E0FB-8B6B-4451-9505-5A527C290572,1,HN79HZ221,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137BA5FF-33D6-4F6C-BCC2-1A22975C9E90,1,08-0215-05,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137FE0C0-9913-4A7E-ACDB-2EA838C3AF42,1,3RT1025-3AB00,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139A1146-55E3-46D5-85EF-3E9F4B131B16,1,521843,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13A5C19D-DE5E-407B-BBAC-9D3F0260DF2E,1,CTR01452,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13B71ACF-1232-4B92-87AA-6FF81FC29D1C,1,S1-02535803000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13E4B34B-91A0-4925-8B0C-03C6684E8E86,1,38AK401048,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13E780B1-60E5-405B-8ED9-BAAB901798FB,1,WY30X60,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13E9B763-6670-456E-A061-0F24450F1159,1,RER-0234,REFPLUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141315CE-1035-4C06-BFAD-31C9AD358704,1,42-42478-02,RUUD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14355C7C-75B6-43DB-81E0-7421707326C8,1,ABB-A26-30-10-55,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143FA7EC-DB2F-4E4D-8E55-9C1C83878800,1,HN53HH250,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144C7EFA-09C5-466E-8224-018AA8AE9D9F,1,S1-02420424002,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1458B116-C1CE-498D-8E49-6297B0ABBE78,1,CTR00711,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1463B129-D537-433B-B913-F564FC171476,1,C4810703,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146F025A-1C57-4C91-BA4D-A05198917EDE,1,CTR00065,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147A17A4-BE71-48A3-9326-28649327B3F9,1,38AK400832,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14CC0458-5150-44C0-AF8B-68DC45FB5C16,1,202300830076,MIDEA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14EBFC14-6F1A-46D0-A333-1B1F26988F60,1,38AE400704,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14F36002-4CDE-44BE-AEB9-3B488A4D0257,1,52M49,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14F7DF5A-F5CE-4EE3-A29F-6B1ADBD80857,1,2M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1517EAF3-60B3-4801-B6D8-F398EB57C119,1,71170C2,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152CA3EF-BBFB-4F4F-A941-1F061FD06E0D,1,3TB4022/0XB0,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153A577C-50E4-4ACB-9866-5F638FD59827,1,360428,CENTURY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153A9226-5C53-484E-B8F4-62192C7CFC19,1,CTR00023,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153EF4B3-7536-4C03-9878-7D07AE9D210C,1,LC1D3210B7,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15631644-5C11-4BE9-AAE9-BC8D57BE7731,1,S1-02421216005,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1596332B-2D81-4557-973A-AC4F4336A4FA,1,30HX404372,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15C12413-6ACC-470B-AF49-38869C0A8302,1,C5227803,AMANA,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15C99529-16E7-4F66-96F2-E7448FA5C922,1,421741201,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15E96853-7147-47AA-912B-3B29E58D9D7C,1,P-8-7717,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15FF3570-F9F5-4D9C-9735-7C7C43F5A0D5,1,42-102664-19,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16020EF3-1A3D-4E82-BA2A-AEB148691449,1,14306503,ICP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16049425-C778-4482-A8CE-50A5684E469C,1,WW24X26,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16170B3F-9CBF-4DDE-98D8-479F9F878212,1,06474B004,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161C9254-98D8-4A49-A290-6EB543C54121,1,521844,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162A4C39-F718-400E-AA47-203078A896EF,1,114983,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645EF43-35CD-4038-BADC-10BD9D2B2BBD,1,841N77A,HEAT CONTROLLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663A25C-CEC7-4AAE-AFAD-7AEF8FC6429E,1,S1-6360H3861,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167ADEEB-B409-41A2-80F1-D2FE30DB8E47,1,ABB-A30-30-10-55,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167BE405-80B3-4A11-AF2B-ACF89B497DDA,1,4232956292,SANYO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1690F088-C20F-490C-AE72-81F3D01A01ED,1,38AK400578,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16983DA5-7858-4EDD-8F8B-2ED1745B0E87,1,42-18710-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16AAA828-0573-4B58-9B47-6E553D9DF556,1,P-8-7717,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16CADADB-89CC-4A2E-B3AB-68EB733BCFD2,1,601-055,FLORIDA HEAT PUMP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16D6B5F7-2E83-4276-8BE9-0DF198AABB42,1,151280,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16F651C9-B318-41C9-971C-578BCBF955D7,1,HN52DP024,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16FAE696-29CF-4B3B-B93C-378E0EA62265,1,CTR00348,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1709F65A-3B6F-49BD-9B09-A5FE504C4B1E,1,38AK400525,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712AF15-8E2C-4EEE-AC25-1EB11DA11B4C,1,WW30X85,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171E714F-6A29-4923-91DE-8B9D2EFF9E78,1,R61G95216,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174E8740-6CE2-4443-903C-F5BBD86AC9CF,1,CTR00592,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1758BCFA-7ECF-4E5B-99B2-8AFFD3D24380,1,014306501,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175B2630-D1A3-4D78-AECA-05864C93DAB5,1,6230964884,SANYO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176E514B-0C8C-4FED-8F15-6945BEB8D945,1,CTR00268,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177D27D0-E27B-4BBE-A027-DC991E7E2789,1,S1-02418056006,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17900855-68C9-4B99-986F-1B552565EA1B,1,HN52KC024,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17A07A12-48CB-46B5-85BD-02A7BEE3A6A3,1,CTR00730,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17A9A659-E44A-4ABD-9545-C6D1C02AFE0C,1,HM53AB301,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17ADCB6B-5FDA-4BDE-9C93-DE96A1190D8F,1,3100-20Q3132,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17D7E567-5A36-4108-BBCF-B80F3C3848C4,1,CTR00458,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17D9EAC9-007B-4068-B089-E9C86514A3F8,1,B1360322,GOODMAN,CONTACTOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807807F-6A6B-4115-8506-9B76A5904C68,1,CTR1003,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814C34C-F10E-4BC9-9674-7D2EB8CA2E3C,1,22-3681,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182083C9-B336-456F-8A44-EFAF84A30B1B,1,38AK400589,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821F44D-A8CD-482A-ABBB-BDF32DF40739,1,CTR00214,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18BA2985-D229-43C1-A2C0-BF4237A28457,1,S1-02409732000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18CF4AB3-DDC7-4B89-89C1-339962EA232B,1,42-40594-14,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18DE5F2D-B679-4D5B-82F8-925C9D2D817D,1,PCC01GA0360,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
