part_id,show,part_number,part_brand,subcategory,part_image,type_of_gas,stages,capacity,outlet_orientation,reducer_bushing,inlet_size,outlet_size_type,pilot_outlet_size,factory_settings,max_inlet_pressure,min_adjustable_setting,max_adjustable_setting,terminal_type,electrical_rating,side_outlet_size_type,gas_cock_dial_markings,ambient_temperature,amp_rating,capillary_length,standard_dial,remote_dial,temperature_range,height,length,width,ingress_protection,certifications,nema_rating
11B76F71-4303-4A67-866E-34D3DE00C813,,VAL2403,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11BC94D8-8347-4A5D-8DC6-C1BF5DFDA864,,5H80129-1,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11C20735-7650-43B3-AF0C-778ADC790F93,,0151F00000P,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11C6E6B7-D493-4B69-8E82-52048B279F8D,,5H73115B1,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11E6005C-84EA-48BA-9B62-A96F843043D1,,60-24394-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11F9544D-7DB8-4977-8B76-917B559ECA1B,,VAL01731,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120662EF-DFBE-4862-8E60-F93497CBF7EC,,EF33CW189,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208656A-257C-49F5-8E4D-EC57394EB16F,,1690064,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120876CA-D9B4-4ABD-BBD4-3E0F2D917D73,,VAL01923,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216CA83-1B9F-4447-9E83-ECE9EE3127AD,,36C03-433,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12175E11-FE93-443D-8586-69A5E8BD56B7,,S1-02522733000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12355BD9-39B4-47DF-BA38-E9C6F3F35A38,,5H71824B,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1240619F-4F31-4629-9EE9-8E252A344182,,VAL3209,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12585FBB-51CF-43DE-9FF8-24CE95711377,,AS-60905-03,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282566D-2BDC-4C32-9C4B-5E3EAECA2E23,,93G57,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12C2EDF6-8BEF-4BC9-BF6C-245302EC5EED,,VAL04079,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12CD6BD3-A568-49B9-8736-803DF9A3DD0A,,EF33CB270,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12D6A791-A90B-4C28-A207-1653B3618FAA,,P500419,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12EF3E2F-BE1E-46EB-BCAE-A67AB18ADC3A,,EF33CW279,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13035742-504A-4F36-A3AB-23A0B4B38C4B,,WG19X177,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130CB12D-ECC4-49D0-A518-1940FF80BA23,,94C90,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315CB0B-4976-48FD-8374-C9B1E7125DF2,,607881,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132FA02C-BAD5-4025-827C-42EDD924D6E4,,1585956,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13321E44-8C1F-40BF-B54B-A24DEFF0F2B7,,593-501,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13367569-3984-4689-8BE1-35B97487A9FA,,8733945601,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134B80FB-F2EA-4671-9859-9FC2D7040C87,,P501704,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391BEC6-A674-4F77-9403-1452A4339DA8,,932210,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13A6A736-E79C-44D1-8A34-C7696D907B03,,DUB1812282,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13B150FB-DC74-432D-B6EF-7CE994F95854,,RH602252505,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13DDD851-7065-4AB1-9CCC-40F14B99D05D,,P361-3929,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13E71DAA-EF1D-4569-A1A2-0D01A6DB6958,,E12A54661,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14030B54-9FBC-4F42-88EF-5D2A5CCD846E,,P-3-1097,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143B39E7-E8E5-4EB8-9F9C-3CB2403112B7,,1004607,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144B080C-D72A-40A5-8CC0-73178970D2F1,,R2703,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145BE734-0330-4B5A-BD31-AFA84C1DBC01,,932239,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147B2733-86E5-4184-95E3-A402875C67FE,,940-1194,INDUSTRIAL COMBUSTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494835D-0D9F-425F-8D96-5B394E36DB0D,,1149646,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14B2BC03-BF03-48F7-B21E-8E6879B21880,,PH-1140,DETROIT RADIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14CF92B6-6727-48EC-842E-A43162454990,,93A90,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14F6064F-7F5A-4D65-A1E3-2FA4F4A7CCF9,,B1282615,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150B1D71-EAF3-4390-93DD-4F755FCF0323,,5H70916B,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558289B-56BF-4BF9-BAFD-CEC5959A2478,,511-044-279,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1585F0BB-6304-4639-90F6-79648B1DF946,,V800M7017,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15B2A0F1-30ED-4B53-9BBA-A53C78EC295C,,VAL04936,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15B7FF36-8D9E-4E6B-9301-BFE9E19A9F2B,,932133,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15B8D2BC-446C-4640-AAFB-9C1E18FFBC82,,VAL00799,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15BC1CBB-7EFD-47C9-ABDD-21E332D8A134,,26C007-1,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15C8CB07-A3CC-4BEB-AB38-F0126F3578CF,,5H71932C2,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15D15531-D108-4F6D-B752-ABE5F59CC041,,60-20714-10,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15F8310B-A79B-4C60-B2F2-DE1188FF97F9,,VAL01116,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161DB864-79C2-4157-9335-721F123404F3,,C6374101,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16227E48-49A5-441E-A22E-A5829CAD9649,,V156,JOHNSON CONTROLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162CF468-268A-4086-A3EE-E8A3A2D679F0,,VAL3413,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686984C-FEF3-4723-AB03-E0239A031584,,60-22447-07,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A1D378-E25E-4974-A2F4-E0942AC33D6D,,WG19X199,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16AA7C79-0CB9-4CF5-B742-14C01B82861A,,18M65,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16AC3DB7-2620-4F83-8D08-CDCEFABFCDE8,,37D0118,MAJESTIC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16B7D56E-753A-4449-B34D-D69775D90F38,,U01A02666,MITSUBISHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16BC861D-2A64-4D7C-85EC-2FD97F59B7CE,,1004613,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16C0EF7E-51A4-40D1-AE19-411E3B1EADED,,4027500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16EF4467-04E6-49A2-B994-60E7A2435A0B,,2098-134,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1718B596-7FC2-4DE9-B9C5-86DC60D772C7,,5H71933C3,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171AF57C-ABE1-4EFB-9F06-B1C543962534,,EF32GB209,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1729C188-EDB3-4500-8B7F-0B049AB05B5C,,1585-957,CLIMATEMASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17312B1B-777E-4718-B461-8391746D96ED,,1149022,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17585040-B43C-4EF4-993F-03AC5C3F9623,,S1-2900-329P,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17654F90-9FB8-4B93-8B77-0C0D8E874E3B,,7100142,THERMAL ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177D69B4-F8F2-470B-B4E8-2C916C8876FC,,VAL02876,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178E0888-5631-4425-946A-D30F1672580E,,VAL06526,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179308E3-F94A-44D3-87AA-5ACD3340FF79,,21-1112,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17BC8D1E-649B-4227-B44B-9D0EA119CDCA,,26C007-4,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17CE8A0E-8714-425C-8DA6-5E6783283B9F,,60-23490-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18221B55-E971-460B-A85E-FF3DCFA3AD75,,3H32877B1,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1846CAB5-6624-4610-8B0F-E10E315231ED,,AS-60902-07,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186038B4-405E-476B-8CDE-E89997CDC785,,VAL01558,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187C9CDE-866D-44DA-B408-DC3DF4A913EE,,UF-401,DETROIT RADIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188BDA9D-437F-4E14-81E9-4D8F2D34BB95,,1585934,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1892A796-AA58-446C-BB33-31370F5F773D,,VAL1051,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18CF0F60-A112-443B-881A-5CE2A0A6F0B7,,5H73117B1,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18E04616-D4CA-4C10-916B-14C82D1AD785,,S1-02523019000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18E07307-8306-464F-9FA0-680061604B61,,A4627601,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18E4ABEB-9ED3-4FED-AF5A-5DE753F65F48,,1005597,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19103798-50B3-42D2-A405-F5CDEEED4C5C,,1585982,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1949E1C8-96DB-4E4F-8CE3-EC2C108CC0CC,,VAL3415,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195C81EC-FC25-4D67-910D-1BF143B99EE1,,4022880,DAIKIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19600652-CDE3-4F85-B3E3-37EFE14A6305,,S1-02518409003,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1967236E-A610-4A27-A96B-DE37F4F8D059,,VAL02627,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197C7330-CD46-4129-9578-D333D32A7CA0,,88J76,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19A31395-A48B-4528-9E7C-EBDD06FC807E,,097155-01,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19AD8754-D1DC-401F-A41B-8AB1FDFA709E,,1071324,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19D7ABDF-EEED-41EB-AEC7-C24C20E3C466,,3F11CW042,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19E7BFB4-AAA2-4604-9BE1-89CAE721FF1A,,J28R05043-002,BEACON MORRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A1155E7-9A75-4812-A9AB-42B45D7093F7,,511-044-277,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A43618D-8FF9-41A5-9165-BE81E4B80FFB,,S1-02525437000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A4D0A22-F57D-4F33-B7B7-AAAB886C0336,,0151M00014,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A7DD83D-CD64-48D8-8EE7-8D85BB720DAD,,8733952460,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A83B2E5-8064-466A-B934-FE73B0DA483E,,B1282628,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1A98FE78-1930-4A3F-B23A-512A6C3CD78A,,5651-5518,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1AB11A24-5D49-4C39-8A36-4CC2CE6F4ABF,,16E02,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1AD220C2-8FDE-48C1-85A9-46A76AAB75FB,,VAL00315,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1AD7BB0B-F8C0-4FBE-89A0-7135ABB73D20,,VAL1065,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B256481-FF33-4A06-AECB-BB624A5C299F,,EF32CW190,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B48913C-A5F3-4AA2-BF22-089489EDE01D,,C6423501,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B48AED7-A27C-496C-9313-F42A5EE55CAC,,VAL03404,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B4A2FC1-0A89-4B52-BB02-CAE8FEEFDF2C,,37167,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B57CB79-5C32-45A5-BD56-B2C9CBDF9892,,1175302,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B7AF25C-0259-45F2-AFB3-3E92D2BB8702,,S1-02529017000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B9B7A3D-F9ED-40D6-99A3-F73AF818B751,,28M84,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B9D4476-B66D-4D26-837A-7AED2D0BB09B,,P295101A,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B9D4EE1-79E8-4E80-B665-8BBFDD604C7D,,438-17A,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1BAC6FD7-A42E-453F-ADAC-6736E956236F,,WG19X157,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1BC034F5-D687-469D-AD74-A0E97FC53A57,,21-0573,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1BF3F998-A795-4AD6-8238-48A4C7FC4822,,55C81,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1BFC428D-7AC7-45EB-B7E4-3C5CE2623EDD,,342718B-04,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C0336BE-4709-4830-81C8-6A5E35B1C4C6,,73A57,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C048090-3737-423A-ADC6-BAFF8EE170D8,,511-044-507,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C0C7004-E8F9-4B34-AB56-DF3EF1CA35D5,,511-044-284,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C1EE548-9805-482B-92C1-D58D3BF6BAFE,,60-21216-04,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C207DA5-289C-4A64-8656-45163E48CF31,,EF33CW180,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C23348C-8E43-4788-A187-52363F8C6BD2,,45390-001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C2726A8-0404-43CF-AE87-29CF24059FD6,,S1-7707-3261,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C3BB60C-A645-49C7-B091-339FDD72574F,,87182263910,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C3C4421-685B-41F1-939D-F4973A4E8506,,60-23490-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C446618-757C-4DFB-8113-D51B8D240C63,,VAL01074,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C4BBE7E-FB37-4368-AC24-5EC273CF665A,,511-044-353,WEIL-MCLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C50303C-16DB-4BF6-88AE-EDB9E726B56D,,37CM900972,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C64DD85-E175-430E-AD61-83BD27C22B85,,112044,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C733D81-0E50-4395-AF76-D00EE84499D4,,60-21617-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C768EF5-DBC2-4EEB-9158-6D1D4E85DCAB,,VAL03616,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C796D74-0CEE-4887-AD0F-4F2D2A490C11,,WG19X138,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C7E8B9C-05BC-4A31-B039-F59068DE0535,,VAL07731,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C801D23-B9E6-4121-A99D-0FB53C1D4B87,,21-0670,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C813ACF-0F91-4AD7-AED5-6E71A5C96502,,60-524,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1C9179F9-1768-4FF1-B2BF-DB965E710F22,,303107000,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1CBD1499-7EC9-42D0-A90C-3A34AEFDF4D0,,VAL00530,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1CBFA5BB-B2FF-45E3-81DA-1DBFCD675D4D,,VAL2718,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1CEC1D75-2BE3-486C-9AE2-3794726A0644,,5H72496B1,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1CF2EF3F-A70A-4C64-B0A5-A7CDE2FF4779,,1001349,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1CFA1203-4D59-48DB-A9F3-328D705F7B90,,VAL036C9,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D45F6C4-00FD-4050-9300-A8029350EBD9,,15L89,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D691ED7-0D85-4A26-8A5A-6A17829AAE9D,,VAL3212,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D6BCB33-C073-4D51-9C74-05426974A22B,,TP-1040,DETROIT RADIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D728BC6-98DB-4450-BBF8-CF37B44D367E,,AS-60908-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D82C189-97C3-47BC-8980-F8D9BEEFB847,,60-101921-05,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D84B777-CCDD-4E88-88F5-42F22A3ADD5E,,624657,GIBSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1D91FC5B-79C3-44DB-8FF0-9EB43049B75D,,5H71923B,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DC171CD-E605-4122-B223-7C1542838AF1,,93G56,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DCA8A31-5F93-4C1C-AFAB-2D9A35E33448,,EF33CB264,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DE2440E-367F-494B-B77F-17583CB08769,,P-8-9818,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DF0E00B-ED2E-46A1-BEDB-578E01E01D3E,,0151L00000,GOODMAN,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1DF625FD-46E3-4295-8B01-19E7B5064D2B,,098522-34,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E03FE8D-48D9-4A88-841B-3F53FCF1EA98,,39L9301 ,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E1C308F-102E-4EAE-B1E0-5CF779FF03C2,,WW19X21,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E23B039-9FA7-4336-9BA8-CA92662635D9,,WG19X10,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E3228A3-4621-4560-843D-ACD708F49388,,117079,SOLARONICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E3D8C1C-E90E-41D9-9248-5411D70813AB,,J28R00742,BEACON MORRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E3F8FA4-E54D-4AC9-9777-E1DC644108F8,,VAL03230,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E46ACBA-1D73-4D89-8DEF-91491133B9B5,,C6476908,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E6A0E6A-240E-4D7C-ADFD-732211037CB8,,52M66,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E726254-7E0D-4256-A86B-5E58495CB0A8,,R5601,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E7C2D7D-3605-4958-86FE-4B362E98A1DC,,932231,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1E9971A9-C32E-4B9C-B3AF-8E6A76624600,,13H33,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1EB5AC7F-41EA-44E7-BCC3-5B1FF4355486,,VAL000M3,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ED38E41-B50E-4180-997D-01DD02D34ADE,,VAL00778,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ED7532C-E106-4C21-8A9B-8A225A98E4EA,,EF32CB209,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1EE47994-3B00-4429-8E63-5313EB9DF01F,,098522-12,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1EF5B5D6-E164-4F59-8D79-1C376525B4D0,,1585957,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1EFBEF4C-9965-4A22-BCF6-A913C5E7509E,,EF33CB182,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F0982FB-7B87-4D66-B130-6B8C5EA35B08,,VAL2934,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F18E933-6ACA-4770-8C05-C5165DE42EE5,,R01F021,DETTSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F1C0308-31A9-43A5-8A5C-CF8A613129CB,,C9466003,AMANA,GAS VALVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F21C4D1-4028-4BC5-8826-EC0EA282B2FC,,R1099,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F26D833-FC3C-4B4E-87E4-1C7CA6878260,,CAL05785,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F481513-BDE1-4339-81C2-F90CB35DF763,,VAL05878,AMERICAN STANDARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F49A366-567B-48EC-BC49-6CC51996BB10,,1005597,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F4D03C0-94B3-4F1A-AA58-9C4C277F365D,,5H64000A,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F4EFE0F-8D9E-442A-8356-D92EBCEE15CD,,098522-30,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F4FB3E3-0937-466E-8DE3-ED1969D1652F,,EF33CZ233,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F5DA8EA-877C-4D40-AD00-1B6F5519444C,,S1-02521419000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F5FBF9F-4626-42CF-9ECA-C7B6B010949D,,1175705,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1F74A2F6-31AB-4461-8B97-FE05E042D6E9,,5651-5541,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FBDB173-EFB1-44F2-A505-15755D3F0CBB,,P-3-1181,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FDA4862-3025-4EA7-82D6-E2D5F524811F,,VAL04855,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FDACE99-B646-459F-825D-9CAFF1A5A2E5,,EF34CW181,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1FF1F098-3152-4D93-B56D-E421B71F59D0,,VAL2133,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1W88ISHYK63HZBBY280Z3EFXYNXU6VUCFICM,,RH604246301,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20312366-C64F-4F34-9EAD-93DACB4F1FA3,,1149918,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20365157-C717-465F-8FFC-1E588ACF7D3E,,5651-5543,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049D793-700C-47A0-A730-2774295E3B4D,,607881,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204A22DD-B9D5-4197-8934-C95109A4E91A,,750-501,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20581ED6-ECB9-4654-9D99-583ADE93F1CD,,EF32CW031,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20588541-9CE6-4E92-BF4E-24D083CEDC93,,87085003010,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
