Model,Logo,Brand,Series,System Type,Unit Type,Tonnage,Total Circuits,DX/Chiller,Cooling Type,Heating Type,SEER,EER,Refrigerant,Original Charge (oz),Compressor Brand,Compressor Type,Compressor Model,Total Compressors,Compressors/Circuit,Compressor Size(s),Voltage/Phase/Hz,RLA,LRA,Capacity Staging,Capacity FX,Lowest Staging,Compressor Notes,Oil Type,Oil Amt (oz),Oil Notes,Device Type,Metering Device Notes,Devices/Circuit,Total Devices,Device Size,Fan Type,CFM Range,Fan Notes,Conversion Job,Warnings,Standard Controls,Optional Controls,Workflow,Conversion Notes,Service Facts,Product Data,IOM,Controls Manuals,Misc,Bluon Guidelines,Unit Image,Bid Type,Man Hours,Charge (Lbs),EXV,EXV (Qty),EXV 2,EXV 2 (Qty),Control Panel,Tech Entering Data,Date Added,QA,Tier II (Over 20 Tons),EXV + Pump-down Required,Standard,EXV Only Required,Est. Labor (Man-hours),Std. Conversion Est. MH,Less Than or Equal to 5 Tons,EEV Only Est. MH,EEV+PD Est. MH,Incorrect Original Charge,Needs QC,QA/QC Comments,QC (Ongoing),Last QC Date,Bidding Comments,Less Than or Equal to 5 Tons MH,Other Protocols,Other Protocols Labor (Man-hours),MIN Labor,MAX Labor,Bid QC Resolved,NEW (Not in Bedrock),Inspect,Baseline,Airflow / Waterflow,Recover,Controls,Replace/Install,Leak Check,Evacuate,Charge,Tune,Verify,Label,Minor Steps Completed,Filter Driers and Cores,Mfg. & Part Numbers (from Filter Driers and Cores),OEM Filter Driers and Cores,Troubleshooting,Diagnostic,Wiring Diagram,New System Type,Forum Tag,NOT in PostGres
38YXA0423_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,38YXA,Split,Condensing Unit,3.5,1,DX,Air Cooled,Heat Pump,13,,R-410A,138.08,,Scroll,,1,1,,208-230/1/60,21.1,104,100,4,100,,,,,TEV,,1,1,,,,,R410A,,"LP Cutout,Defrost Temperature Switch,HP Cutout","Crankcase Heater,Low Ambient Control,Freezestat,Carrier® MotorMaster®",,,,https://dl.airtable.com/.attachments/24be9d57d64e8eaa511fe2058e1e3002/e2b800a9/CR_38XYA_38YXA-6PD_PD.pdf,https://dl.airtable.com/.attachments/786dc87933c6654c2c96a204a7903170/1ca997d8/CR_YXA_II_533-80082.pdf,,,,https://dl.airtable.com/.attachments/c0977a5535d0c1e47e6e8cb2981cffa2/a414860f/38YXAPIC.png,N/A - R410A,5,9,,,,,,Joel Keller,11/13/21,,0,0,0,0,5,0,1,0,0,0,,,,,,5,,,4,6,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/2286ec190fc95816e487ff035f0e02e2/c439104f/CR_38YXA-3W_WD.pdf,Heat Pump Condenser,Condenser,checked
30RAP0452*C_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,30RAP,Package Chiller (Air Cooled),Air-cooled Package Chiller,45,2,Chiller,Air Cooled,Cool Only,,,R-410A,See Equipment Nameplate or Product Data manual,,Scroll,,4,2,,380/3/60,23.7; 23.7 / 23.7; 23.7,145; 145 / 145; 145,"100, 74, 48, 24",45,24,,POE (Polyolester),220.8 / 220.8,"3MAF POE, P903-1601
EAL Arctic 32-3MA
Emkarate RL32-3MAF",EEV,,,,,,,,R410A,,"Freeze Control,Compressor Staging,Carrier® COMFORTLink™,LP Cutout,HP Cutout","Low Ambient Control,Hot Gas Bypass,Carrier® MotorMaster®",,,https://dl.airtable.com/.attachments/5713e311338bf3fd8cdc42f969fd68d9/632b642b/CR_30RAP-7T_SM.pdf,https://dl.airtable.com/.attachments/4e69185366d9385a38fd6df2bd05c48a/f5a2a239/CR_30RAP-22PD_PD.pdf,https://dl.airtable.com/.attachments/d44398e8158ccc0e1ce1c9f430af1bb6/1cdd39f0/CR_30RAP-17SI_II.pdf,,,,https://dl.airtable.com/.attachments/bc1c4a4c1335d4ffa7cd9544f6d2ba37/8c6b7a5a/30RAP2PIC.png,N/A - R410A,,,,,,,,Joel Keller,11/12/21,,1,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/c672743e3d1d3ac76dc2030e1bbe355e/1653fea5/CR_30RAPCWD_WD.pdf,Package Chiller (Air Cooled),Chiller,checked
30RAP0551*C_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,30RAP,Package Chiller (Air Cooled),Air-cooled Package Chiller,55,2,Chiller,Air Cooled,Cool Only,,,R-410A,See Equipment Nameplate or Product Data manual,,Scroll,,4,2,,575/3/60,19.9; 19.9 / 23.7; 23.7,109; 109 / 132; 132,"100, 73, 46, 23",55,23,,POE (Polyolester),220.8 / 220.8,"3MAF POE, P903-1601
EAL Arctic 32-3MA
Emkarate RL32-3MAF",EEV,,,,,,,,R410A,,"Freeze Control,Compressor Staging,Carrier® COMFORTLink™,LP Cutout,HP Cutout","Low Ambient Control,Hot Gas Bypass,Carrier® MotorMaster®",,,https://dl.airtable.com/.attachments/5713e311338bf3fd8cdc42f969fd68d9/632b642b/CR_30RAP-7T_SM.pdf,https://dl.airtable.com/.attachments/4e69185366d9385a38fd6df2bd05c48a/f5a2a239/CR_30RAP-22PD_PD.pdf,https://dl.airtable.com/.attachments/d44398e8158ccc0e1ce1c9f430af1bb6/1cdd39f0/CR_30RAP-17SI_II.pdf,,,,https://dl.airtable.com/.attachments/bc1c4a4c1335d4ffa7cd9544f6d2ba37/8c6b7a5a/30RAP2PIC.png,N/A - R410A,,,,,,,,Joel Keller,11/12/21,,1,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/c672743e3d1d3ac76dc2030e1bbe355e/1653fea5/CR_30RAPCWD_WD.pdf,Package Chiller (Air Cooled),Chiller,checked
48TCDE28***5_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,48TC,Package,Rooftop Unit,25,2,DX,Air Cooled,Gas,,9.8,R-410A,446.4 / 462.4,,Scroll,,2,1,,208-230/3/60,48.1 / 48.1,245 / 245,"100, 50",25,50,,,,,TEV,,,,,CV,7500-12500,"The 10th digit denotes the fan as follows:
1 = Standard static option, vertical
2 = Medium static option, vertical
3 = High static option, vertical
B = Medium static, high efficiency motor / vertical supply, return air flow
C = High static option, high efficiency motor / vertical supply, return air flow",R410A,,"LP Cutout,LP Loss of Charge,HP Cutout","Low Ambient Control,Freeze Control",,,https://dl.airtable.com/.attachments/71224692ae8420e3a5f861cf1b27092a/21a85b3f/CR_48TC-17-30-02SM_SM.pdf,https://dl.airtable.com/.attachments/a04f06f5f9530c67f2f834b1f72a08d0/e30999b2/CR_TC_PD_48TC-17-30-V-02PD_2014.pdf,https://dl.airtable.com/.attachments/086789ae67ff60c982def2225e477e23/ae02ae18/CR_TC_II_48TC-17-30-V-05SI_2019.pdf,,,,https://dl.airtable.com/.attachments/2adfc3f5f075c4e99b617cc95115840e/3e6d0961/48TCPIC2.png,N/A - R410A,,57,,,,,,Joel Keller,11/13/21,,1,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e581ab517a7b53a12325e591575b58f5/08f6c9df/CR_48TC17-30_WD.pdf,Package Unit (Outdoor),Package Unit,checked
48TCRE20***6_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,48TC,Package,Rooftop Unit,17.5,2,DX,Air Cooled,Gas,,10.8,R-410A,414.4 / 411.2,,Scroll,,2,1,,460/3/60,14.7 / 16.7,95 / 114,"100, 50",18,50,,,,,TEV,,,,,CV,5250-8750,"The 10th digit denotes the fan as follows:
1 = Standard static option, vertical
2 = Medium static option, vertical
3 = High static option, vertical
B = Medium static, high efficiency motor / vertical supply, return air flow
C = High static option, high efficiency motor / vertical supply, return air flow",R410A,,"LP Cutout,LP Loss of Charge,HP Cutout","Low Ambient Control,Freeze Control",,,https://dl.airtable.com/.attachments/71224692ae8420e3a5f861cf1b27092a/21a85b3f/CR_48TC-17-30-02SM_SM.pdf,https://dl.airtable.com/.attachments/a04f06f5f9530c67f2f834b1f72a08d0/e30999b2/CR_TC_PD_48TC-17-30-V-02PD_2014.pdf,https://dl.airtable.com/.attachments/086789ae67ff60c982def2225e477e23/ae02ae18/CR_TC_II_48TC-17-30-V-05SI_2019.pdf,,,,https://dl.airtable.com/.attachments/2adfc3f5f075c4e99b617cc95115840e/3e6d0961/48TCPIC2.png,N/A - R410A,,51,,,,,,Joel Keller,11/13/21,,0,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e581ab517a7b53a12325e591575b58f5/08f6c9df/CR_48TC17-30_WD.pdf,Package Unit (Outdoor),Package Unit,checked
48TCRE20***1_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,48TC,Package,Rooftop Unit,17.5,2,DX,Air Cooled,Gas,,10.8,R-410A,414.4 / 411.2,,Scroll,,2,1,,575/3/60,12.2 / 12.2,80 / 80,"100, 50",18,50,,,,,TEV,,,,,CV,5250-8750,"The 10th digit denotes the fan as follows:
1 = Standard static option, vertical
2 = Medium static option, vertical
3 = High static option, vertical
B = Medium static, high efficiency motor / vertical supply, return air flow
C = High static option, high efficiency motor / vertical supply, return air flow",R410A,,"LP Cutout,LP Loss of Charge,HP Cutout","Low Ambient Control,Freeze Control",,,https://dl.airtable.com/.attachments/71224692ae8420e3a5f861cf1b27092a/21a85b3f/CR_48TC-17-30-02SM_SM.pdf,https://dl.airtable.com/.attachments/a04f06f5f9530c67f2f834b1f72a08d0/e30999b2/CR_TC_PD_48TC-17-30-V-02PD_2014.pdf,https://dl.airtable.com/.attachments/086789ae67ff60c982def2225e477e23/ae02ae18/CR_TC_II_48TC-17-30-V-05SI_2019.pdf,,,,https://dl.airtable.com/.attachments/2adfc3f5f075c4e99b617cc95115840e/3e6d0961/48TCPIC2.png,N/A - R410A,,51,,,,,,Joel Keller,11/13/21,,0,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e581ab517a7b53a12325e591575b58f5/08f6c9df/CR_48TC17-30_WD.pdf,Package Unit (Outdoor),Package Unit,checked
30RAP0501*C_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,30RAP,Package Chiller (Air Cooled),Air-cooled Package Chiller,50,2,Chiller,Air Cooled,Cool Only,,,R-410A,See Equipment Nameplate or Product Data manual,,Scroll,,4,2,,575/3/60,19.9; 19.9 / 19.9; 19.9,109; 109 / 109; 109,"100, 75, 50, 25",50,25,,POE (Polyolester),220.8 / 220.8,"3MAF POE, P903-1601
EAL Arctic 32-3MA
Emkarate RL32-3MAF",EEV,,,,,,,,R410A,,"Freeze Control,Compressor Staging,Carrier® COMFORTLink™,LP Cutout,HP Cutout","Low Ambient Control,Hot Gas Bypass,Carrier® MotorMaster®",,,https://dl.airtable.com/.attachments/5713e311338bf3fd8cdc42f969fd68d9/632b642b/CR_30RAP-7T_SM.pdf,https://dl.airtable.com/.attachments/4e69185366d9385a38fd6df2bd05c48a/f5a2a239/CR_30RAP-22PD_PD.pdf,https://dl.airtable.com/.attachments/d44398e8158ccc0e1ce1c9f430af1bb6/1cdd39f0/CR_30RAP-17SI_II.pdf,,,,https://dl.airtable.com/.attachments/bc1c4a4c1335d4ffa7cd9544f6d2ba37/8c6b7a5a/30RAP2PIC.png,N/A - R410A,,,,,,,,Joel Keller,11/12/21,,1,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/c672743e3d1d3ac76dc2030e1bbe355e/1653fea5/CR_30RAPCWD_WD.pdf,Package Chiller (Air Cooled),Chiller,checked
30RAP0259*C_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,30RAP,Package Chiller (Air Cooled),Air-cooled Package Chiller,25,1,Chiller,Air Cooled,Cool Only,,,R-410A,See Equipment Nameplate or Product Data manual,,Scroll,,2,2,,380-415/3/50,23.1; 23.1,150; 150,"100, 50",25,50,,POE (Polyolester),220.8,"3MAF POE, P903-1601
EAL Arctic 32-3MA
Emkarate RL32-3MAF",EEV,,,,,,,,R410A,,"Freeze Control,Compressor Staging,Carrier® COMFORTLink™,LP Cutout,HP Cutout","Low Ambient Control,Hot Gas Bypass,Carrier® MotorMaster®",,,https://dl.airtable.com/.attachments/5713e311338bf3fd8cdc42f969fd68d9/632b642b/CR_30RAP-7T_SM.pdf,https://dl.airtable.com/.attachments/4e69185366d9385a38fd6df2bd05c48a/f5a2a239/CR_30RAP-22PD_PD.pdf,https://dl.airtable.com/.attachments/d44398e8158ccc0e1ce1c9f430af1bb6/1cdd39f0/CR_30RAP-17SI_II.pdf,,,,https://dl.airtable.com/.attachments/4f6045cac68255ffc8351ba55d4c217a/f116cb3e/30RAP1PIC.png,N/A - R410A,,,,,,,,Joel Keller,11/12/21,,1,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/c672743e3d1d3ac76dc2030e1bbe355e/1653fea5/CR_30RAPCWD_WD.pdf,Package Chiller (Air Cooled),Chiller,checked
48TCDE24***6_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,48TC,Package,Rooftop Unit,20,2,DX,Air Cooled,Gas,,9.8,R-410A,446.4 / 328,,Scroll,,2,1,,460/3/60,18.6 / 14.7,125 / 95,"100, 50",20,50,,,,,TEV,,,,,CV,6000-10000,"The 10th digit denotes the fan as follows:
1 = Standard static option, vertical
2 = Medium static option, vertical
3 = High static option, vertical
B = Medium static, high efficiency motor / vertical supply, return air flow
C = High static option, high efficiency motor / vertical supply, return air flow",R410A,,"LP Cutout,LP Loss of Charge,HP Cutout","Low Ambient Control,Freeze Control",,,https://dl.airtable.com/.attachments/71224692ae8420e3a5f861cf1b27092a/21a85b3f/CR_48TC-17-30-02SM_SM.pdf,https://dl.airtable.com/.attachments/a04f06f5f9530c67f2f834b1f72a08d0/e30999b2/CR_TC_PD_48TC-17-30-V-02PD_2014.pdf,https://dl.airtable.com/.attachments/086789ae67ff60c982def2225e477e23/ae02ae18/CR_TC_II_48TC-17-30-V-05SI_2019.pdf,,,,https://dl.airtable.com/.attachments/2adfc3f5f075c4e99b617cc95115840e/3e6d0961/48TCPIC2.png,N/A - R410A,,48,,,,,,Joel Keller,11/13/21,,0,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e581ab517a7b53a12325e591575b58f5/08f6c9df/CR_48TC17-30_WD.pdf,Package Unit (Outdoor),Package Unit,checked
48TCRD30***6_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,48TC,Package,Rooftop Unit,27.5,2,DX,Air Cooled,Gas,,10.2,R-410A,432 / 456,,Scroll,,2,1,,460/3/60,23.1 / 23.1,150 / 150,"100, 50",28,50,,,,,See Notes,Accutrol,,,,CV,7500-12500,"The 10th digit denotes the fan as follows:
1 = Standard static option, vertical
2 = Medium static option, vertical
3 = High static option, vertical
B = Medium static, high efficiency motor / vertical supply, return air flow
C = High static option, high efficiency motor / vertical supply, return air flow",R410A,,"LP Cutout,LP Loss of Charge,HP Cutout","Low Ambient Control,Freeze Control",,,https://dl.airtable.com/.attachments/71224692ae8420e3a5f861cf1b27092a/21a85b3f/CR_48TC-17-30-02SM_SM.pdf,https://dl.airtable.com/.attachments/a04f06f5f9530c67f2f834b1f72a08d0/e30999b2/CR_TC_PD_48TC-17-30-V-02PD_2014.pdf,https://dl.airtable.com/.attachments/086789ae67ff60c982def2225e477e23/ae02ae18/CR_TC_II_48TC-17-30-V-05SI_2019.pdf,,,,https://dl.airtable.com/.attachments/2adfc3f5f075c4e99b617cc95115840e/3e6d0961/48TCPIC2.png,N/A - R410A,,56,,,,,,Joel Keller,11/13/21,,1,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e581ab517a7b53a12325e591575b58f5/08f6c9df/CR_48TC17-30_WD.pdf,Package Unit (Outdoor),Package Unit,checked
30RAP0161*C_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,30RAP,Package Chiller (Air Cooled),Air-cooled Package Chiller,16,1,Chiller,Air Cooled,Cool Only,,,R-410A,See Equipment Nameplate or Product Data manual,,Scroll,,2,2,,575/3/60,11.3; 7.9,94; 54,"100, 60, 40",16,40,,POE (Polyolester),145.6,"3MAF POE, P903-1601
EAL Arctic 32-3MA
Emkarate RL32-3MAF",EEV,,,,,,,,R410A,,"Freeze Control,Compressor Staging,Carrier® COMFORTLink™,LP Cutout,HP Cutout","Low Ambient Control,Hot Gas Bypass,Carrier® MotorMaster®",,,https://dl.airtable.com/.attachments/5713e311338bf3fd8cdc42f969fd68d9/632b642b/CR_30RAP-7T_SM.pdf,https://dl.airtable.com/.attachments/4e69185366d9385a38fd6df2bd05c48a/f5a2a239/CR_30RAP-22PD_PD.pdf,https://dl.airtable.com/.attachments/d44398e8158ccc0e1ce1c9f430af1bb6/1cdd39f0/CR_30RAP-17SI_II.pdf,,,,https://dl.airtable.com/.attachments/4f6045cac68255ffc8351ba55d4c217a/f116cb3e/30RAP1PIC.png,N/A - R410A,,,,,,,,Joel Keller,11/12/21,,0,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/c672743e3d1d3ac76dc2030e1bbe355e/1653fea5/CR_30RAPCWD_WD.pdf,Package Chiller (Air Cooled),Chiller,checked
48TCSE17***5_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,48TC,Package,Rooftop Unit,15,2,DX,Air Cooled,Gas,,10.8,R-410A,414.4 / 411.2,,Scroll,,2,1,,208-230/3/60,29.5 / 30.1,195 / 225,"100, 50",15,50,,,,,TEV,,,,,CV,4500-7500,"The 10th digit denotes the fan as follows:
1 = Standard static option, vertical
2 = Medium static option, vertical
3 = High static option, vertical
B = Medium static, high efficiency motor / vertical supply, return air flow
C = High static option, high efficiency motor / vertical supply, return air flow",R410A,,"LP Cutout,LP Loss of Charge,HP Cutout","Low Ambient Control,Freeze Control",,,https://dl.airtable.com/.attachments/71224692ae8420e3a5f861cf1b27092a/21a85b3f/CR_48TC-17-30-02SM_SM.pdf,https://dl.airtable.com/.attachments/a04f06f5f9530c67f2f834b1f72a08d0/e30999b2/CR_TC_PD_48TC-17-30-V-02PD_2014.pdf,https://dl.airtable.com/.attachments/086789ae67ff60c982def2225e477e23/ae02ae18/CR_TC_II_48TC-17-30-V-05SI_2019.pdf,,,,https://dl.airtable.com/.attachments/2adfc3f5f075c4e99b617cc95115840e/3e6d0961/48TCPIC2.png,N/A - R410A,,51,,,,,,Joel Keller,11/13/21,,0,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e581ab517a7b53a12325e591575b58f5/08f6c9df/CR_48TC17-30_WD.pdf,Package Unit (Outdoor),Package Unit,checked
30RAP0451*C_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,30RAP,Package Chiller (Air Cooled),Air-cooled Package Chiller,45,2,Chiller,Air Cooled,Cool Only,,,R-410A,See Equipment Nameplate or Product Data manual,,Scroll,,4,2,,575/3/60,14.7; 14.7 / 19.9; 19.9,100; 100 / 109; 109,"100, 74, 48, 24",45,24,,POE (Polyolester),220.8 / 220.8,"3MAF POE, P903-1601
EAL Arctic 32-3MA
Emkarate RL32-3MAF",EEV,,,,,,,,R410A,,"Freeze Control,Compressor Staging,Carrier® COMFORTLink™,LP Cutout,HP Cutout","Low Ambient Control,Hot Gas Bypass,Carrier® MotorMaster®",,,https://dl.airtable.com/.attachments/5713e311338bf3fd8cdc42f969fd68d9/632b642b/CR_30RAP-7T_SM.pdf,https://dl.airtable.com/.attachments/4e69185366d9385a38fd6df2bd05c48a/f5a2a239/CR_30RAP-22PD_PD.pdf,https://dl.airtable.com/.attachments/d44398e8158ccc0e1ce1c9f430af1bb6/1cdd39f0/CR_30RAP-17SI_II.pdf,,,,https://dl.airtable.com/.attachments/bc1c4a4c1335d4ffa7cd9544f6d2ba37/8c6b7a5a/30RAP2PIC.png,N/A - R410A,,,,,,,,Joel Keller,11/12/21,,1,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/c672743e3d1d3ac76dc2030e1bbe355e/1653fea5/CR_30RAPCWD_WD.pdf,Package Chiller (Air Cooled),Chiller,checked
48TCRD30***1_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,48TC,Package,Rooftop Unit,27.5,2,DX,Air Cooled,Gas,,10.2,R-410A,432 / 456,,Scroll,,2,1,,575/3/60,19.9 / 19.9,109 / 109,"100, 50",28,50,,,,,See Notes,Accutrol,,,,CV,7500-12500,"The 10th digit denotes the fan as follows:
1 = Standard static option, vertical
2 = Medium static option, vertical
3 = High static option, vertical
B = Medium static, high efficiency motor / vertical supply, return air flow
C = High static option, high efficiency motor / vertical supply, return air flow",R410A,,"LP Cutout,LP Loss of Charge,HP Cutout","Low Ambient Control,Freeze Control",,,https://dl.airtable.com/.attachments/71224692ae8420e3a5f861cf1b27092a/21a85b3f/CR_48TC-17-30-02SM_SM.pdf,https://dl.airtable.com/.attachments/a04f06f5f9530c67f2f834b1f72a08d0/e30999b2/CR_TC_PD_48TC-17-30-V-02PD_2014.pdf,https://dl.airtable.com/.attachments/086789ae67ff60c982def2225e477e23/ae02ae18/CR_TC_II_48TC-17-30-V-05SI_2019.pdf,,,,https://dl.airtable.com/.attachments/2adfc3f5f075c4e99b617cc95115840e/3e6d0961/48TCPIC2.png,N/A - R410A,,56,,,,,,Joel Keller,11/13/21,,1,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e581ab517a7b53a12325e591575b58f5/08f6c9df/CR_48TC17-30_WD.pdf,Package Unit (Outdoor),Package Unit,checked
48TCSE17***6_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,48TC,Package,Rooftop Unit,15,2,DX,Air Cooled,Gas,,10.8,R-410A,414.4 / 411.2,,Scroll,,2,1,,460/3/60,14.7 / 16.7,95 / 114,"100, 50",15,50,,,,,TEV,,,,,CV,4500-7500,"The 10th digit denotes the fan as follows:
1 = Standard static option, vertical
2 = Medium static option, vertical
3 = High static option, vertical
B = Medium static, high efficiency motor / vertical supply, return air flow
C = High static option, high efficiency motor / vertical supply, return air flow",R410A,,"LP Cutout,LP Loss of Charge,HP Cutout","Low Ambient Control,Freeze Control",,,https://dl.airtable.com/.attachments/71224692ae8420e3a5f861cf1b27092a/21a85b3f/CR_48TC-17-30-02SM_SM.pdf,https://dl.airtable.com/.attachments/a04f06f5f9530c67f2f834b1f72a08d0/e30999b2/CR_TC_PD_48TC-17-30-V-02PD_2014.pdf,https://dl.airtable.com/.attachments/086789ae67ff60c982def2225e477e23/ae02ae18/CR_TC_II_48TC-17-30-V-05SI_2019.pdf,,,,https://dl.airtable.com/.attachments/2adfc3f5f075c4e99b617cc95115840e/3e6d0961/48TCPIC2.png,N/A - R410A,,51,,,,,,Joel Keller,11/13/21,,0,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e581ab517a7b53a12325e591575b58f5/08f6c9df/CR_48TC17-30_WD.pdf,Package Unit (Outdoor),Package Unit,checked
30RAP0181*C_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,30RAP,Package Chiller (Air Cooled),Air-cooled Package Chiller,18,1,Chiller,Air Cooled,Cool Only,,,R-410A,See Equipment Nameplate or Product Data manual,,Scroll,,2,2,,575/3/60,13.4; 13.4,80; 80,"100, 50",18,50,,POE (Polyolester),220.8,"3MAF POE, P903-1601
EAL Arctic 32-3MA
Emkarate RL32-3MAF",EEV,,,,,,,,R410A,,"Freeze Control,Compressor Staging,Carrier® COMFORTLink™,LP Cutout,HP Cutout","Low Ambient Control,Hot Gas Bypass,Carrier® MotorMaster®",,,https://dl.airtable.com/.attachments/5713e311338bf3fd8cdc42f969fd68d9/632b642b/CR_30RAP-7T_SM.pdf,https://dl.airtable.com/.attachments/4e69185366d9385a38fd6df2bd05c48a/f5a2a239/CR_30RAP-22PD_PD.pdf,https://dl.airtable.com/.attachments/d44398e8158ccc0e1ce1c9f430af1bb6/1cdd39f0/CR_30RAP-17SI_II.pdf,,,,https://dl.airtable.com/.attachments/4f6045cac68255ffc8351ba55d4c217a/f116cb3e/30RAP1PIC.png,N/A - R410A,,,,,,,,Joel Keller,11/12/21,,0,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/c672743e3d1d3ac76dc2030e1bbe355e/1653fea5/CR_30RAPCWD_WD.pdf,Package Chiller (Air Cooled),Chiller,checked
48TCEE24***1_CR,https://dl.airtable.com/J8IV22NATS6wCtZDzPMu_carrier.png,Carrier,48TC,Package,Rooftop Unit,20,2,DX,Air Cooled,Gas,,9.8,R-410A,446.4 / 328,,Scroll,,2,1,,575/3/60,14.7 / 12.2,100 / 80,"100, 50",20,50,,,,,TEV,,,,,CV,6000-10000,"The 10th digit denotes the fan as follows:
1 = Standard static option, vertical
2 = Medium static option, vertical
3 = High static option, vertical
B = Medium static, high efficiency motor / vertical supply, return air flow
C = High static option, high efficiency motor / vertical supply, return air flow",R410A,,"LP Cutout,LP Loss of Charge,HP Cutout","Low Ambient Control,Freeze Control",,,https://dl.airtable.com/.attachments/71224692ae8420e3a5f861cf1b27092a/21a85b3f/CR_48TC-17-30-02SM_SM.pdf,https://dl.airtable.com/.attachments/a04f06f5f9530c67f2f834b1f72a08d0/e30999b2/CR_TC_PD_48TC-17-30-V-02PD_2014.pdf,https://dl.airtable.com/.attachments/086789ae67ff60c982def2225e477e23/ae02ae18/CR_TC_II_48TC-17-30-V-05SI_2019.pdf,,,,https://dl.airtable.com/.attachments/2adfc3f5f075c4e99b617cc95115840e/3e6d0961/48TCPIC2.png,N/A - R410A,,48,,,,,,Joel Keller,11/13/21,,0,0,0,0,0,0,0,0,0,0,,,,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,https://dl.airtable.com/.attachments/e581ab517a7b53a12325e591575b58f5/08f6c9df/CR_48TC17-30_WD.pdf,Package Unit (Outdoor),Package Unit,checked
