part_id,show,part_number,part_brand,subcategory,part_image,diameter,number_of_blades,pitch,bore,rotation,rpm,cfm,bhp,material,ingress_protection,certifications,nema_rating
0F38555D-0561-4073-A5A5-7D32427749E7,1,201100390002,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
0F5AF3FF-4BA5-4067-B8C3-375985CFE33D,1,5H70678C4,MODINE,,,,,,,,,,,,,,
0F96A13E-2F7A-4202-9C23-D21F437CFD41,1,1086446,HEIL,,,,,,,,,,,,,,
0FB6BF41-10DE-4209-B4C2-340783E73E99,1,D99106-1,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
0FBB8007-D374-4766-A9DF-1B218F5A077C,1,70-102345-15,RHEEM,,,,,,,,,,,,,,
0FC9C8F9-1A63-45D9-9C34-BA747AAD481A,1,70-19330-01,RHEEM,,,,,,,,,,,,,,
0FE39774-BD00-4970-97AB-5F10A52A6E9E,1,D6790001,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
0G0NF2AH3OHHEWYBEWQXX6YYVDWCVA56SG11,1,3015309,FRIGIDAIRE,,,,,,,,,,,,,,
0IKQG3DJWEXVKCRE20IP9GBLLA5YUS5F4ICK,1,3002387,FRIGIDAIRE,,,,,,,,,,,,,,
0MLFHURQ2I1KCQVJJT6GF07GKSX4KEZAPWTW,1,8006853,FRIGIDAIRE,,,,,,,,,,,,,,
0NRKF0FBWK59FX7RV70IJZUYKNUZLTG3HF0J,1,5308006458,FRIGIDAIRE,,,,,,,,,,,,,,
0OV7BDBIMVZZT1MX7J472WPLFJPCBVEWT746,1,3002074,KELVINATOR,,,,,,,,,,,,,,
0W2WLJ9LQVK6TAPWC0SLUVIQITJBSB671QHN,1,6670401,NORDYNE,,,,,,,,,,,,,,
1007ADC9-0FDB-4054-AF7A-8E73A6D0098D,1,R01469115,MITSUBISHI,,,,,,,,,,,,,,
10147C6B-1217-42F2-9DE7-AC6E4E127F06,1,10794300,RUSSELL,,,,,,,,,,,,,,
1018D9E1-EDCB-49D7-AF44-84099833FB89,1,1085958,HEIL,,,,,,,,,,,,,,
1032BE3E-B021-4EB3-B8D7-9B2C5290461D,1,FAN01835,TRANE,,,,,,,,,,,,,,
1038AD5E-F64E-4C4C-9C5D-495DDFD4EC1C,1,18278-1,MASTERCARE,,,,,,,,,,,,,,
10AAAB50-CD9A-4951-9CAD-E50DC34D15B9,1,LA01AA198,CARRIER,,,,,,,,,,,,,,
10C2FA12-940C-4516-A769-9C0F91C187DD,1,22384-09,NUTONE,,,,,,,,,,,,,,
10C4B1DE-0F5D-4829-9F6F-E017AB2FEA40,1,RFN-0040,REFPLUS,,,,,,,,,,,,,,
10EF0357-2DCE-4F11-9593-8C3A2FCB2D11,1,S1-02620132000,YORK UPG,,,,,,,,,,,,,,
1133FAC3-2EC7-4843-9437-F4306819E003,1,5151C046,BARD,,,,,,,,,,,,,,
113B6A7D-D1D9-4E6A-92B7-7273E5C445D6,1,5110E,CHANDLER,,,,,,,,,,,,,,
11486A1C-35F2-4C1D-9F54-4572FC3A61F9,1,J34R05945,BEACON MORRIS,,,,,,,,,,,,,,
11507439-95EE-4535-99B8-9DE49F52A46B,1,S1-02631361000,YORK UPG,,,,,,,,,,,,,,
1162825A-697D-4641-981C-512853FB3165,1,105849002,WITT,,,,,,,,,,,,,,
1191963D-2F50-473C-9407-74C72295C28F,1,38GS5A1205B-R,CARRIER,,,,,,,,,,,,,,
1195FF5F-614A-459A-BCEC-BD8455A70A86,1,FAN03352,TRANE,,,,,,,,,,,,,,
11B7D229-CA9E-4654-B7B6-7AA88E854987,1,1121-22720-001,CLIMATROL,,,,,,,,,,,,,,
11CBF9DA-4DE1-4C30-928D-124E348E799D,1,0150M00002PS,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
11CFD712-A7F4-4663-AA23-ABE4B0E9C859,1,FAN03421,TRANE,,,,,,,,,,,,,,
11D8E787-56FF-4935-B6CB-A82ABDEED213,1,1058442,ZONEAIRE,,,,,,,,,,,,,,
1219CED9-B7DA-4001-A968-F0BB6B263B01,1,22901201,BOHN,,,,,,,,,,,,,,
121FBAB2-E427-40CC-AC6F-B663F47FBD21,1,FP1038SS,MUNTERS,,,,,,,,,,,,,,
122F8DA9-D383-4863-9A8E-A99487EC4B40,1,70-23137-01,RUUD,,,,,,,,,,,,,,
124JNIQX0QB5P1JCF54GSN2569T269LGKU8G,1,667359R,NORDYNE,,,,,,,,,,,,,,
1255D86C-D012-46C2-A669-A5AF2CA5EA5C,1,70-21858-10,RHEEM,,,,,,,,,,,,,,
1270B38D-DFD1-44D4-8BF2-816161B0B1DB,1,FAN03059,TRANE,,,,,,,,,,,,,,
1287584D-A434-4B69-89C8-E1214134484F,1,C6116704,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
128F4A3E-4CBB-4024-A756-F10BF1BC06CE,1,52VLEU2201A,CARRIER,,,,,,,,,,,,,,
12998F6B-F01E-488C-9907-A9416913A4B4,1,5126B,BOHN,,,,,,,,,,,,,,
1299FC22-B664-47B2-9C1C-011F18C041DD,1,2325304,HEIL,,,,,,,,,,,,,,
12B030E9-69C4-4C7C-92CD-1E4EACAB1583,1,14B99,LENNOX,,,,,,,,,,,,,,
12C16F64-D64B-4D1F-864F-F1294D519406,1,72H29,LENNOX,,,,,,,,,,,,,,
12C24B0E-C749-452C-94D1-0E1A6A1A8941,1,FAN03588,TRANE,,,,,,,,,,,,,,
12D35316-9AB8-4632-980D-DD6C7A28FF09,1,44530,REZNOR,,,,,,,,,,,,,,
12D446D1-BC10-49D5-9FF7-44237D9A3363,1,2291624,CHANDLER,,,,,,,,,,,,,,
12DB83B8-35F4-43C5-AE6E-221F06CAB220,1,18760000,NUTONE,,,,,,,,,,,,,,
12F796CD-B929-45B3-8125-6475A7BCCD06,1,5303002074,WESTINGHOUSE,,,,,,,,,,,,,,
130CE46B-CF4F-413C-9021-3CA22093C8CF,1,FAN00598,TRANE,,,,,,,,,,,,,,
130FEBEA-3253-4102-9DFD-07A13ECF46A9,1,96380,REZNOR,,,,,,,,,,,,,,
131D2516-B016-43F0-80B7-97477B5328D4,1,LA01AB201,CARRIER,,,,,,,,,,,,,,
131FBA26-0241-40F1-B8F4-60F61C2004A4,1,WW73X61,TRANE,,,,,,,,,,,,,,
132341B2-7AEF-4C02-93E5-8C94CE156E9D,1,46239-001,ARMSTRONG,,,,,,,,,,,,,,
132ECF2E-B990-4D27-8D5A-B06CC86A3048,1,2291030,LARKIN,,,,,,,,,,,,,,
133A55F5-EAD2-46CB-9998-408B77C8DF74,1,977861,WHIRLPOOL,,,,,,,,,,,,,,
13486754-9E72-42FA-968D-260955AF4AAC,1,100017-02,LENNOX,,,,,,,,,,,,,,
135C5CC3-518C-4FEA-9654-57A76170385B,1,5151-030,BARD,,,,,,,,,,,,,,
13628D34-9EBB-4279-BB1B-768543AD85B1,1,9979-04,HEAT CONTROLLER,,,,,,,,,,,,,,
137122A5-ED63-49C0-B876-1B555992BF2C,1,LA01RA220,BRYANT,,,,,,,,,,,,,,
139A829B-3BD8-4ADE-B692-91B74CC58CE1,1,7686B,ARMSTRONG,,,,,,,,,,,,,,
13AB9DF3-BCD5-42CA-8DBD-DDE5AFD4C3F2,1,51302135600,TADIRAN,,,,,,,,,,,,,,
13AE71CB-20FB-4CF1-ABEE-27C4CFBD109F,1,70-18141-03,RHEEM,,,,,,,,,,,,,,
13AE8778-BB3A-40C1-8659-2488170A4775,1,S1-02642434000,YORK UPG,,,,,,,,,,,,,,
13CA6C84-466A-4627-B706-D0D3B6D09C9F,1,70-102011-07,RHEEM,,,,,,,,,,,,,,
13D78C60-81EA-4F5D-B60E-D3B94C212E25,1,EVP0160,CARRIER,,,,,,,,,,,,,,
13E187E6-DD2D-4F34-82E2-E0E68491DA07,1,5151-141,HEAT CONTROLLER,,,,,,,,,,,,,,
13E8E26A-8E8F-4AC0-8D26-7FB68339EA2D,1,BLD00972,TRANE,,,,,,,,,,,,,,
1407189B-A9D8-45FD-9D0D-E072C8BA855D,1,WJ73X97,HOTPOINT,,,,,,,,,,,,,,
141B54A6-7644-497E-B105-299AFE18DC5D,1,10625703,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
143DC4DE-C0AC-44FF-BD88-B457D9C4F7D4,1,22-4101,YORK UPG,,,,,,,,,,,,,,
1446F548-F900-46F6-9A70-74F50D05D7A3,1,9044-058,BARD,,,,,,,,,,,,,,
147315DF-7429-4B43-894A-F8C9388ACF5E,1,2325316,ICP,,,,,,,,,,,,,,
147533D6-D8D5-4379-BAE3-2A53E4EAFA32,1,FAN01468,TRANE,,,,,,,,,,,,,,
1475735E-84EA-49F5-9474-00FAD135C73F,1,1080796,HEIL,,,,,,,,,,,,,,
148DBEBC-2805-45B4-99F4-DAC6820804A8,1,44529,REZNOR,,,,,,,,,,,,,,
14A0FB83-599F-445E-A963-E063C872F1D5,1,S1-7436-3241,COLEMAN,,,,,,,,,,,,,,
14BD00EB-7014-409A-92CC-D62C9920001C,1,S1-02625522000,YORK UPG,,,,,,,,,,,,,,
14BEDC00-9FE5-4CE7-9238-37E116B7641C,1,WW73X72,TRANE,,,,,,,,,,,,,,
14C4EDDB-AFE1-4BA0-8DAC-CED34E4121BA,1,201100320005,THERMAL ZONE,,,,,,,,,,,,,,
14D8BB7D-DD36-4DCD-B183-9D4D2330165C,1,70-21858-09,RHEEM,,,,,,,,,,,,,,
14EFBC2B-1455-4B78-A04F-227D9C175D29,1,3002074,GIBSON,,,,,,,,,,,,,,
15023696-EFCC-49B4-8912-A1433918666C,1,642010,EMPIRE,,,,,,,,,,,,,,
15083A15-F454-448F-AE3C-1FD434DCDAC3,1,70-104698-01,RUUD,,,,,,,,,,,,,,
15112FDD-6960-47B7-AC6B-424E6EBF9D24,1,FB2012,FIRST CO,,,,,,,,,,,,,,
153458D3-7939-42C9-A82D-D7F06B0F5F0F,1,70-101323-37,RHEEM,,,,,,,,,,,,,,
153D09C9-4177-461F-B183-2B45B248E129,1,70-102345-08,RUUD,,,,,,,,,,,,,,
15420DD3-7BAC-47B0-97C2-AB17A4B259EE,1,17757000,NUTONE,,,,,,,,,,,,,,
154652E2-08E4-4303-BA61-223179C59035,1,5152-033,BARD,,,,,,,,,,,,,,
154CFE54-360D-4302-B7A5-4C514FF8353F,1,132518,SEARS,,,,,,,,,,,,,,
157753AA-ACAD-4ABB-86F3-51B1F705D6D3,1,B1908009,GOODMAN,,,,,,,,,,,,,,
15885A54-9F65-4939-A86D-D8C0B87ECB22,1,12100105000081,THERMAL ZONE,,,,,,,,,,,,,,
159AFF76-60B2-4928-A78A-744171675251,1,LA01RA031,BRYANT,,,,,,,,,,,,,,
15BB0AA4-7A83-4CEA-85EA-1706713B06EF,1,5151-215,WEATHERKING,,,,,,,,,,,,,,
15CD697B-8635-498D-ACE4-824D869AC7FE,1,FAN03129,TRANE,,,,,,,,,,,,,,
15CFAA4C-543F-4BBB-AEE3-2C26746CDA38,1,S1-02624008000,YORK UPG,,,,,,,,,,,,,,
15F5F24C-6498-40D8-88A2-6B11ABEB9D13,1,22374-900,NUTONE,,,,,,,,,,,,,,
16216AE6-794E-4A72-AC3E-06920C7987E4,1,50TM401207,CARRIER,CONDENSER FAN ASSEMBLY,,,,,,,,,,,,,
1628B277-60CE-414A-A637-2B9B12637074,1,5308010950,WESTINGHOUSE,,,,,,,,,,,,,,
1633F991-34B3-417F-8896-3AB0B422C075,1,FAN01422,TRANE,,,,,,,,,,,,,,
1638CAF7-CA6C-4EEE-9D16-ACA015E97EC2,1,BT1086706,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
16390BC3-7191-411F-AEE2-7095CB0EA9BB,1,R100060-022,ALLIED,,,,,,,,,,,,,,
16392C6C-45C0-4DA8-BD66-DD69FE296817,1,WJ73X179,GE,,,,,,,,,,,,,,
164C7607-439D-44FF-99FC-4DB387424E43,1,10331155,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
16533432-DD0A-4EC3-B0A5-C7FFE8215477,1,23G83,LENNOX,,,,,,,,,,,,,,
1654EBAD-9EAE-4686-98B0-3550CC6C8C31,1,FAN00411,TRANE,,,,,,,,,,,,,,
166794FD-11D2-487B-8988-5CAE20D93C53,1,FAN03737,TRANE,,,,,,,,,,,,,,
1667A937-1F6B-4268-B92C-727F7533BB43,1,201100300510,CARRIER,,,,,,,,,,,,,,
1670D205-2F60-459C-9C18-B66DAEAB2053,1,M2147L501,MITSUBISHI,,,,,,,,,,,,,,
1678B9A9-D44C-4E78-9750-B83019DE19AB,1,201200390016,MIDEA,,,,,,,,,,,,,,
1687620E-F819-451F-A24F-464ECE07E04F,1,WJ73X174,GE,,,,,,,,,,,,,,
169E1D75-5420-4FF5-8B68-DAF24A204AE7,1,B1086768,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
16C0DD4C-D1CF-4C4B-A4AC-C6B7DAEFA3E7,1,LA01EW017,CARRIER,,,,,,,,,,,,,,
16D07C3F-1C73-479A-A1F4-D2F39B1AF324,1,12100105000881,CARRIER,,,,,,,,,,,,,,
16F535F6-2F86-460D-907C-F94F2BFBBFA8,1,LA01EW037,CARRIER,,,,,,,,,,,,,,
16T75ITTFRRV5OL2G4Y80BI2Y1QH9XCK6SDE,1,667356,NORDYNE,,,,,,,,,,,,,,
17014F71-304E-4F06-9CA2-FFD0C40C386E,1,3203298,WESTINGHOUSE,,,,,,,,,,,,,,
172308B3-B63C-447B-BD9B-C47CE9AA63D7,1,9001496,HESSAIRE,,,,,,,,,,,,,,
174FE14D-BB33-40D5-8E64-E8E5C1AF7D9E,1,56L72,ALLIED,,,,,,,,,,,,,,
1758591B-3E74-432D-8895-289480C8FC91,1,LA01EW042,BRYANT,,,,,,,,,,,,,,
175C329D-9873-43DE-994F-4700B7E3B852,1,J3405943,HEIL,,,,,,,,,,,,,,
1784A8C5-F1AB-4161-B673-C8A0FF12CA01,1,2325503,MCQUAY,,,,,,,,,,,,,,
178978FA-AFB2-4BC2-80D2-1E62AD691E95,1,LA01RA035,CARRIER,,,,,,,,,,,,,,
17933EF8-22CB-4C7B-97EE-9B3D7AF5CFD4,1,FAN02787,TRANE,,,,,,,,,,,,,,
17C25C36-E9C9-4B08-BC20-291186331278,1,13725,,,,,,,,,,,,,,,
17CC43CB-7B50-4124-B8FF-3A69F5C9DE68,1,B1086771,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
17DAC53C-8FCE-4955-9987-DEC34A06FCD4,1,1114-02580-001,JCPENNEY,,,,,,,,,,,,,,
17DDE888-AEAE-44F3-8569-673CBEEB3B9B,1,30XV660001,CARRIER,,,,,,,,,,,,,,
181E1D25-8751-480D-9B1D-DCFAACBAE30B,1,22-4102,LUX,,,,,,,,,,,,,,
184BABFA-F619-4713-A0CB-524A434B1D95,1,20W14,ALLIED,,,,,,,,,,,,,,
18545126-4DB6-471A-9864-648BF5CD7B4F,1,G148925,GIBSON,,,,,,,,,,,,,,
18553476-3023-427B-9715-4BA19A1A9947,1,12100103000076,CARRIER,,,,,,,,,,,,,,
185A6AB0-CC66-49DC-B84B-B263EE94ED98,1,997885,SEARS,,,,,,,,,,,,,,
1881190A-BD0F-476D-B132-10CB06EDB803,1,5H63041C4,MODINE,,,,,,,,,,,,,,
1888F463-CFBB-447C-B8E0-4BB37271B37D,1,10625733S,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
1897D376-3F4F-4480-BF05-C59661C920C5,1,LA01EA031,CARRIER,,,,,,,,,,,,,,
18A663F3-CD95-4A17-9C6D-6D3798F72D8B,1,88G52,ALLIED,,,,,,,,,,,,,,
18B0F645-0E30-48E1-B59D-DA7E7DA7CD49,1,70-42572-03,RUUD,,,,,,,,,,,,,,
18B1F963-E617-4972-BD1F-BA44CEBA5612,1,FAN00075,TRANE,,,,,,,,,,,,,,
18BA3E13-36ED-440F-834D-2638910D1C7D,1,LA01RA014,CARRIER,,,,,,,,,,,,,,
18D576D1-742A-4EBB-BD87-3A82694677AA,1,WJ74X139,GE,,,,,,,,,,,,,,
18E2AEBC-7D42-4ED8-9CDE-95FB9E4068C1,1,10625713,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
18FF55AB-826A-40D0-91EB-A4C4D0B8E9AA,1,17J62,LENNOX,,,,,,,,,,,,,,
1913E519-1807-44C9-B956-8F76A4C2FDCD,1,BLD00047,TRANE,,,,,,,,,,,,,,
1914A589-42F8-48D8-B9A0-C1A0AF994CFD,1,FAN02832,TRANE,,,,,,,,,,,,,,
1917B166-5A79-4726-ABD6-16743F54E1D6,1,2627D94H01,WESTINGHOUSE,,,,,,,,,,,,,,
191DE923-E7C7-4458-890A-8A41977A5216,1,WJ73X177,GE,,,,,,,,,,,,,,
1933E743-3C4C-4E06-8D20-E316DDE0DFD5,1,100017-10,LENNOX,,,,,,,,,,,,,,
1937E3FB-D05A-40DE-A8B3-2D5EA63023FD,1,1068558,HEIL,,,,,,,,,,,,,,
193C42F5-FE5B-4A24-BAEE-7FE5ED5261E6,1,S1-02639474000,YORK UPG,,,,,,,,,,,,,,
19417F35-FC39-4960-ACAE-3FA80485BA64,1,J34R06999-7,STERLING,,,,,,,,,,,,,,
194F15C1-BE9C-482E-9E3D-499B908DB187,1,70-102011-21,RUUD,,,,,,,,,,,,,,
1963B6FA-0625-4B57-ACBE-99FBE8C61628,1,187C256A02,WESTINGHOUSE,,,,,,,,,,,,,,
1977AD4C-C582-42C8-8B4C-FDEDE9A1B3CF,1,70-20150-01,RHEEM,,,,,,,,,,,,,,
197C2BCE-C40F-46DE-863F-D9C7C3263E79,1,23100201,LARKIN,,,,,,,,,,,,,,
19852B48-71AC-430F-94A0-59674FE2920B,1,HUFANBLADE4247,YORK UPG,,,,,,,,,,,,,,
198BC680-2364-476B-A308-429020960BAF,1,27860,NUTONE,,,,,,,,,,,,,,
198D8051-D907-490C-A200-F213FF11CD5B,1,LA01EB019,CARRIER,,,,,,,,,,,,,,
19C4B110-2A56-41CD-AFC8-FAB5F3DC3486,1,22901501,CLIMATEMASTER,,,,,,,,,,,,,,
19C5C52C-7CC7-4DCC-9EBE-766E4AC55308,1,38GA5A12010,CARRIER,,,,,,,,,,,,,,
19C73683-12C0-4C8C-8E74-CB1946A31BE8,1,70-102011-20,RUUD,,,,,,,,,,,,,,
19D2C8E4-E924-4B16-B622-86B9FEE4092A,1,100060-13,AIREASE,,,,,,,,,,,,,,
19D522FB-DA96-48C9-9C16-6E474593D107,1,5151-021,BARD,,,,,,,,,,,,,,
19D785DC-B37D-4089-9E85-710C6118E416,1,2325306,ICP,,,,,,,,,,,,,,
19DBE5CA-AEC0-45F4-AE89-C3A42642650A,1,12100105000076,THERMAL ZONE,,,,,,,,,,,,,,
19E20168-5AAC-4CCE-93EA-4C6EC17B68FF,1,H517743,GIBSON,,,,,,,,,,,,,,
19E399DE-A5BC-4E07-B5DA-9A2DD85F74F2,1,LA01ZD007,CARRIER,,,,,,,,,,,,,,
19EDFDC7-DFD4-4EA8-9878-3B8AF970D9F6,1,UF-4112,DETROIT RADIANT,,,,,,,,,,,,,,
19EE55AF-54F1-4E10-927E-A5E3AC404147,1,S1-02642284000,YORK UPG,,,,,,,,,,,,,,
19F0F602-E527-4350-9D2C-3C9BC65C1731,1,FAN03749,TRANE,,,,,,,,,,,,,,
19F4E26C-DF0E-46F6-9F02-194AD72344E3,1,LA01AD035,CARRIER,,,,,,,,,,,,,,
1A011CAC-8EB3-4B20-A752-A5D169DB1257,1,65C68,ALLIED,,,,,,,,,,,,,,
1A0FC9A6-94D0-4DBB-9DAB-867095A2DD36,1,5H70862-4,MODINE,,,,,,,,,,,,,,
1A14CEDE-1ADE-4123-B870-8A8F47A76CBE,1,1121-22720-001,JCPENNEY,,,,,,,,,,,,,,
1A2B00F2-1046-4AC7-B2AD-23EB6D25B6F9,1,51GM500474,CARRIER,,,,,,,,,,,,,,
1A4986D4-5EBE-433D-B2CB-DE83EF59CF06,1,FAN00693,TRANE,,,,,,,,,,,,,,
1A594142-4F00-4956-88B6-B7FE2D70F9F5,1,J34R6999-1,STERLING,,,,,,,,,,,,,,
1A6541E4-A04C-412C-BB8C-C623A7E7D58B,1,S1-02634094000,YORK UPG,,,,,,,,,,,,,,
1AAABC1E-4D6F-4437-9E1D-780B396649F9,1,62101500,FRIEDRICH,,,,,,,,,,,,,,
1ABBA6C8-0350-4DE9-B977-3790704E916D,1,FAN01722,TRANE,,,,,,,,,,,,,,
1AC6263E-50D9-4B0C-AF56-073C76568324,1,309626001,WESTINGHOUSE,,,,,,,,,,,,,,
1AC6F0F3-0402-497C-BD45-52BB349C6874,1,S1-9430-3241,COLEMAN,,,,,,,,,,,,,,
1AC9443B-86F6-4466-B8A7-9B89DCCEF06D,1,B1086748,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
1AFAFD2D-7284-47C1-9F3C-BA0786ED6BFC,1,520934,SEARS,,,,,,,,,,,,,,
1B047690-DC6F-41B5-B585-B6C4968C0861,1,22900301,LARKIN,,,,,,,,,,,,,,
1B10418A-2443-4B47-A738-B78F52CBA6D1,1,LA01LB026,CARRIER,,,,,,,,,,,,,,
1B20EFC0-75C1-438B-8575-E95EACD99F17,1,FAN01851,TRANE,,,,,,,,,,,,,,
1B405718-2F4A-49E4-A8AD-2CDBD4330C2D,1,99C63,LENNOX,,,,,,,,,,,,,,
1B41E5CA-1F55-4411-A1BC-8239A356A75B,1,5151-035,BARD,,,,,,,,,,,,,,
1B544D69-6A2F-4C93-A32C-575F48BB025C,1,WW73X66,TRANE,,,,,,,,,,,,,,
1B73B7BA-89F1-4A76-916D-1008D101E540,1,5137C,BOHN,,,,,,,,,,,,,,
1B740731-E080-42B7-B3BC-06DD454E5C6A,1,127605,GE,,,,,,,,,,,,,,
1B75831F-503A-4577-B35D-9BB4362F1343,1,309200-501,CARRIER,,,,,,,,,,,,,,
1B7D78BF-126A-4597-9374-E3D5FDEBFDB5,1,FAN01289,TRANE,,,,,,,,,,,,,,
1B7E1966-E6E7-4875-854A-0D88BD1A15F2,1,1086519,HEIL,,,,,,,,,,,,,,
1B81C659-F25D-4D29-BCBD-F812A86AAB12,1,70-102033-02,THERMAL ZONE,,,,,,,,,,,,,,
1B89DF90-45C0-4C46-B3E0-50ADDA645F8F,1,LA01EA017,CARRIER,,,,,,,,,,,,,,
1B9144B4-8747-4809-B5D6-BEADD1E548EE,1,10625726,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
1B94EA29-200A-4848-AE2F-A3F0E0AE7A7C,1,57C81,LENNOX,,,,,,,,,,,,,,
1B97BF7D-FB1A-48E3-B67E-C1AD5FB87886,1,0637028A,CARRIER,,,,,,,,,,,,,,
1B9CECAD-F0BE-46CE-A030-765CC7B0B062,1,FAN01304,TRANE,,,,,,,,,,,,,,
1BA5F2DB-497C-4DE2-A282-DBE16583375A,1,51TH500104,CARRIER,,,,,,,,,,,,,,
1BB74A15-7492-44B0-B390-405B3F9D2A08,1,1063387,HEIL,,,,,,,,,,,,,,
1BF27065-F25E-4587-93AE-563A527D16E7,1,P-8-6923,LENNOX,,,,,,,,,,,,,,
1BF2FAB0-8592-4283-92A3-C8258149FD24,1,53617,LENNOX,,,,,,,,,,,,,,
1BFA464A-EE1B-4084-8540-AEEB69D0BEF3,1,11182905,AMANA,CONDENSER FAN BLADE,,,,,,,,,,,,,
1BFB5E87-25DA-478B-87D0-B1638AE3A883,1,S1-02624010000,YORK UPG,,,,,,,,,,,,,,
1BFD60D7-5A2C-4263-93B7-4CE0B096B5A5,1,B1086757,GOODMAN,CONDENSER FAN BLADE,,,,,,,,,,,,,
1C046312-0361-4B53-97C2-1F476EE45A84,1,309624506,WESTINGHOUSE,,,,,,,,,,,,,,
1C35D7B9-9781-474F-A966-1B32DC156527,1,22901101,BOHN,,,,,,,,,,,,,,
1C4BCCCC-0999-4106-8299-BCAFBA064EE8,1,LA01EW031,CARRIER,,,,,,,,,,,,,,
1C4D3C24-DA20-43C4-9CDE-0B5A0A643742,1,1087419,HEIL,,,,,,,,,,,,,,
1C4E1625-E5FC-4E5E-A9A8-948551B1E14A,1,70-42005-01,RHEEM,,,,,,,,,,,,,,
1C5C234A-D7DC-4542-A1F7-13003CED10C7,1,29793,,,,,,,,,,,,,,,
1C60FE25-39C9-4DED-8D08-02208E926EC3,1,LA01AD026,CARRIER,,,,,,,,,,,,,,
1C61DCF0-10F6-45CB-88F8-65E3C3E29E38,1,5151-5518,RHEEM,,,,,,,,,,,,,,
1C78FBD2-25CF-4093-8574-99AB897D3906,1,1099656,HEIL,,,,,,,,,,,,,,
1C92DD63-3A5A-4489-9EAC-DDF800E21FF1,1,131,,,,,,,,,,,,,,,
1C993E7B-5895-4FA7-8247-2E5AA6335090,1,A331302,WESTINGHOUSE,,,,,,,,,,,,,,
1CA78158-C96E-4BDB-B78C-1151B882695A,1,70-21858-07,RHEEM,,,,,,,,,,,,,,
1CC3E168-4990-46E2-B4FA-74FA29666863,1,70-100580-06,RHEEM,,,,,,,,,,,,,,
1CC45292-3567-4657-9D1B-D77C731101E9,1,WJ73X160,GE,,,,,,,,,,,,,,
1CC5E891-BEC7-498E-8CAF-EF27651A9F87,1,0637030A,BRYANT,,,,,,,,,,,,,,
1CCFFAE0-4B69-489F-8930-F52E69DD0B50,1,M21J24501,MITSUBISHI,,,,,,,,,,,,,,
1CD4C9D5-0653-4959-9D92-3932459E1A83,1,S1-02642444000,YORK UPG,,,,,,,,,,,,,,
1D020CD3-072B-4416-B304-359C61C8FC49,1,50DP503122,CARRIER,,,,,,,,,,,,,,
1D10448D-D973-471A-9AE7-8E84634F4180,1,70-19895-01,RHEEM,,,,,,,,,,,,,,
1D24B4C9-C29B-48B3-834F-9BC8E55D51C5,1,J34R05946,BEACON MORRIS,,,,,,,,,,,,,,
1D34AF1B-60D7-44C5-961B-71DE03049B09,1,0707B000,NUTONE,,,,,,,,,,,,,,
1D389924-E774-46D5-8D73-13DB64CF1CC6,1,70-102011-13,RHEEM,,,,,,,,,,,,,,
1D4D5E0B-BEC3-4DAA-BF89-93E39DD5D546,1,1043667,TRENTON,,,,,,,,,,,,,,
1D5E002B-0944-4295-9FB6-039B75299BC6,1,1065390,HEIL,,,,,,,,,,,,,,
1D619E74-CCD0-47E2-8AC8-93B08B56855F,1,F0001,KOOL-AIR,,,,,,,,,,,,,,
1D632B8C-42B2-41CC-9FB3-C294FC0455B4,1,70-101323-29,RHEEM,,,,,,,,,,,,,,
1D71E012-E6B4-4494-A1CA-A7C7DA95BDCD,1,2048510,DAIKIN,,,,,,,,,,,,,,
1D8C058B-70B3-4A9A-94A0-7B7E87F54691,1,FAN02825,TRANE,,,,,,,,,,,,,,
1DA4CAA3-D95E-461E-AF56-1E999AF55F63,1,2292422,BOHN,,,,,,,,,,,,,,
1DB4DC25-116B-4660-A514-CDF0CEDF65CA,1,FB202,FIRST CO,,,,,,,,,,,,,,
1DC02B98-340D-4CBE-8AE2-E8D29D672159,1,60542001,FRIEDRICH,,,,,,,,,,,,,,
1DDB363D-1D04-4BE4-B24D-02C9A96863F9,1,5304459697,CARRIER,,,,,,,,,,,,,,
1DE324D0-5744-4119-8001-9FE233ED0369,1,70-21859-02,WEATHERKING,,,,,,,,,,,,,,
1DE591E7-339B-4C50-895C-2B03DE43B854,1,5H60103C7,MODINE,,,,,,,,,,,,,,
1DFBBF1D-74BE-4682-A0E8-13D9E2529DC4,1,FAN00422,TRANE,,,,,,,,,,,,,,
1E00B650-3ADA-44CC-BE2E-C9CAC38CDC45,1,FAN01649,TRANE,,,,,,,,,,,,,,
