part_id,show,part_number,part_brand,subcategory,part_image,media_type,merv_rating,nominal_width,nominal_length,nominal_depth,actual_width,actual_length,actual_depth,efficiency,max_operating_temp
0E1FC1D2-DF2F-4DD4-A5A1-1A28B0D7A23C,,FILBBFTC0020,CARRIER,,,,,,,,,,,,
0E20601E-AE53-465D-B033-6A121B20080E,,FLR01132,TRANE,,,,,,,,,,,,
0E33E64C-1914-4FF2-9F81-83C940F67A02,,A3445904,AMANA,AIR FILTER,,,,,,,,,,,
0E4BD9DD-FA86-4628-B1E0-2875CB1770D9,,700026-65,CARRIER,,,,,,,,,,,,
0E4C94B4-8F57-486F-9AA8-88D7149D74C3,,1121-20480-012,CLIMATROL,,,,,,,,,,,,
0E5B2E57-1F46-47AA-A765-6EBDBBDC9E62,,854171,WHIRLPOOL,,,,,,,,,,,,
0E5EA2F4-0C72-4DC0-8679-9BE11CB705C5,,KH01AA048,CARRIER,,,,,,,,,,,,
0E60D7A8-8EB2-47D8-AF30-8A314C4E6168,,23E75,LENNOX,,,,,,,,,,,,
0E787DEE-BB0A-40B6-A2B1-9443F1D14BF8,,76B0001N06,COMFORT,,,,,,,,,,,,
0E914140-8640-4B90-BA4F-492177E1E231,,1001218,HEIL,,,,,,,,,,,,
0E9F3EF4-109B-49A0-98F1-1430B46904A0,,FLR00650,TRANE,,,,,,,,,,,,
0E9FED1B-E183-45C7-95AB-04AFED0B958F,,5230A20064A,LG,,,,,,,,,,,,
0EC7001F-41EE-4B6B-8847-83A4F360A9FE,,8142546004700,CARRIER,,,,,,,,,,,,
0ECDA904-BAB0-4CD1-A100-EB972D67B406,,FLR01486,CUMBERLAND,,,,,,,,,,,,
0EE190CA-BE5B-45F2-B22B-91A7FD64B4BD,,5303285479,SEARS,,,,,,,,,,,,
0EEC9729-7FF1-4D8F-9B81-C98F3FF2EBA5,,11122059,GREE,,,,,,,,,,,,
0EIXOKFK2M36VA9L5GWRBLGMHUD5BT5TBFVS,,5303320285,FRIGIDAIRE,,,,,,,,,,,,
0F038474-8F65-49FB-9DCC-20F786BC647C,,20X16X2,YORK UPG,,,,,,,,,,,,
0F0FB773-D062-45B9-938C-8BED71A0A761,,P-8-10781,LENNOX,,,,,,,,,,,,
0F127562-796E-4CDC-BC66-92E82AEDA7ED,,201131320312,COMFORT,AIR FILTER,,,,,,,,,,,
0F14098B-DD75-4B98-AED5-28B533F61290,,S1-2940-3391,COLEMAN,,,,,,,,,,,,
0F14A578-FD21-44F4-80AD-4A8B83BF95B0,,E299X01,CARRIER,,,,,,,,,,,,
0F14F276-E8DF-452F-A7AF-9C06FDE9DAFC,,T111570018,CARRIER,,,,,,,,,,,,
0F20DA5A-77DD-433F-BDF9-BC1648BB7C14,,FLR00533,TRANE,,,,,,,,,,,,
0F246983-FDDD-44D1-A2EE-631689978DFC,,12122000012000,CARRIER,,,,,,,,,,,,
0F2C004B-3A65-4798-B3E6-FC681D47D898,,158823,CENTURY,,,,,,,,,,,,
0F370134-88DA-46CB-AB54-99EE2DADDA97,,03097,CARRIER,,,,,,,,,,,,
0F39193D-496C-4591-BAE1-DDF17F31888D,,7002-5506,WEATHERKING,,,,,,,,,,,,
0F58D921-F6C7-4E2B-8BB1-487B5058A447,,A4036001,AMANA,AIR FILTER,,,,,,,,,,,
0F5B21D9-E8BF-4A87-A1FD-166816630389,,FNCCABCC0024,CARRIER,,,,,,,,,,,,
0F728E24-2E3C-4EDE-9047-682387BADB23,,FLR01185,AMERICAN STANDARD,,,,,,,,,,,,
0F972039-CE95-4BDB-A667-BB38D964C09E,,8733920349,BOSCH,,,,,,,,,,,,
0FAB1CB2-1F7C-4181-B0EA-28CA19A9AB8D,,S1-02838508000,YORK UPG,,,,,,,,,,,,
0FD3D9A8-8959-41EB-ABE1-6973D0C97861,,P-8-10876,LENNOX,,,,,,,,,,,,
0FE505ED-BB71-4702-BDBB-90AEBA8B49CC,,S1-02625557700,YORK UPG,,,,,,,,,,,,
0FE77B91-F425-4FC9-85B0-89D5ABB13217,,R1000308,AMANA,AIR FILTER,,,,,,,,,,,
0FEA51CE-1973-44DB-BFB1-DF222BD80FA9,,54-17531-08,RHEEM,,,,,,,,,,,,
1005B706-8839-40C9-81A0-A2EFECA87014,,P102-0855,CARRIER,,,,,,,,,,,,
100C4956-6B03-458B-9D71-65F7BD359F3F,,512564,WHIRLPOOL,,,,,,,,,,,,
1012E35B-62F2-4871-9721-17101D09B7AC,,1171653,HEIL,,,,,,,,,,,,
101816AC-316A-474C-8449-0F046BD2AB84,,S1-02638079025,YORK UPG,,,,,,,,,,,,
10594CCB-51B3-4921-9693-E84B647BC498,,FLR01584,TRANE,,,,,,,,,,,,
109146E5-25AD-49F4-B4E3-18AA245D5A8E,,16X25X2:,GOODMAN,AIR FILTER,,,,,,,,,,,
10C1E5CC-11AF-465E-9E8D-0FFA1236C5A1,,S1-07320960000,YORK UPG,,,,,,,,,,,,
10F5FB5D-CAEA-4BB1-A623-4A825F6116D0,,LB-10042,LENNOX,,,,,,,,,,,,
10F7546B-90BA-4D86-B337-3A0DC71F9ECF,,30600,,,,,,,,,,,,,
110305A8-62CB-44BC-8102-C7248B1F9040,,54-17531-09,RHEEM,,,,,,,,,,,,
111FEDDC-1896-45E1-814A-A67C231BEE77,,A4635702,AMANA,AIR FILTER,,,,,,,,,,,
11410662-61F5-4F99-97F9-BAACA0D287FB,,2373890,HEIL,,,,,,,,,,,,
11748545-716A-4BB4-A8D5-2FD03E40F240,,WJ85X179,GE,,,,,,,,,,,,
1178226F-7C33-4DA2-8300-772B8711C40E,,3016117,SEARS,,,,,,,,,,,,
11AC2E0C-E085-453A-B717-C01ED4C73BB1,,S1-02624094000,YORK UPG,,,,,,,,,,,,
11B48306-CD47-4342-B645-E03E4244B35A,,21881,NUTONE,,,,,,,,,,,,
11B4A8FF-14DD-49BD-9B82-925D84CE2F97,,FLR01075,TRANE,,,,,,,,,,,,
11BBA3D4-B0B0-4A34-BBF7-BFD32C69CA6B,,328111-404,CARRIER,,,,,,,,,,,,
11C0FBDD-9D63-492E-ACA5-2C427CC02760,,59P503B27,YORK UPG,,,,,,,,,,,,
11D8565E-8EF6-4696-B144-BAFA6427794D,,8733805322,CARRIER,,,,,,,,,,,,
11DF5887-8199-4FC7-833E-75A0085017FF,,FLR00854,TRANE,,,,,,,,,,,,
11F5765A-D347-446F-8D9F-2036D2AA8FCD,,E17320100,MITSUBISHI,,,,,,,,,,,,
11F878DE-C7D9-4CD7-A415-4B18CB0B1EAB,,4904,,,,,,,,,,,,,
11F98D17-37A2-402D-B673-45AEDB15B059,,D9936201,AMANA,AIR FILTER,,,,,,,,,,,
1202F11B-4928-48F7-8C46-A4EF52BB48CF,,FLR01488,CUMBERLAND,,,,,,,,,,,,
120FB958-93BD-4733-999D-525FCBA6DA4B,,9043-406,BARD,,,,,,,,,,,,
122CA775-E8DB-4F6C-8A07-55D41B7C34CB,,11122005,THERMAL ZONE,,,,,,,,,,,,
124A0EB0-B5D7-45E8-85DD-FF5E17571AEA,,R0139431,AMANA,AIR FILTER,,,,,,,,,,,
124DE430-C974-41B0-B2A3-479BA4A118CA,,DHLF14,WILLIAMS,,,,,,,,,,,,
127F912E-3242-42C2-8222-891EFCA75954,,8540230824000,SANYO,,,,,,,,,,,,
12806670-7ADA-4C1E-922A-F2F4E8171D2A,,2373826,COMFORT,,,,,,,,,,,,
12A19C60-BE24-4233-B6D5-52B5EFEE0D24,,59B503B24,GEOSMART,,,,,,,,,,,,
12CD5F7E-DDF1-4289-97A2-A259D4EA49C9,,8733927486,BOSCH,,,,,,,,,,,,
12E22ACE-FA86-4A79-ACBA-35B4EBFC86DC,,78L91,LENNOX,,,,,,,,,,,,
12E320C3-57A4-492D-809F-D1296E8766DE,,S1-1214-3021,COLEMAN,,,,,,,,,,,,
12F97269-D8C4-462E-83F1-758561BE6359,,1151026,HEIL,,,,,,,,,,,,
1304B27E-F5DA-4C3F-A6A4-379A7CEF08A9,,16X38X1,LENNOX,,,,,,,,,,,,
130D03B6-B6A3-4FAE-84CA-0EA00B613F5A,,P-8-7824,LENNOX,,,,,,,,,,,,
131D0988-EBFC-4A23-B48B-78174B13D927,,51302909600,TADIRAN,,,,,,,,,,,,
131DE0C5-99E8-41AB-8EAB-F5AF984D90D2,,71718C2,CARRIER,,,,,,,,,,,,
1324B760-03E8-4428-995A-E1D86DE16A87,,1121-20480-013,CREST,,,,,,,,,,,,
13262827-8AF8-4566-888C-454DA74BF94F,,WJ85X191,GE,,,,,,,,,,,,
132E6459-934B-42A4-86C6-5655A2B4D200,,11122204,GREE,,,,,,,,,,,,
1337DB01-7635-41CC-8103-60D00DC5C99A,,81199,MARVAIR,,,,,,,,,,,,
134206AD-6335-4CBC-8F64-1B7049BFA3BD,,19879,NUTONE,,,,,,,,,,,,
1348396D-A664-451C-82A1-A2268AC1C247,,2373895,COMFORT,,,,,,,,,,,,
135EABF3-E48C-49DD-98DF-E99FF4FBC22A,,R01029500,MITSUBISHI,,,,,,,,,,,,
1381B2E0-EEA4-48A5-8EE0-AFDEE8EE00BA,,R0610027,AMANA,,,,,,,,,,,,
138B5EB4-7F3F-4C38-BEA5-03AFDB255C59,,FLR04225,TRANE,,,,,,,,,,,,
1398C8D8-4E17-4932-953A-3D93A9D0B5F6,,59B503B02,GEOSMART,,,,,,,,,,,,
139ABE86-281D-4D22-BFB4-731B42B2ED7F,,11122022,THERMAL ZONE,,,,,,,,,,,,
139DF5DB-9FE8-4499-84BB-FE1F293A0E41,,1051928,SEARS,,,,,,,,,,,,
13AC05EB-C7C4-42A6-972D-0EF649759503,,8733935279,BOSCH,,,,,,,,,,,,
13B0EBB4-79BB-4ABF-A3EE-33EA6FBE5A58,,FLR00250,TRANE,,,,,,,,,,,,
13BB180A-7FFF-4EF4-B73F-9238B74F012D,,11725202,GREE,,,,,,,,,,,,
13C7DBAB-B995-457B-B0EB-89C640E28DFC,,602858,SEARS,,,,,,,,,,,,
13D54B2A-54DF-466A-B2C3-34D670FBC7E6,,570-009,BOSCH,,,,,,,,,,,,
13DBD33A-2AC1-4A17-B69D-796FBEEF824C,,R0139410,AMANA,AIR FILTER,,,,,,,,,,,
13E577DB-8A27-423F-B628-0C8590BF73EC,,024217200,MCQUAY,,,,,,,,,,,,
14018C7D-25FF-4491-A039-81A9155BC10C,,51YA680001024,CARRIER,,,,,,,,,,,,
1409037C-D576-4E1F-A55C-2F1755DBC303,,1521409,GOODMAN,,,,,,,,,,,,
141784D7-DC4D-46F4-A52C-6E5555A5C26C,,FLR06453,TRANE,,,,,,,,,,,,
1441F3E1-7ED8-4FAE-9E48-BFF421D46F6B,,RC-219-29,RINNAI,,,,,,,,,,,,
14830836-7516-40C3-9483-5F14284B7E73,,X267801,LENNOX,,,,,,,,,,,,
14909F92-032B-46FD-B1BE-F7A019AE22E4,,37F71,LENNOX,,,,,,,,,,,,
14B045B4-6834-496B-965A-DC7C5208F38F,,2300,,,,,,,,,,,,,
14B50EEA-F628-42A1-B26C-243EA1AB69B2,,S1-02610547000,YORK UPG,,,,,,,,,,,,
14C80339-A7EB-4BC7-BB83-F7782918C78E,,7003-036,BARD,,,,,,,,,,,,
14C953D7-112B-432B-963B-2206CA54CD14,,MAC1100FT,MITSUBISHI,,,,,,,,,,,,
14D559A7-B588-4ABE-B909-5C3D884BD8DE,,201187090532,CARRIER,,,,,,,,,,,,
14D66071-0D57-4263-9AF3-4257C623A0D1,,7002-105,WEATHERKING,,,,,,,,,,,,
14DC4897-864D-4870-B84E-982910632B9B,,1121-20480-011,CLIMATROL,,,,,,,,,,,,
14E32B42-2197-4F1D-97EB-84E54ADE1852,,WW85X33,TRANE,,,,,,,,,,,,
14E8C4EE-4F0E-4FC6-9407-96CBE63DFB4F,,BFY85X002,TRANE,,,,,,,,,,,,
14F8C38D-405C-4F98-89CB-18631BAC2B68,,5303295575,SEARS,,,,,,,,,,,,
15026E8B-E385-4709-87BB-24B23EBDA60F,,613487,HEIL,,,,,,,,,,,,
152B19D8-B238-4823-BA2B-B928B2F5306A,,S1-4032302,COLEMAN,,,,,,,,,,,,
15395DD1-7065-49EF-93CA-55900E3C1DFD,,Z04F013,DETTSON,,,,,,,,,,,,
1540D57C-7485-4569-8AEC-496041F41996,,67304306,FRIEDRICH,,,,,,,,,,,,
1568C2F0-545E-46F9-B169-59AB35DE64F6,,51YA680001,CARRIER,,,,,,,,,,,,
15843ADE-0C04-46F9-967B-758C2AC2988F,,30RA408862,CARRIER,,,,,,,,,,,,
15914251-A461-4128-8AC6-1218F9B79858,,89900802,BOHN,,,,,,,,,,,,
15A98451-0BD6-4685-97E8-EE50148C8552,,KAACHF1001MED,CARRIER,,,,,,,,,,,,
15ABA898-715E-4D0C-88C1-161974734D44,,1176284,HEIL,,,,,,,,,,,,
15BD5B19-0641-40A7-8B1E-2C22B03AC3FD,,B03300495,NUTONE,,,,,,,,,,,,
15E4A442-5DF2-47E7-B232-FAAC1B43A647,,315914-403,CARRIER,,,,,,,,,,,,
15ED2B9D-4348-4DB4-B3BC-A6AB63993751,,5303302866,WESTINGHOUSE,,,,,,,,,,,,
15F178EA-E972-4649-B124-816C04DF554C,,S1-02623240003,YORK UPG,,,,,,,,,,,,
15F1AFDB-5453-45D3-ABD7-BAFDE6F3A29F,,S1-02631446000,YORK UPG,,,,,,,,,,,,
16136425-10F9-4E79-BB69-AB55F9A76B78,,5200-29,WEATHERKING,,,,,,,,,,,,
16138971-521C-4257-99DB-E7BA8A8DF97D,,P-8-4523,LENNOX,,,,,,,,,,,,
1613E732-A38F-473F-8BEA-9183EBF9F6CC,,227833004,HEIL,,,,,,,,,,,,
16205195-FF70-449F-B683-FE695CF38C47,,859236,WHIRLPOOL,,,,,,,,,,,,
16305DDE-ADC8-466D-85F9-EBD0D385AE1D,,UV0293,CARRIER,,,,,,,,,,,,
1648735A-FC72-4D4A-A5EC-329100B06750,,54-25053-67,RHEEM,,,,,,,,,,,,
164B6219-CA81-4E26-80A6-B23829D2CF96,,T7WE03501,MITSUBISHI,,,,,,,,,,,,
1657CFA5-7500-43A9-BB1E-D7CC688CFA82,,RC-409-21-2,RINNAI,,,,,,,,,,,,
165A481D-7A64-4D1D-BF40-CE761A220FD1,,S1-1214-2501,COLEMAN,,,,,,,,,,,,
1670F6D8-90E3-4BF3-AFE3-47E56AB3E242,,CEL00007,TRANE,,,,,,,,,,,,
1686B69E-1519-4921-A9A1-468A4876511B,,FLR02724,TRANE,,,,,,,,,,,,
168AC1E9-B03B-4B39-993B-2351C42F99B7,,C4855606,AMANA,AIR FILTER,,,,,,,,,,,
16B8AFAA-E013-4C3F-9884-CFD529F6C358,,5303320285,GIBSON,,,,,,,,,,,,
16C11BE7-0562-46C5-BEE6-0383B67E0CB8,,315914-402,CARRIER,,,,,,,,,,,,
16E15640-EF6C-4B25-BA65-52B8B30DD560,,7004-052,BARD,,,,,,,,,,,,
16F088B4-8C1F-41A2-A85E-7F840B3E1404,,53KN2C30100,CARRIER,,,,,,,,,,,,
16F6FDFA-CFFD-4D75-AB50-0E4A99A8AF56,,WJ85X10041,GE,,,,,,,,,,,,
172ECE86-AB8B-496F-802A-3B9CAFBF62E5,,KH01AA591,CARRIER,,,,,,,,,,,,
1733BCBF-F5E6-4F4D-B937-5D8FCB7F71F4,,S1-02603612000,YORK UPG,,,,,,,,,,,,
1739DC2D-93D5-4AA1-B527-D3C0EEDE1E50,,S1-02603614000,YORK UPG,,,,,,,,,,,,
17522261-B4C8-454C-B270-96613E6F7917,,54-17532-08,RHEEM,,,,,,,,,,,,
175564AB-97E2-48F1-A45E-8145E70975D5,,201121790244,MIDEA,,,,,,,,,,,,
175BC4A9-0447-4DF9-918F-278F470986BC,,16X22X1,CARRIER,,,,,,,,,,,,
175DB4BB-1AC5-4DBF-965C-86D9081F0A0A,,130616-64,CARRIER,,,,,,,,,,,,
1767FBD1-BC82-4BB0-9372-CEB5CC6F223E,,8733907914,BOSCH,,,,,,,,,,,,
17AEED2B-28E0-4ACF-93B6-A9EC197C0E79,,WP85X10006,GE,,,,,,,,,,,,
17B86FF1-4FA5-4E3C-A5E2-D51810B46DE1,,610046,TEXAS FURNACE,,,,,,,,,,,,
17C5FD4F-E1CD-4DD7-BD78-5D97888D8F17,,20075301,AMANA,AIR FILTER,,,,,,,,,,,
17D3F26B-921A-4867-BEF3-B6E6808FDC76,,52CQ500814,CARRIER,,,,,,,,,,,,
17D9DF0F-C309-461D-84E8-D9D22D105314,,S1-02628048005,YORK UPG,,,,,,,,,,,,
17E864B5-161F-4921-846A-9FEC67BD1AFE,,Z04F007,CARRIER,,,,,,,,,,,,
17FF096F-E2AA-4476-B599-2BF9562E3C0A,,E000327H01,CARRIER,,,,,,,,,,,,
18191448-557D-4A91-A7A8-324A6ED81A9E,,FLR01945,TRANE,,,,,,,,,,,,
183628A8-489D-4C5E-8004-04447472E738,,12100204000719,CARRIER,,,,,,,,,,,,
18648C4F-70CB-43A9-BA65-F908CE516E5F,,948-2210,YORK UPG,,,,,,,,,,,,
1884D608-CD56-45F7-8049-017CD4D979EC,,D9601804,AMANA,AIR FILTER,,,,,,,,,,,
1885193E-D859-4FCC-B70C-CEF1EF866486,,59B503B24,YORK UPG,,,,,,,,,,,,
1895A4C4-D65C-4789-84E6-EBAB1A5A2662,,24194102,FRIEDRICH,,,,,,,,,,,,
18B10CD1-04E5-42DC-B355-673AE84F71F7,,668932,GIBSON,,,,,,,,,,,,
18B14483-3438-4B48-A6DD-F24349910F4E,,S1-02647812000,YORK UPG,,,,,,,,,,,,
18B1DF9A-0298-48A8-B7C6-1FCA3F2BE99D,,12X24X1,YORK UPG,,,,,,,,,,,,
18CFC7B0-9B1E-4812-B862-6A8963B51927,,RXRY-B01,RHEEM,,,,,,,,,,,,
18D4C4DD-018D-455E-91FD-5F16E5C5E4B6,,570-002,BOSCH,,,,,,,,,,,,
18E76A54-5095-4B8F-B4FD-2179C90877EB,,FLR06063,TRANE,,,,,,,,,,,,
18EA6319-833A-41A2-B877-53B10DC69A6E,,FLR01114,TRANE,,,,,,,,,,,,
18EB2A1E-C1BA-4D86-AE80-642BB5DA975C,,S1-DL1112220403,YORK UPG,,,,,,,,,,,,
18EED8BE-707D-4E68-9B31-03F3F7271702,,FLR00541,TRANE,,,,,,,,,,,,
18EEF6C9-F7FF-4805-9729-C47C2005643B,,X119401,LENNOX,,,,,,,,,,,,
18F6335D-8E43-4FE5-B0FE-D4643277A1B0,,54-42541-03,RHEEM,,,,,,,,,,,,
18FD7529-157C-42C8-8BA0-3FF3C9224359,,P507-8569S,CARRIER,,,,,,,,,,,,
18FE1397-8A69-457C-8D11-86B72EB06228,,59B503B08,GEOSMART,,,,,,,,,,,,
1943AF18-6D02-4CBA-8CD5-962B290477F5,,7004-015,BARD,,,,,,,,,,,,
194B494B-D520-4D95-9439-31385F3BB4BE,,FLR00229,TRANE,,,,,,,,,,,,
195C3CEA-D210-49FD-9F54-C315EA7350EF,,FLR01053,TRANE,,,,,,,,,,,,
19691830-3A39-4E43-947E-C60D564B4A0D,,D5427301,AMANA,AIR FILTER,,,,,,,,,,,
1982300D-F78A-489F-9283-C4E7261D2225,,LB-7823,LENNOX,,,,,,,,,,,,
19A1C09E-68ED-4A92-B9C9-B7460BA16809,,7004-011,BARD,,,,,,,,,,,,
19A8183C-1A79-491B-99FF-B3BC8619466D,,649958,WHIRLPOOL,,,,,,,,,,,,
19B91198-0050-4C6B-A0AD-7D9712D1A64C,,70190220,SEA BREEZE,,,,,,,,,,,,
19D0EF01-6B0B-45DF-A916-8C4C9C371597,,E12915100,MITSUBISHI,,,,,,,,,,,,
19DBF169-2968-4D39-8370-60F5DFB6B7BB,,GX484401-2060,MOVINCOOL,,,,,,,,,,,,
19FFE266-1B55-4B75-BB13-A92EE67647B1,,18X18X1,CARRIER,,,,,,,,,,,,
1A0BAF8B-6586-48AF-BA35-1FDDDCC6FD98,,KH03DU350,CARRIER,,,,,,,,,,,,
1A240BD9-8824-422A-B0DE-31BC7E1ABD40,,201120490141,MIDEA,,,,,,,,,,,,
1A330D12-C469-4F62-A4A0-D994FDACFEE4,,100509-01,ALLIED,,,,,,,,,,,,
1A35E69F-B05C-40CD-BA0F-685817AA8675,,1164162,WHIRLPOOL,,,,,,,,,,,,
1A48EB1E-94DF-4EB0-9E29-EA4364293133,,201170200019,CARRIER,,,,,,,,,,,,
1A67AE07-43F2-43EE-A77E-C6F2CF37876F,,FLR01567,TRANE,,,,,,,,,,,,
1A7536F6-686E-447D-B38A-97088165AD57,,227833-3,TRION,,,,,,,,,,,,
1A8E138B-8B7B-45B6-9C12-8875381DD5FE,,WG85X8,TRANE,,,,,,,,,,,,
1AC3B009-D9AA-4F7C-BA79-72D5DBFA530A,,52CQ500144,CARRIER,,,,,,,,,,,,
1ACECBA7-7E86-42A6-B64F-AF78855A2B89,,201121190321,MIDEA,,,,,,,,,,,,
1AD036A4-6F7E-43BA-8165-123A1F6877CC,,51301030400,CARRIER,,,,,,,,,,,,
1AD8820F-32F6-4866-9D4C-C24CB2E82FC3,,40QZ43180253,CARRIER,,,,,,,,,,,,
1ADE122A-1706-41F1-A4DD-2679BDFBDC35,,10373002,AMANA,PLASTIC AIRFILTER,,,,,,,,,,,
1AE51C06-53D7-4C22-97FD-42F758B4E3C4,,FLR00634,TRANE,,,,,,,,,,,,
1AFDB997-5BD1-4812-9D26-1B496F42BFE9,,11122089,GREE,,,,,,,,,,,,
1B0B6D8A-2FA4-411C-9B32-E1D4561E2A6F,,54-19655-18,WEATHERKING,,,,,,,,,,,,
1B17E3F3-41EB-4E31-BDF8-7B6953E00AED,,1167298,SEARS,,,,,,,,,,,,
1B1B2DA5-8A1E-4E33-891C-E7DA23DF83DC,,U41002500,MITSUBISHI,,,,,,,,,,,,
1B386E91-CF71-4501-AEC7-EC48A4A8899C,,KA01AA070,CARRIER,,,,,,,,,,,,
1B3C33C7-C2F4-45E2-9607-30832187A71B,,Z04F004,HEIL,,,,,,,,,,,,
1B4D97F5-5FFA-4CC9-A3F8-C46297EA3562,,23G82,ALLIED,,,,,,,,,,,,
1B67E911-759B-4602-A494-F7A59D6E9EA8,,38543B003,ARMSTRONG,,,,,,,,,,,,
1B6F4EEB-94FF-4E5A-BDDA-E38E6A8E0FD7,,46F0169GNP,CARRIER,,,,,,,,,,,,
1B76350A-6EE0-405B-B0E2-AAECF36A5A21,,C9445104,AMANA,AIR FILTER,,,,,,,,,,,
1B9173A1-EE3A-48E4-8E41-EB1ED67A2535,,1121-20480-011,CREST,,,,,,,,,,,,
1B91CCA6-49F0-48FB-944F-C8F9AC3DD616,,54-41316-04,RHEEM,,,,,,,,,,,,
1B9C29C8-3A53-490B-BAA6-BE63D9C3E91D,,FM210,YORK UPG,,,,,,,,,,,,
1B9FCE10-5105-489B-9E12-73507F852764,,AE-59375-04,RHEEM,,,,,,,,,,,,
1BABD7DC-F8DD-4934-97F1-52630B748A64,,K9315014016,FUJITSU,,,,,,,,,,,,
1BB6B1CB-D859-4FF4-9509-6621A45482F8,,27903C17,CARRIER,,,,,,,,,,,,
1BE910CC-C71C-4CDD-82EF-A7BE82E03339,,T2W516100,MITSUBISHI,,,,,,,,,,,,
1BEEC788-C238-47D3-B2C8-E41B0035EDC1,,50DK504912,CARRIER,,,,,,,,,,,,
1BF4650F-42D9-4ED4-8528-8F7FC130AD60,,KH01AA450,CARRIER,,,,,,,,,,,,
1C275513-D653-4964-A3EE-76CCAC061B69,,50HJ541036,CARRIER,,,,,,,,,,,,
1C2ED420-F7E0-4976-BCC3-4DF90E15C2C9,,FLR01057,TRANE,,,,,,,,,,,,
1C54D36D-EE93-4E63-8667-B72B3B6A3277,,7003-040,BARD,,,,,,,,,,,,
1C65B95A-F675-42C7-ADE0-3B54E8DA4952,,76B0001N12,CARRIER,,,,,,,,,,,,
1C93456E-33B5-4199-8E42-E8CD670933B2,,201101100043,CARRIER,,,,,,,,,,,,
1C949D23-A422-4452-A0AA-4676F743EFBA,,2373890,COMFORT,,,,,,,,,,,,
1C9BEE2F-F11D-478E-BA87-FFB63962566F,,FLR01608,TRANE,,,,,,,,,,,,
1CA61ED8-93D1-432A-B163-F6FBFAA22908,,S1-02628050023,YORK UPG,,,,,,,,,,,,
1CA99846-D03E-45A6-B21F-853BF7BF5C21,,FLR00229,CUMBERLAND,,,,,,,,,,,,
1CB2A53C-9545-4A3B-AF76-1988EBE7684A,,2373900,ARCOAIRE,,,,,,,,,,,,
1CB5CE0B-3EE1-4A66-AD25-83307CD6DDAB,,M370051,AIRTEMP,,,,,,,,,,,,
1CC87FD4-6EA6-430B-B2EC-97574298C3DC,,AE-55052-01,RHEEM,,,,,,,,,,,,
1CFBBCCB-0A1A-4BEA-A988-61C4C8EB6B70,,D5183301,AMANA,AIR FILTER,,,,,,,,,,,
1D00B82A-DE7C-425F-8022-A56477AF22EB,,1665147,COMFORT,,,,,,,,,,,,
1D074156-B7ED-41C1-B591-69D718CDD7FB,,2040-0004,HEAT CONTROLLER,,,,,,,,,,,,
1D0A3B91-22E6-4DCD-88CB-F9402DE06495,,1690233,COMFORT,,,,,,,,,,,,
1D128A89-F278-49C4-B36F-B8A930FE5268,,73TC400101,CARRIER,,,,,,,,,,,,
1D33E5E1-8F78-4564-AA98-A71F6B81509A,,333N27A,HEAT CONTROLLER,,,,,,,,,,,,
1D3F1719-6B15-4528-964A-64B0F9129024,,FLR01072,TRANE,,,,,,,,,,,,
1D675014-ACF5-4689-B4C9-FF9C5937F79A,,9315014016,FRIEDRICH,,,,,,,,,,,,
1D70A787-DE9E-430D-AC89-579233C4B90E,,20151000,BROAN-NUTONE,,,,,,,,,,,,
1D768CA0-B361-4DF6-8489-2D82444974F7,,C4267601,AMANA,AIR FILTER,,,,,,,,,,,
1D76F8D4-59EF-4C9B-BB39-51DF412EE40C,,8733920354,BOSCH,,,,,,,,,,,,
1D784DB0-F606-4902-80D0-E118080C2864,,53KN1A30240,CARRIER,,,,,,,,,,,,
1D7B8263-810D-470C-9D9B-7E24F51DBA20,,227833-004,CARRIER,,,,,,,,,,,,
1D8A71A4-9089-489E-B12C-10E7F416DE26,,T111570002,CARRIER,,,,,,,,,,,,
1D9304DB-18A1-46AF-97DD-C19B938EFAAE,,S1-02625532000,YORK UPG,,,,,,,,,,,,
1DA068E0-F71F-44FE-B021-C4B0569F3F89,,100190127,SEA BREEZE,,,,,,,,,,,,
1DA9D900-386A-4A46-B105-A97926A6D073,,4012537,DAIKIN,,,,,,,,,,,,
1DB203B8-8BBC-49CF-8C84-B3B3CC97D59B,,48EJ402942,CARRIER,,,,,,,,,,,,
1DB8EFEE-41DD-4596-AA53-281505A0BAE4,,FLR01440,TRANE,,,,,,,,,,,,
1DDEB27A-CB2A-4814-9CBB-E63C118252AE,,FLR00227,TRANE,,,,,,,,,,,,
1DEC3AB1-B322-4161-9191-DE5E243BE165,,54G11,LENNOX,,,,,,,,,,,,
1E06D780-BBFD-4F3B-82E5-FDD3DFB50CC4,,54-19655-24,RHEEM,,,,,,,,,,,,
1E1262DE-A092-416B-9EA5-D02C00D29894,,S1-02630219000,YORK UPG,,,,,,,,,,,,
1E198FDA-8E18-4721-97FF-8E2C4568D57F,,8733907911,BOSCH,,,,,,,,,,,,
1E2A2F5E-BA03-43E8-9C3F-164E962ED103,,9460-0360,CARRIER,,,,,,,,,,,,
1E2DFBCB-1D70-402A-A44B-0B399F93C0EF,,030-A-055,KOLDWAVE,,,,,,,,,,,,
1E460EA9-9B77-4A07-93D4-E87EA3128279,,43180272,TOSHIBA,,,,,,,,,,,,
1E535F05-F245-4671-9CAD-9BE674FACC15,,5231A20004A,LG,,,,,,,,,,,,
