part_id,show,part_number,part_brand,subcategory,part_image,application,gas_type,voltage,terminal_TYPE,mounting,tip_style,ceramic_block,pilot_btu,orifice_diameter,pilot_tube_length,lead_length,sensor_type,steady_current,temp_rating,time_to_temp,amperage,cold_resistance,max_current,compression_fitting_diameter,probe_length,rod_angle,length,height,width,ingress_protection,certifications,nema_rating
7418D08C-C7F6-47BC-B4B2-0C9E3DEFDDEA,,ELC00017,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74233D45-C25E-4EF9-B3A5-E9165DC36BDB,,P-8-9884,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747DC61C-DB7E-4A2A-9179-159FD8389362,,7310560114506,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74E242AD-BC58-460E-BF17-3C7D5AFB2998,,5H71938A2,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7530676F-966E-4A58-8F23-6D8DD172A519,,62-23556-13,MCQUAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75480507-DD07-46D8-87C2-4B59B7508DB8,,M7509,GE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75581AE0-6170-4B02-A7C2-2FAB15D80512,,J38R03421-001,BEACON MORRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757F2319-4B50-4830-ADB4-FDEA7247EF00,,3H0374540002,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758B5815-885D-4FE0-AC65-D7153473780B,,S1-37301366000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75BE7BB3-BDC2-4393-8B06-FBF49F4CC14F,,31812-002,WAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75EAEC7F-34F0-4C18-BBEF-8A041B8F91A6,,632323,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762C02C9-9E51-4997-AB29-60B305E0AC77,,099059-05,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762F87F4-DF7E-4FB6-B5CE-54B1BF76EC54,,B1308801,AMANA,DIRECT SPARK IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763E24D3-6C0A-4A3A-9080-44D9A40FF86D,,93G50,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76527970-2340-4194-B459-D58395BC2F10,,3H32137C8,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76AD3D6A-73BA-421C-8E9C-40590CC28D07,,34540,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7710B2AA-5A2C-4D16-AB6D-A38CF679F15E,,1380603,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7739B01B-5165-424A-B6E0-666E14D6C382,,62-21612-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7744C064-F9D8-4F26-8B75-6A41FB4CCDFA,,91463,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7756D9D1-76ED-4E70-8DD6-4026253227FF,,WTR2535,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7763F6E0-236E-4ED3-B191-2B2D5EAE9700,,99C11,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777AB96A-FCDE-4869-9C9B-75949E7FB651,,RH622244101,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779BC410-A651-4963-8417-0D4A7C86192F,,BNR00443,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77BE0693-4424-4D0C-9765-B75E0B63FC82,,48DP500623,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77EC0613-E693-4504-84FD-93CDC67194C9,,ELC00022,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7833057D-7FB3-4963-8DA9-E648B01AAE4E,,PS-2775-1,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785F6E1A-FBE6-4402-AC22-A854CDE89807,,1070685,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7861E487-2747-49F5-8BFC-0D4BD77DB97B,,6096-5606,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7870DC17-5158-446E-BF7A-D5838869DEF7,,R0198474,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78A9E5BB-5B9E-4C8C-A64F-B65C853F4A10,,P322954,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790B0D5B-2568-4781-B558-D46390A1B1E7,,P671-3152,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79187C0B-9EC3-4DEC-834A-3BE4C8EF52DF,,20270801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79396ACB-CD30-4C63-9D4F-5090CF6FC2A4,,69L17,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941AB2A-5803-49AC-BD04-822DDCA6D8E8,,62-21024-01,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798BF026-CDC7-4A01-938E-31FA731328AF,,2061-165,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79C23271-A959-4A8B-A5EC-A91B50C3C196,,903179,GIBSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7A66FB14-BF03-449E-ACC4-5EA599D6923C,,WTR1001,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7AA77C36-552F-4FB8-9035-3C4CBE8C8525,,R0198459,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7AD9927D-3EAB-4C4A-8966-FA818DA5002F,,WW37X2,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7AEF8968-A108-42D6-9961-FB619004CE2B,,ELC00034,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B0156F4-B813-4446-BA0E-C3F550271196,,8201-5538,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B37326B-F6AF-4DB6-92EE-8A65CEACA728,,63210-001,WAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B3E1193-20BB-4B72-97B7-95C66D6BB502,,731-0-5601-13900,SANYO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B504817-293C-4078-A422-DD0D1C35A247,,S1-2566H3201,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B59898D-946A-4EC7-87E4-3F4F512EDD0B,,75M21,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7B73F6D1-248C-4A1D-9784-BE51A0BD4042,,731-0-5601-14400,SANYO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BA1A1E7-22E8-4A7C-9071-E5FAB624E875,,603195,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7BDE6397-7924-4B5A-AA0E-A2658E880E6A,,5782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C0311A5-F20D-452F-9F15-19405939565A,,902161,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7C6DE5F7-206B-42A7-8345-29721BF95C1D,,TP-3055,DETROIT RADIANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D06248A-8B50-4891-A541-9017CFF9A752,,108170-G1,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D4EB608-CCAF-450D-9164-97AE5B9DF727,,1003784,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7D563629-C275-4181-BCA7-F68309C0A728,,J38R6891-2,STERLING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7DA3875B-7B5E-4839-8312-BFA9BD67728F,,3H32135C3,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7DA52E65-3730-4811-9EBF-4B46169EB55C,,13H25,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7E268879-A960-4B9C-BA9F-F94B1B804375,,R0198183,AMANA,DIRECT SPARK IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7E6A9D55-F4B9-4D67-BA48-31BE73D1AEDF,,S1-02529043000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7E6E6FBA-A8C9-484B-B845-E153056F2881,,919000-0702,GORDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7E7CF748-5807-4D56-92A6-6DB81B0DE053,,WW35X4,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7EB332E5-0E19-427B-A63E-12CC7265E130,,P322392,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ED485AD-DAAA-479B-BF2A-59829FC0743E,,762139,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7EDAFE63-518E-4708-BAAF-888E18F9A79E,,111061,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7EF40019-4780-476D-8DFA-96CB039FB5F3,,62-21426-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7F260168-0563-46BF-8718-FC40242CCAAB,,87H70-01,DUCANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7F3DE27B-AF78-43F5-998D-EC889238B3C3,,WG37X11,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7F7A4AC2-6D93-44CF-A965-30B9B9F02438,,48GS400168,BRYANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7F830F46-96AE-4563-8A0B-F582D51F5EB0,,48165,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7FBC8761-E236-4FBD-917C-AB99CBE80DBD,,350001-2273,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7FFBADA1-CEEC-4BE4-ABA3-D72525F6D118,,PIT00017,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7GOI6T0EZK88PNLHI14AABLQLN0RJJ9NARO7,,302098000,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7QBNR596QAFEO14LBJD0ISM1ZQ8PS5VW9DZA,,632077,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805E3E33-E866-44EA-B844-DB6F7789BC54,,P322396,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807BCD37-4D5B-4B15-B62F-35D3CA3FBB98,,62-21613-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80915B58-E368-49F1-ACCB-146CBC774B2B,,51670U,BECKETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809602C6-E944-4A92-AE09-35AADC9C9915,,6096-5595,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80A8E95C-6D7C-4503-A244-20075471B229,,380611,THERMO PRIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80BB7B08-5550-44D5-8AA9-143A82B31972,,1173829,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80C0C24B-C7DA-4B7B-933A-A3F5F9F137D5,,98205,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80C14E9C-7559-4ADE-AEE1-57D087C366C9,,PIT00117,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810BE65D-605D-4F23-8DFE-0433CC7D9853,,PIT00004,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82455F77-A1F2-472A-A5B1-FA4A4F0EA23B,,62261,WAYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8290E957-5BB5-4827-A58A-1F2423F6F60A,,B120133-G1,PERFECTION INDUSTRIES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8296A6B3-5DE8-438A-AFE0-4E19029FAAFA,,74L58,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82ACBF23-8A63-45C8-AD91-E6D060585337,,62-24164-04,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8314C437-4059-427E-994B-530BAA6601BC,,BNR00045,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831A38C9-3FE4-4FE4-8D72-1B8243A0B2D2,,1665317,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833E3B29-5996-458C-850E-A74C824ACE6A,,1001635,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838D76AF-5FA3-4E3A-8B14-7777EEF186D7,,762132,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84361B6D-FB33-4780-9148-8DA56007CB14,,1380633,COMFORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84408313-A210-4BAE-AB1B-ADF5EF3DFEC4,,6096-5635,WEATHERKING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8462C00F-8CAA-4F43-A5AF-AE151C2D6252,,13H27,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84A2D7E5-CFA9-42E5-B613-B7CB6650FE03,,P-3-1068,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851A6F92-4FDB-4E2E-89AF-D5AA798A8145,,535-733B,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853084DC-4934-4BEE-B45E-9C4F5BF19493,,331930-751,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8543B0D6-08F8-4AE2-8951-FEFF642BD9C4,,S1-02547172000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85972C89-1EE2-4117-A7C6-C6FBF9A6DF2C,,120630-02,FMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85B087D4-7349-44CA-A8A8-A763973AA08D,,38322B001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85D4FCB2-A6B7-4910-AD29-631CDB8BDDFC,,48DC660006,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85E22D80-60B5-46A2-932C-0C9A35FBB0CA,,62-21192-10,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861930B7-01A6-4116-82AD-D9FDCA950C5D,,62-21612-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8626AEAD-46BD-4A23-B889-799D00FF0EB8,,L98071-05,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864F5B18-7DB0-4AF6-A5BA-B1D214CA3840,,2187002,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86633B97-73A0-4710-A67A-1A04DE07D473,,S1-02541219000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86679FFE-EED3-4279-ADC2-8F8AC13C7A2B,,PLT1044,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671FEC0-7C39-4791-8BBA-0DC63506B27E,,P323418,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868F8CFB-A086-44B7-A5B2-A2C8382B657B,,8553-6016,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86934043-0962-4C1F-A91A-CBE18CE1CAAB,,C243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86B393BE-E1B5-4D2F-955C-4FAD5696A345,,LH33CZ003,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86EA5A4B-280E-4FBA-9B34-47BC6549F28D,,R0198557,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86F5910A-F894-4B79-BE21-1CB0072A4656,,6311B1,COLEMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86KOY7PRGJ91857IO8U3I0UGNY05CQWG8DJF,,901997,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87168AD2-14FE-436F-AD24-22E568730081,,49123,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871R1CC7LY2CEQK0ZWLAD2BNUSS7EWCO11JM,,302101000,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872B5198-0D48-41BE-9EE8-271949DE58FC,,WW37X34,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87381595-CA69-4363-979B-1DB2DDEA68BE,,1007500,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8771BEFC-B691-44D3-B707-9EE00F501283,,5780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8793FA57-34EB-42A5-BBC6-958B960B4F3B,,41-412,GOODMAN,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87B206F9-9401-42D6-8DBF-7C5FED94805C,,G67BG-5,JOHNSON CONTROLS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87E22A43-16DC-4B23-8FE1-46167E1BC1DF,,28F88,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87E93CDC-C353-4BB6-8089-3AB2450C298B,,LH31RB215,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8851F4F9-851A-4C5B-A4A6-B83B71BBEDA8,,LH35XZ001,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886BFC06-4CEE-45D2-B1CE-6D9D6579DA26,,6094-5585,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888C17F7-8826-4662-A303-693741015534,,103594-04,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88E7E537-EE7F-4904-BA2C-565107188032,,120630-03,FMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8920880C-2F02-4F78-B439-1B87002AA05A,,P-3-1282,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892D3799-5CA9-465D-B294-A653978ACF8D,,62-21883-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89410490-8EF1-4CF4-9BB8-F4E5ED58C394,,175272,REZNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89AE5C52-44E7-46DC-A577-C147D1DE9C31,,LH33WM001,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8A010FB4-91F5-42C8-A2C6-87DE95E76382,,45-42375-01,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8A04AFD0-37DC-45A1-B9D1-7B52F5EE14C7,,87081056550,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8A8081C2-C089-42CA-83EC-D5547B4103F3,,62-22868-92,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8AE561F7-5175-4E92-8824-2AE3404654D3,,15L45,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8AY2WW89AVZK84V5GMW80D077OR65MTZHKF8,,102840000,MILLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B1D1982-B3C0-4CFF-94B0-9562FCC10A76,,1001344,SEARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8B2B086A-C9DB-46F9-B603-C82675B89437,,1665319,ARCOAIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8BC9B30E-B228-427F-80F4-E688EC4180CB,,120791-01,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8BCCCDD8-6821-4524-9C3E-5B77A15CC71E,,1380605,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8BCDB00F-6964-4C1D-8DD8-E02529640DD3,,K0S4550X07AX,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8BEE6375-A829-4E38-B58E-CBF5E90E5FF3,,100685-01,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8C66DCF4-FBFE-44F2-B5D6-61568894A0E0,,13H26,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8C6EE56E-36E2-419C-BDC2-3D9439BAB2FC,,921000-3510,GORDON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8C8FEFAE-7753-45D3-9150-2ECBF49E8BB1,,21009-020,HEAT CONTROLLER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D0DFB58-F7E3-4C06-90CB-A0370AB2C806,,IGN00054,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D5B84CD-23FC-48CB-AB1A-66A2DFC429A2,,L98071-03,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8D6A8C03-1A9D-41F4-A7A3-B1B8243F9FD8,,596-511A,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DAF61E5-3DC6-4F02-94B0-04535DBCEE2A,,18B50,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DD5659C-5584-4EB2-A901-0447F7C2C3A4,,LH33EQ024,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8DEA5E4C-F927-41A6-A01B-193FB11654CE,,632437,GIBSON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E3F74FA-2866-4DEF-9537-0CFFE5B479FA,,PS-2025,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E552BEC-C8FE-41BB-B947-FA09A85F640D,,S1-02525462000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E5D4C17-5E57-4630-8F3C-19A7D4DDB372,,P323215,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E7D197A-00D7-4841-A441-68550C674A21,,103594-02,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8E8624CD-EC5E-4F2E-8DB6-1DDA52D4FAD8,,904347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8EC48A35-8284-4E94-B300-AD0041A41F08,,62L15,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8F18BB9F-08CE-4748-8B0C-097C5B406525,,S1-TP380650,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8F901EF7-9C4D-40F4-AC58-7415310CD1A6,,10K86,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8FCDD698-25C0-4F2E-9AF3-9A2E7AD9095C,,862060,EMPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8I4RFMHOYV628I2J7WF45JRYVTYH5292VGME,,110342,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8JMKLUOXQUG3LKXBZBBVAY7LCZCV88CBQVIB,,6601020,NORDYNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90357FBC-C5AC-44C6-A4C3-CA514982369C,,3H32137C10,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
904B26EF-09E9-4A49-8646-06C1749F9797,,593-513A,HEAT & GLO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90764D2B-EFE3-497D-A36B-176FECC1A21D,,902162,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90820203-EDCE-4184-A04D-429EA31E976A,,62-22868-93,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90CA5560-FEAF-4916-A6B2-48527DE5DB2E,,LH33EW022,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90EA86AC-8F07-4357-A3DC-8437EF6F99C0,,7310560115600,DESA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90EA9689-CDB2-48E3-A901-32703ADD794A,,R0114702,AMANA,STANDING PILOT IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910E5D4D-855C-413A-B7D0-39A924930F0F,,510811640,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91712F52-887A-40D9-835B-08D02432B3BC,,910-3511,LUX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91716FE6-4051-42C5-AAB4-8BF2C412534B,,80K09,ALLIED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
919D5029-BB0E-4968-92FF-A8D6D879FF7D,,PIT00048,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91A07D20-8D1C-407F-AECB-39B80662B490,,PIT00022,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91A1A6F3-608D-4B7C-8593-62FA200FFA9D,,IGN00130,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91B06F2F-CDB4-4A2D-8DEE-E273E34F3473,,PIT00045,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9282758E-A0B3-4E3E-8249-089EF0419642,,1380625,HEIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92BC66C9-36AE-4081-AFD9-DAF6BCA1CB06,,75F27,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92CEFC7C-F682-4A1F-BE2E-8198471BBD11,,3H35261,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9324A5F5-6F5B-4161-9C11-7F3FD6AF7EB7,,ELC00014,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936EA6AE-A7DF-4AB4-8223-BD8738BB422D,,R0198058,AMANA,DIRECT SPARK IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9385D6FF-808F-478F-A1D4-EB814EC383DC,,RLY2405,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93860403-8FDE-4F38-AE85-B84FC9C27C14,,36771B001,ARMSTRONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939F5031-910D-4399-8B1F-9D88B25BE418,,0130F00434,GOODMAN,HOT SURFACE IGNIGHTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93B9C210-340A-447B-8AEB-D0F14883B223,,S1-02638735000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93D650E4-704D-4DEF-B451-C0C56594E3A0,,901915,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941184F5-8A3A-478A-A2A1-4C772887B06F,,097159-04,FMI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941AC934-706A-4849-B06E-9D2240BAACE3,,8701302249,BOSCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94549950-5837-4FEC-A12F-A48F7F5A33AB,,WG35X127,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95009AB9-B0BA-4FFD-BEE1-E1B23D52874C,,535-740A,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950D1EA5-9F30-4D6C-80FA-D35775BE3D9C,,3H32135C7,MODINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
950EAAB0-E05B-4BA7-A2BC-E526C945F82A,,S1-02530860000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95522C95-9A81-4A14-887E-E0E777F07C58,,62-21002-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95923A45-43D8-4878-8EFB-94AD8C392878,,15F51,LENNOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95B39B05-6CE9-4969-AE4E-419CB57D5458,,IGN00117,TRANE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95BBCB8B-16A3-494E-8636-5A1918680CCB,,PLT1123,LOCHINVAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95E1B6C7-74B9-4FA9-AAEA-9FB93562CEFD,,S1-02630261000,YORK UPG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95F99807-034C-449E-A5CD-B04A33E82C7F,,1050007,CARRIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95F9C4E4-2524-43A3-B011-E45B4209D43E,,62-21024-02,RHEEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96292FF0-0D64-404E-B259-066C0FA0BB19,,P500019,WILLIAMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
