part_id,show,part_number,part_brand,subcategory,part_image,fused,ingress_protection,certifications,nema_rating
04BCFB6F-04BE-4D26-8E2D-7F2FE0D92377,,9708532165,FUJITSU,,,,,,
04BDFFDD-8CBA-4F01-A8A9-DA7880A03206,,17127000003296,CARRIER,,,,,,
04BF35ED-58C5-420F-A232-2E0BDB663D76,,3104300120,DAEWOO,,,,,,
04C2F693-1A48-477B-A25F-EE79B8F6D57C,,4316V497,CARRIER,,,,,,
04C681A2-EFF8-4869-8365-8E78CF658769,,38AP403334,CARRIER,,,,,,
04C8D87D-0003-4D06-A801-156CC2E3E270,,00EFN500034103A,CARRIER,,,,,,
04CA367C-B54B-46A0-B92C-E8C82EB208F6,,3114308700,DAEWOO,,,,,,
04CB55ED-DF59-431B-B254-12EACD835B87,,HK30TA047,CARRIER,,,,,,
04CC713F-2EC3-40C0-A4EE-099288DEB8DA,,CNT00619,TRANE,,,,,,
04D45C73-C6D7-4B89-96CA-A8E783BC26AE,,610104,TEXAS FURNACE,,,,,,
04DBB9F7-6D6C-4ED8-851D-4D533C6D3439,,201375290007,MIDEA,,,,,,
04DE4827-D7E0-4374-825E-486E1C7B6C82,,17122000017248,CARRIER,,,,,,
04E0626B-A2BE-4777-A114-7A562E106E6B,,47-102738-80,RHEEM,,,,,,
04E5063D-274F-4440-80E9-69EC93D55882,,50DW401363,CARRIER,,,,,,
04E9059D-F73B-402B-8FCB-586EBD141A36,,21-1145,LUX,,,,,,
04F98169-A631-4138-9950-46D7AB3838F5,,R614H6293,MITSUBISHI,,,,,,
04FA8F00-598E-4CFE-A51D-5D77CB7D984C,,K9709482018,FUJITSU,,,,,,
04FE8132-07FE-479A-8934-40860D1E9174,,0600400942,CARRIER,,,,,,
0500D042-CB54-4A3F-92A4-E54F032FEBE8,,S1-02518713000,YORK UPG,,,,,,
05015479-EC44-43A3-B6A9-31C3B96EDEA4,,P-8-10150,LENNOX,,,,,,
0502097A-9E4C-4CBB-A76B-C9D6EBE9B01D,,1174888,HEIL,,,,,,
050796B0-1E6C-4C67-B9CE-85004EE24A82,,00EFN500000686A,CARRIER,,,,,,
0511E3BE-38A2-40C7-B517-03DBAB3C94A6,,WJ7X10018,GE,,,,,,
0519740B-885E-4BE3-8328-1905F8919F13,,10B94,LENNOX,,,,,,
0519878B-1742-42A1-BED5-9CC93FDA18EF,,S1-03103004000,YORK UPG,,,,,,
051C2235-11C1-41E6-A7E2-473D61388E5B,,BRD02616,TRANE,,,,,,
051E1992-79C6-4624-9308-1407EF5BF815,,9707193084,FUJITSU,,,,,,
0520E6A2-5E9C-45AF-BC77-A0D93A4DAB98,,CPN00807,TRANE,,,,,,
05220989-DCD3-4D89-8CF7-D5D15EB29B02,,30135095,COMFORTSTAR,,,,,,
05379C3E-B09C-4DC7-833E-A268ADE9D810,,5H80129-6,MODINE,,,,,,
053EF3E0-A356-4716-BE2C-21A5C55C8417,,0130F00265,GOODMAN,COMMUNICATION BOARD,,,,,
053FF658-759B-4D6F-8F8E-8F173B745021,,21-1141,LUX,,,,,,
05447D27-B3C4-4791-AD58-1FC0243F66F0,,S1-DL301484401,YORK UPG,,,,,,
054BCAAB-9F5D-4E9A-AA2E-D6914DC6ECD0,,AS-52443-29,RHEEM,,,,,,
054C6044-3606-4DA6-AE21-4AFD90F0D08F,,30GX405183,CARRIER,ECM MODULE,,,,,
0552E09D-8F7D-4205-BAE3-73F695CC6014,,38AP400527,CARRIER,,,,,,
05545188-4148-4418-8D7C-AE899DB7561F,,0131L00162,DAIKIN,,,,,,
055C8D63-B380-421F-8FA8-957C961CA586,,B4370616,CARRIER,,,,,,
055FA745-8C91-4284-8A5B-08F042632EC3,,K9707393606,FUJITSU,,,,,,
05620550-6E35-4441-86D1-CB4176D16712,,47-102883-02,RHEEM,,,,,,
05640CDB-DBF0-4B5B-83BA-FB4891F45D5F,,62-102637-01,RHEEM,,,,,,
0564904A-129E-4AB4-8133-CB1552197997,,50DW401661,CARRIER,,,,,,
0564AF61-5273-4AE6-8F09-09CB9FCD835A,,AE-71690-01,RHEEM,,,,,,
056A5FD7-9028-4DAC-B93F-C14B6E3D719F,,1600400318,CARRIER,,,,,,
05747FC9-F04F-4AC5-AFF4-AEA141699FAA,,WJ28X10019,GE,,,,,,
05773A2D-74FE-495A-B0B1-A3E7D06C2A97,,30GT414297,CARRIER,,,,,,
057879C4-E251-406E-A1B6-846D04090042,,R61008280,MITSUBISHI,,,,,,
0579C6CA-1B46-4AF9-A4EE-B4625A9B25A2,,30138509,CARRIER,,,,,,
057CD093-1A59-4929-8666-D53ED3DC6330,,WR9X369,GE,,,,,,
057EAB25-C1D3-447F-9764-F37FCE297C0F,,1085472,HEIL,,,,,,
058398C4-9A68-4292-B2E1-8ED6C127192B,,30039163,SOLEUSAIR,,,,,,
0583F054-32AD-4725-843C-91DCF3F8DAA0,,S1-32436079246,YORK UPG,,,,,,
058464E6-AE57-4A80-852D-684B5FA737EC,,17122000A33188,CARRIER,,,,,,
058B0E95-046B-4355-A408-5593527E259E,,30GX403923,CARRIER,ECM MODULE,,,,,
058BEA0F-B8B3-4092-979A-EE2342FCB989,,17122000A23385,CARRIER,,,,,,
059069E7-9D8C-4F1E-8C13-3B2D9947DBD4,,S1-DL30148390,YORK UPG,,,,,,
05AA4D29-BEE7-4023-A99C-909023DCCB4A,,E12F15450,MITSUBISHI,,,,,,
05B35819-F86F-40B7-8CC0-6BF5CF745AE2,,42KH8A37100,CARRIER,,,,,,
05B6C8F2-C3C2-41DD-AE65-523CCDBB4CBC,,38AP404777,CARRIER,,,,,,
05B90755-D5A4-4E8B-9848-FA552DDAC0DF,,62M680153,CARRIER,,,,,,
05C2D554-EC65-4404-AFAB-EC56D242B12B,,RXRX-AW04,MCQUAY,,,,,,
05CB8089-5262-45BD-9E6F-500151CC0028,,42QP5A58510,CARRIER,,,,,,
05D1BEFF-0BB2-4C10-B49B-641297CBD620,,38AP404571,CARRIER,,,,,,
05D3CAD2-3453-4811-8DD0-980D6632080F,,CPN01004,TRANE,,,,,,
05D46EA8-BD34-41E1-BD23-D95DA85C0B4F,,9707193022,FRIEDRICH,,,,,,
05DE7392-B7B7-4076-A575-9ADE0576CAD1,,0600400903,CARRIER,,,,,,
05E0295D-7EF8-421A-A325-DF4AB704818C,,30GX404146,CARRIER,ECM MODULE,,,,,
05E33851-4E68-401F-AE7F-FE9370368F34,,52CE480281,CARRIER,,,,,,
05E6EB1F-048B-4D2B-B004-282247C2CA96,,CPN00632,TRANE,,,,,,
05E8D775-031F-4495-BF32-96E76AA35942,,7500012,DAIKIN,,,,,,
05EBDDF0-90A4-41DD-928A-97A186D25F5E,,CPN00407,TRANE,,,,,,
05F00C55-386C-4026-A962-CFF466581165,,WK28X17,GE,,,,,,
05F19C77-D27A-41C5-9832-AFDD8C9DFFEB,,HK30TA045,CARRIER,,,,,,
05F89A1D-A19D-465A-87B7-6EC8814F3458,,HK50AA047,CARRIER,,,,,,
06068D21-8F3C-406E-B006-D77A41BF99E2,,HK38EA005,CARRIER,,,,,,
06073EB6-08B5-4B79-9DC0-4447AE5F114D,,00EFN500145526A,CARRIER,,,,,,
060AD146-BD75-435E-B22E-F010E670FB87,,0130F00371,DAIKIN,,,,,,
06111EB0-1BF4-4623-96F4-AD61785DB5B4,,S1-02518569003,YORK UPG,,,,,,
061527E7-D2BF-4818-9CD2-3509E7EA41AE,,00EFN500135309A,CARRIER,,,,,,
06177400-0963-424C-AA73-B8944EF2334D,,S1-02518568011,YORK UPG,,,,,,
061B037B-E0A1-4F35-BAE9-DDE1F5F23F14,,47-21776-11,RHEEM,,,,,,
061D3B8F-1AE6-484C-80D9-EA7B6496F6E6,,0700400037,CARRIER,,,,,,
061F0D42-D1B4-47D3-B255-28A770E3F40A,,CNT01594,TRANE,,,,,,
0620E3EF-BC92-47BE-B0D0-867261A00BA5,,48NG480218,CARRIER,,,,,,
0625EB8D-7719-4D96-BDDB-F4F317DB90CD,,40QA400382,CARRIER,,,,,,
06288DB3-946A-456E-AE52-CC26ADB34B06,,38AP404389,CARRIER,,,,,,
0629525C-4555-4CB2-B824-E0C1225F0829,,38AP404807,CARRIER,,,,,,
062C73AE-BF31-4DBD-A1A3-29A5D342714D,,00EFN500000677A,CARRIER,,,,,,
062DB9C8-6BA4-4C83-AF34-4EB6AC4F3054,,17127000005557,CARRIER,,,,,,
062EFC8D-05B5-422B-AA82-5E115634E219,,00EFN500135509A,CARRIER,,,,,,
06301DEA-DAAD-4491-BBCB-0ACB43886900,,30562006,COMFORTSTAR,,,,,,
06337F05-F3EE-4390-AC2B-2478E333017B,,S1-02518649700,YORK UPG,,,,,,
063E79ED-0DC6-435F-8D48-E34B1512EBB9,,30138167,COMFORTSTAR,,,,,,
0642073F-A0AA-4EB4-821C-86E7BA015596,,S1-3718-3541,COLEMAN,,,,,,
0643E56A-996F-4DF3-A60D-C3AE8259A49E,,0130M00378,GOODMAN,,,,,,
064AB3F3-72F2-4284-B464-F16F098E291B,,MOD00838,TRANE,,,,,,
064B13B9-A21B-4BE5-A2F9-9B259BC374A8,,RLY30025,LOCHINVAR,,,,,,
065254CA-C96A-458B-9810-F78D59A64811,,52CQ480101,CARRIER,,,,,,
0658F970-D2B5-432C-84CF-3C4A3172E87F,,00EFN500146546A,CARRIER,,,,,,
065F05AF-D8EF-4DDB-A2A2-0F16B906720D,,00EFN500014403A,CARRIER,,,,,,
06624E6D-2FFD-4427-BD83-F587461CAA46,,C8106-052-0037A,BARD,,,,,,
0667836B-AB0C-4378-B9FA-8E83D6A61090,,C8106-052-0075,BARD,,,,,,
0669FED3-8A03-47EC-92B0-E72665395B5C,,543003302,GOODMAN,MAIN CONTROL BOARD,,,,,
066B1FEE-53E6-47D0-842D-BE3EFDE56383,,30GX400958,CARRIER,ECM MODULE,,,,,
066B8F77-E950-457D-9625-C69517CF48EC,,PCBCP129S,GOODMAN,MAIN CONTROL BOARD,,,,,
066D5D39-418D-454F-AC6E-9775ACB4DEAA,,38AP404393,CARRIER,,,,,,
06729D87-1067-4A6A-A42E-E9396EF00A6B,,38AP403353,CARRIER,,,,,,
068AFCE7-BF5E-4ABE-8C07-B3F890923CF4,,00EFN500000701A,CARRIER,,,,,,
0691740A-BEB1-4870-861C-26C2DFD16FFE,,30138612,VIVAX,,,,,,
06977317-43F1-4B52-AC63-A40FD9302C96,,WJ7X10038,GE,,,,,,
0698FA5F-E439-4F39-991C-C0B3DC8C4511,,R61R55293,MITSUBISHI,,,,,,
06993A83-27D3-4CFB-B27A-F26A2E7D7863,,30568131,VIVAX,,,,,,
0699FA42-BA63-45BF-8660-C993796A7CA6,,CPN00263,TRANE,,,,,,
069D0492-BFFB-45F9-9A82-E88979483165,,CPL0WAMB001A00,BRYANT,,,,,,
069EA60E-2B22-4201-A799-9860B7D210B1,,WW22X103,TRANE,,,,,,
06A04DA6-7D68-4258-8AE4-C3DDBA394199,,42-101504-03,RHEEM,,,,,,
06A10326-5237-450D-801B-011C641A8900,,7031-59,HEAT & GLO,,,,,,
06A82C71-76D1-4985-A3F2-563D169DE287,,0600400293,CARRIER,,,,,,
06AA4FC5-9B59-4BE3-BCA3-D7E9A61F346C,,38AP403320,CARRIER,,,,,,
06BB3199-4D66-4709-8834-691161D01E05,,00PSN500528813A,CARRIER,,,,,,
06BDA8B1-6B3D-4453-A49C-3582747DBF79,,B08086263,NUTONE,,,,,,
06BE36FB-D77E-4AA1-B748-686BDCE9075A,,RLY3002,LOCHINVAR,,,,,,
06C5BF72-078B-403D-A938-E8620EB0E17E,,30GT660006,CARRIER,,,,,,
06D6B372-E0FB-4928-A2FA-7A7108EE7E6B,,7456U,BECKETT,,,,,,
06E081DB-4A3C-4543-872D-4C0244526955,,0130F00372,DAIKIN,,,,,,
06E42CE5-6EBA-456B-BED2-A7CE472631CC,,67206701,FRIEDRICH,,,,,,
06E49A19-63CF-4B91-BC44-96FCE831C5EE,,62M680159,CARRIER,,,,,,
06E66F94-B138-42A7-A571-390F23613265,,30MP500347,CARRIER,,,,,,
06E8EC78-FABD-420D-BCDF-D57B87E7DFA4,,50GT910079,CARRIER,,,,,,
06FB237B-944B-42DB-816A-9BDD2ED9C109,,48ZZ402217,CARRIER,,,,,,
06WBBTVLCHEPEDCBDDIVJ1P1ZJ06TC54N515,,RH474224401,NORDYNE,,,,,,
0702334A-9638-4E4F-9AE2-362528467071,,62-24084-01,RHEEM,,,,,,
070285E9-D55E-42B4-8390-5827D0EC8D25,,50DJ901461,BRYANT,,,,,,
07043341-0A38-4D81-B6C8-5B1DFD049A0A,,52CE40024,CARRIER,,,,,,
070D3102-95F7-418E-AA1D-5F16B12A1C2E,,00EFN500130100A,CARRIER,,,,,,
0712FFD5-76C4-40E3-8084-521C829D193D,,0130F00650,GOODMAN,MAIN CONTROL BOARD,,,,,
07134528-D3F9-497B-A4F4-504B62D76CDC,,1011882,HEIL,,,,,,
071EEFDD-C106-45A2-9E2E-F964111D8228,,17S0007N01,CARRIER,,,,,,
0721BE03-00BB-4837-AD37-6E0A141FA733,,42KN8B5850FE,CARRIER,,,,,,
07239F08-1FF3-4464-B39B-718E6085B8A3,,HR46TN011,CARRIER,,,,,,
07281FA4-F49F-4F12-B243-85BBCDF6662F,,50DW410276,CARRIER,,,,,,
0739EFE7-E6A7-4171-AC2D-6907573F8D66,,201335290202,THERMAL ZONE,,,,,,
073D23B2-0CE9-4586-AC04-72C3D4C9D4A0,,GW79037000,CARRIER,,,,,,
073DF6B8-8F69-4BD3-958A-116C94CC2E69,,1058986,SEARS,,,,,,
073E03E0-C509-4B28-BFF6-E24F62A977D7,,0130F00005S,GOODMAN,IGNITION CONTROL BOARD,,,,,
07477E2C-7167-42D5-AFD9-997109E3C9F8,,9704088031,FUJITSU,,,,,,
07502226-3A47-434C-BC3F-062BBEE2B885,,P-8-10297,LENNOX,,,,,,
07531FEE-997D-4283-BDD4-62D91BDFC8F0,,CNT01208,TRANE,,,,,,
07578EA1-852A-4CB5-BE7D-9FF5815F29DE,,HK44ER155,CARRIER,,,,,,
075D0267-C5C8-4635-BE75-EE2686581591,,123975,REZNOR,,,,,,
075E8990-28E6-4010-92A8-8B53284FFB46,,CPN00360,TRANE,,,,,,
0761240D-8C1F-4024-851E-506357934CF8,,30138120,AIRWELL,,,,,,
0764BF8F-9851-425C-8E8E-ADAC14332645,,CES0110005-00,CARRIER,,,,,,
07653C64-DC36-464A-A029-6D124BAF76D4,,67307604,FRIEDRICH,,,,,,
07689E62-84E1-4AA3-A2EF-A0265BE8FFDD,,AE-58385-02,RHEEM,,,,,,
076DCEAE-2020-40F5-B75C-1BB5AACEF7AF,,102305-02,LENNOX,,,,,,
076E17F3-2DF1-482F-8B9C-561DDD44F46B,,62-23599-01,RHEEM,,,,,,
07701F57-160B-49F9-9EA7-4A2354E44ADC,,50DJ415754,CARRIER,,,,,,
077071EE-2CCA-48F7-925E-D1D4951C2F87,,10K30,LENNOX,,,,,,
077451D7-DBC6-4510-872A-AE0492699698,,32LT660004,CARRIER,,,,,,
0776A9BA-DB22-4112-9B8E-734301CA0C18,,30GT414299,CARRIER,,,,,,
077D0D1A-FCD5-4134-B697-C4D790C452A4,,CNT01257,TRANE,,,,,,
07809B7F-DCDB-4D69-B01C-4AB13B98104F,,52CE480891,CARRIER,,,,,,
0784C210-22A5-43AE-9D9C-A868EDECF1E3,,50TG501232,CARRIER,,,,,,
0795A8FD-809E-44B8-A13C-C9F39858CFF0,,1600400317,CARRIER,,,,,,
07978F39-742E-4672-961B-65403C037FBC,,00EFN500164400A,CARRIER,,,,,,
07979071-C893-4674-9388-6BB531F46AD9,,D6911704,AMANA,IGNITION CONTROL BOARD,,,,,
07983E81-D289-4535-A6B8-49589FD38F32,,47-102738-103,RUUD,,,,,,
07A4136E-7D9C-4D44-A3A2-FAA95DB71D47,,11106901,AMANA,SPEED TAP BOARD,,,,,
07A52FFF-2AED-4776-BC30-7C603E56973F,,30568247,CARRIER,,,,,,
07AFF601-DF1A-4F07-A204-A909A50C0A87,,CNT00490,TRANE,,,,,,
07B25FBF-A560-4839-8D61-07587C6382AE,,6096-5643,WEATHERKING,,,,,,
07B7D679-2012-454C-B1D4-35FD6E03A472,,S1-32436079552,YORK UPG,,,,,,
07BAB549-8D54-4500-9B8F-551B2B1AD6EA,,30545103,CARRIER,,,,,,
07C1D772-815A-465C-8F4B-0F83A2A57EB8,,30HX404413,CARRIER,,,,,,
07C2E474-F61B-49A4-997B-0AB4F5DC0742,,CPN00210,TRANE,,,,,,
07C36F1D-FFBC-484B-AE6D-E8D60D8665EE,,MXRD-MFCM3,MCQUAY,,,,,,
07C3F359-DEF2-4B7D-9A38-4F40800FDC89,,1070955,HEIL,,,,,,
07C4FD8A-FC9B-4193-A2A7-A560938F1AAB,,30HR410981,CARRIER,,,,,,
07C61D75-6077-4744-8B26-E97A09ED876E,,34330500,COMFORT,,,,,,
07D197C1-FD3E-40E8-8050-76AD185BE23F,,CAMOTOR3002A00,CARRIER,,,,,,
07D41BB4-3F85-43CA-9D50-B27169F09B91,,CNT01150,TRANE,,,,,,
07DA39FA-4AC4-4A03-9F95-116291EE94D1,,42KP8B5850GN,CARRIER,,,,,,
07DA702C-6C22-42EC-A010-9B2E4BDAC29E,,S1-02531757000,YORK UPG,,,,,,
07DDD78E-3144-443A-BBF2-82BF25F220A5,,P-8-10109,LENNOX,,,,,,
07DE76C0-5ABA-4D2C-BA3D-E44CFCA1D3BB,,38AP404724,CARRIER,,,,,,
07E101F6-BFF5-4ABF-88F1-D56D19BBB0D6,,00EFN500129200A,CARRIER,,,,,,
07E3DADA-1F11-4E76-8FB2-7661893EFA7D,,S1-02526314001,YORK UPG,,,,,,
07E66DA1-EBE9-432A-A354-D5BE9329F166,,P-8-10325,LENNOX,,,,,,
07EAB191-CB11-4B12-89FD-4818BD8B496F,,HK50AA050,CARRIER,,,,,,
07EC7599-CDF9-449E-BFFD-C9A9800246CE,,17123000A02420,CARRIER,,,,,,
07ED36DA-91F6-458B-837A-205258B2AEFB,,CPN00323,TRANE,,,,,,
07F0E1C5-D8B5-4170-998D-FBD4FC6E7332,,301388701,GREE,,,,,,
07F1AA97-A24B-4F0B-93EB-1011B73DADEA,,C8106-051-0027,BARD,,,,,,
07F47233-0E6E-4180-91C9-77E09B465018,,RLY1033,LOCHINVAR,,,,,,
080391C5-FEBF-4EBF-8087-FA4ED64C2870,,00EFN500146203A,CARRIER,,,,,,
080EB445-566B-451D-8CFA-5EC2C0AA9A68,,PCBCP126S,GOODMAN,MAIN CONTROL BOARD,,,,,
0817B8BB-75BD-4023-9745-5CE119A82250,,10028502,CARRIER,,,,,,
0819373E-ACB6-4337-B8A9-1E00ECBD3DA3,,1600400324,CARRIER,,,,,,
081A16A2-8500-43CF-A494-1A7D85539351,,S1-03100655000,YORK UPG,,,,,,
081A6EBB-CB72-458D-946E-EE50E3E60F90,,AS-52444-13,RHEEM,,,,,,
08233709-3519-4091-9181-E8CB5F611416,,AS-52443-39,RHEEM,,,,,,
08252C8C-FBF7-4E3B-B27F-A59BC0A713F4,,50LCFMRLFVXA10,CARRIER,,,,,,
082640C8-E2F6-4F11-BEA7-A7F114FB2C60,,38QB401601,CARRIER,,,,,,
08264A5C-126C-4738-B26C-6352E13622C3,,301385711,CARRIER,,,,,,
0835D7B3-84F9-4A63-9F51-DE9A9672BC14,,30511010,THERMAL ZONE,,,,,,
083A7C12-29BD-425B-A576-5F47754935AB,,52BQ501724,CARRIER,,,,,,
083BA7DF-8F4F-4770-B3CE-662405EB8EE8,,30GX405416,CARRIER,ECM MODULE,,,,,
083BE10D-42E2-45D9-AD69-A4F7D1CBA450,,CNT00391,TRANE,,,,,,
083D523C-5490-42A9-B064-5271D05010EC,,R0208237,AMANA,IGNITION CONTROL BOARD,,,,,
08410F86-4F4A-4F6F-9A36-580B5F5F5A20,,7500004,DAIKIN,,,,,,
0852A409-781E-4E0A-A3BE-2A4DFE276CEB,,00EFN500038203A,CARRIER,,,,,,
08571561-7952-4F8D-8F45-28558D592926,,6871A20533A,SEARS,,,,,,
08599BA7-2E3D-4809-8B27-4EC998ECCB00,,WW40X16,TRANE,,,,,,
085B57AC-D18D-4B4E-9131-009DFF39D45F,,HK30WA024,CARRIER,,,,,,
086F555B-8FE0-493F-A6F2-B2CE9720824E,,17G31,LENNOX,,,,,,
0871A05E-57C7-49B2-A3EC-FA8BBD1658DB,,10207719,AMANA,IGNITION CONTROL BOARD,,,,,
0878156E-89BD-4947-A6F0-8928A3D1108F,,0600400948,CARRIER,,,,,,
0879F61E-F488-4DB4-A526-E15B5D0A57A2,,51303505510,CARRIER,,,,,,
087D6050-541E-4FB1-8987-1538809B390A,,CPN00122,TRANE,,,,,,
087D6798-AFA3-40E0-A06B-D92961B2F54D,,62-20717-01,RHEEM,,,,,,
08858981-5DF7-4BD9-9962-BB27222B0974,,CES0110075-00,CARRIER,,,,,,
08896534-AC86-436A-BBC9-21280ABF8843,,2033218A0259,THERMAL ZONE,,,,,,
0890F6E2-9514-423E-9DB5-596D9957CEBE,,87083001230,BOSCH,,,,,,
08969565-EA76-473E-BF17-970313563903,,305100621,GREE,,,,,,
089771BB-5D55-45E3-988B-36FB093E5FD2,,2013840A0051,CARRIER,,,,,,
089C78A3-12AD-4F64-A760-AE5BC76A50FD,,32LT900611,BRYANT,,,,,,
089F0447-7CD2-423C-B3EE-FE785386ABED,,30MP400709,CARRIER,,,,,,
089F8971-AF53-4D57-A479-E1EEE6A13EA7,,50DW412264,CARRIER,,,,,,
08A093E0-CBD1-4D57-A0F7-6EEE97F12785,,B1368271,GOODMAN,BLOWER CONTROL BOARD,,,,,
08A3DF8A-622F-46E1-94A2-F65A54FAA3A0,,CV6233189314,SANYO,,,,,,
08A55989-9131-454C-AB77-B17123B16D5C,,PCBBF140,GOODMAN,IGNITION CONTROL BOARD,,,,,
08B2F796-5D66-453C-9D80-1C6CB8A845AB,,ED-188,RINNAI,,,,,,
08B718F2-BD60-449A-84EC-85936095D725,,BRD00134,TRANE,,,,,,
08B9EE2F-9C58-4DD1-89DE-A24B4DAE68F1,,33CNTRANL0N-01-R,CARRIER,,,,,,
08BA0DDE-89F3-4BE8-832C-D8A7BB2F1128,,AS-52263-10,RHEEM,,,,,,
08BA2551-AEF6-4782-A89C-DE7885315CEF,,BRD02969,TRANE,,,,,,
08BB927D-EE12-4002-9662-8D16044D9363,,CPN01479,TRANE,,,,,,
08BE4B7A-5050-4384-B27F-FA2E10D2577E,,9313693060,FUJITSU,,,,,,
08BEEA99-A0EA-43B0-948D-D79B492D6815,,38AP404714,CARRIER,,,,,,
08C009AA-B1C0-441A-97D6-AF8DD7A0A45F,,BRD00740,TRANE,,,,,,
08C21818-ACC7-49EC-9002-B405041F79C6,,32210054,SEA BREEZE,,,,,,
08C54A2B-7E15-4616-9BF0-49055B1A7ACA,,30GX406623,CARRIER,ECM MODULE,,,,,
08CCA3F2-BD22-4009-8705-3727AFC64A42,,HK38EA031,CARRIER,,,,,,
08CECCA6-7950-4C7A-880A-1FE17B053301,,30138096,AIRWELL,,,,,,
08D1722C-02FE-4147-A524-8E20831C5CF3,,CPN00121,TRANE,,,,,,
08D7C183-1AF4-4756-8552-F0AF062D0C0D,,98G75,LENNOX,,,,,,
08D878B1-1991-46E1-89DB-C4CFB72E429A,,48HG400965,CARRIER,,,,,,
08D8D9B5-07BA-4FB2-B33B-053A0A7F2278,,50DW402605,CARRIER,,,,,,
08DD85B8-E616-4E43-A0D4-2262C6F7DB7E,,CPN00868,TRANE,,,,,,
08E4B00F-08F2-4B03-A38C-9955CF549F76,,38AP403455,CARRIER,,,,,,
08E763B9-9E4C-4DB4-A7E9-519EE4142A74,,85921445,SANYO,,,,,,
08E9EDCF-9B63-486C-8F45-6B210EF0BB3D,,LB-64503DA,ALLIED,,,,,,
08E9FA5F-012B-4699-B5C9-DA248CF623DE,,30138875,GREE,,,,,,
08F2099B-FB63-4B1E-B154-33A8CD99F61B,,S1-03101254700,YORK UPG,,,,,,
08F688DB-45C1-4BB4-A424-A1DE81AED703,,30510092,GREE,,,,,,
08F92C50-7B93-42DD-BBAF-C3472BE4BB87,,WP29X1,GE,,,,,,
08F98C1D-4C44-4A2D-94E5-0AEB9D930083,,30228000026,GREE,,,,,,
08FA4DEF-13FE-4EA0-A777-E6FE8ABD9868,,20268501,GOODMAN,IGNITION CONTROL BOARD,,,,,
0905C7A9-065B-4417-9BF3-E5F70F0C507B,,38AP401231,CARRIER,,,,,,
09087AF8-7E0D-4737-8007-A5B9FC379441,,S1-7900-3521,COLEMAN,,,,,,
09099280-1C95-46CE-A88A-93BC8A72AE8F,,42QH8A585000,CARRIER,,,,,,
090BA363-3E30-427E-AD3E-2EBB9CD869DE,,AS-52445-49,RHEEM,,,,,,
090BB1F8-1A21-4E6B-AAC5-307716E46B9A,,2033550A9564,THERMAL ZONE,,,,,,
090D7D0B-67D0-4B94-8CB2-69AFAC00A3CF,,CPN00419,TRANE,,,,,,
090D95A7-4906-457C-A6A0-613516D4FF76,,201332890741,CARRIER,,,,,,
091B0128-36C4-4826-884B-EF536B35E021,,CPN01618,TRANE,,,,,,
091C6B7E-09D6-4E1F-8A34-B44486265DB7,,38AP401297,CARRIER,,,,,,
0922B500-8C37-49E8-9D0B-6ACF4A34EBD3,,S1-32436079232,YORK UPG,,,,,,
09234005-7304-42DC-BA46-8B30C07A700F,,176F3337,CARRIER,,,,,,
092CDF94-BB95-4A46-981F-98DDDC853C9C,,RM0D52AE121,CARRIER,,,,,,
0935C176-4086-42C6-A1F6-CB0EBE169AAF,,17122000A08543,CARRIER,,,,,,
093C5F20-03EF-49F0-804F-C4100E8EA80B,,CNT00846,TRANE,,,,,,
093C7961-8903-44FE-8317-37559E804768,,00EFN500000646A,CARRIER,,,,,,
093E9A34-D07A-4392-BCA9-B8E3FC2DFE8B,,4013116,DAIKIN,,,,,,
09402C89-132B-4241-A6BF-3D4374D69AC9,,PCBBF123,GOODMAN,IGNITION CONTROL BOARD,,,,,
0943DF00-7FAE-406C-AB65-D34097C4D92A,,48NG480263,CARRIER,,,,,,
0944BA2D-8D4A-425C-B642-AFBD2A843289,,2430520,DAIKIN,,,,,,
094740D0-F93D-4953-8172-16160330FFCD,,50TG504586,CARRIER,,,,,,
094A7362-F9F3-40BD-BA79-72019B49FCDD,,0130F00351,GOODMAN,,,,,,
095445A0-5AAB-4EE9-A912-A0D88DB0CB2A,,CNT00627,TRANE,,,,,,
095A2D6F-0334-44AB-B505-CB243F0D8E88,,00EFN500146588A,CARRIER,,,,,,
095B1778-707A-4E71-9574-AC1B32B6D6D8,,9710455001,FUJITSU,,,,,,
0965114C-6585-49FE-9572-A9DE41E8484D,,30132024,THERMAL ZONE,,,,,,
09659A00-2186-46CA-BC73-B13F6E0A8308,,RLY1032,LOCHINVAR,,,,,,
096DCD96-70D2-4195-86EA-1407ACE5EC38,,CPN00468,TRANE,,,,,,
096E7F30-92B6-4C17-B1A2-5D7308314665,,30GT410982,CARRIER,,,,,,
096F8C7C-4537-4F78-85CE-CE280C49BEEE,,51303501410,TADIRAN,,,,,,
0970155C-817A-4999-B539-1A992CF692DE,,1147047,HEIL,,,,,,
0970D861-0945-48F4-BD0C-83CCA242FC9F,,1053665,HEIL,,,,,,
097115AE-5246-489E-9388-036A0CE68BB4,,42QP8B5850H7,CARRIER,,,,,,
09718737-423E-4F05-984F-1903FB8EA9AD,,U01A16451,MITSUBISHI,,,,,,
0973E055-9860-4807-9E4D-BE93EF10CAE1,,13500803PAS,GOODMAN,ECM MODULE,,,,,
09783FDE-D602-4D4A-959A-6224C4013DE8,,1004F-112,RINNAI,,,,,,
